0 -0.00249942 0
1000 -0.00346805 0.000968627
2000 -0.00449387 0.00116836
3000 -0.00408377 0.000922341
4000 -0.00299579 0.00130159
5000 -0.00219735 0.00132925
6000 -0.00188306 0.00116656
7000 -0.00199851 0.00101685
8000 -0.00167044 0.0009549
9000 -0.00146025 0.000879573
10000 -0.000986396 0.000926025
11000 -0.00112408 0.000856481
12000 -0.0011802 0.000789844
13000 -0.00111484 0.000734168
14000 -0.00108304 0.000684213
15000 -0.000913565 0.00066208
16000 -0.00110518 0.000650766
17000 -0.00103688 0.000617339
18000 -0.00103269 0.000583959
19000 -0.000878922 0.000574936
20000 -0.000742144 0.000563718
21000 -0.000638415 0.000547402
22000 -0.000515013 0.00053742
23000 -0.000495262 0.00051492
24000 -0.000484076 0.00049402
25000 -0.000343808 0.000494932
26000 -0.000259582 0.000483639
27000 -0.000287026 0.000466854
28000 -0.000257895 0.000451409
29000 -5.26142e-05 0.000482001
30000 -3.76986e-05 0.000466432
31000 -8.30689e-05 0.000453894
32000 -0.000187211 0.000452084
33000 -0.000149367 0.000440215
34000 -0.000214747 0.000432423
35000 -0.000173866 0.000422224
36000 -0.000200477 0.000411515
37000 -0.000216085 0.000400843
38000 -0.000276292 0.000395045
39000 -0.000255861 0.000385584
40000 -0.000168072 0.000386173
41000 -0.000156364 0.000377048
42000 -0.000222958 0.000374149
43000 -0.000117828 0.000380364
44000 -0.000149069 0.000373125
45000 -0.000108254 0.000367199
46000 -2.91454e-05 0.000367907
47000 -4.34716e-05 0.000360446
48000 1.0514e-05 0.000357117
49000 -6.55225e-05 0.000358068
50000 -2.10974e-05 0.000353777
51000 -1.60674e-06 0.000347454
52000 5.5292e-05 0.000345552
53000 9.64436e-05 0.000341581
54000 0.000167458 0.00034275
55000 9.61906e-05 0.000344036
56000 0.000114962 0.000338467
57000 0.000148792 0.000334297
58000 9.11612e-05 0.000333598
59000 0.000128506 0.00033011
60000 0.000123299 0.000324695
61000 0.0001307 0.000319501
62000 9.88459e-05 0.000315998
63000 0.000111691 0.000311286
64000 0.000205177 0.000320402
65000 0.000169129 0.000317562
66000 0.000158325 0.000312973
67000 0.000166584 0.000308447
68000 0.000200988 0.000305885
69000 0.000191445 0.000301634
70000 0.000210452 0.000297963
71000 0.000140288 0.000302057
72000 0.000152494 0.000298141
73000 0.000179856 0.000295354
74000 0.000118986 0.000297679
75000 6.0171e-05 0.000299567
76000 7.8534e-05 0.00029622
77000 0.000121285 0.000295507
78000 0.000111777 0.000291897
79000 9.61126e-05 0.000288651
80000 0.000128879 0.000286942
81000 0.000119583 0.000283573
82000 9.36015e-05 0.000281338
83000 7.14997e-05 0.000278846
84000 4.80385e-05 0.000276543
85000 1.89436e-05 0.000274853
86000 0.000106484 0.000285431
87000 0.000127366 0.00028294
88000 0.000125655 0.000279748
89000 0.000118408 0.000276718
90000 0.000111146 0.000273756
91000 7.98414e-05 0.000272568
92000 0.000106792 0.000270965
93000 6.46981e-05 0.000271351
94000 2.87693e-05 0.000270873
95000 1.5525e-05 0.000268364
96000 1.21339e-05 0.000265604
97000 6.02412e-06 0.000262951
98000 -2.94303e-05 0.000262685
99000 -4.93103e-05 0.000260804
