0 16.0428 0
100 14.8077 1.23518
200 15.2616 0.845349
300 15.2083 0.600123
400 15.3398 0.483088
500 15.8586 0.651766
600 15.5842 0.615429
700 15.5085 0.53833
800 15.5296 0.475235
900 14.9763 0.69774
1000 15.187 0.665357
1100 15.4139 0.648402
1200 15.3889 0.59697
1300 15.42 0.553561
1400 15.434 0.515528
1500 15.4728 0.483793
1600 15.4761 0.454456
1700 15.3159 0.457425
1800 15.2535 0.437166
1900 15.3575 0.427586
2000 15.4447 0.415962
2100 15.3629 0.404959
2200 15.3231 0.388994
2300 15.2927 0.373671
2400 15.346 0.362345
2500 15.3884 0.35071
2600 15.3914 0.337484
2700 15.4434 0.329345
2800 15.383 0.323486
2900 15.3695 0.312807
3000 15.3889 0.303169
3100 15.3633 0.294661
3200 15.3299 0.287531
3300 15.318 0.279204
3400 15.2129 0.290761
3500 15.1459 0.290407
3600 15.1196 0.283664
3700 15.0481 0.285203
3800 15.0241 0.278831
3900 15.0425 0.272389
4000 15.0505 0.265785
4100 15.0082 0.262802
4200 14.9954 0.256939
4300 14.973 0.252027
4400 14.8798 0.263408
4500 14.8908 0.257855
4600 14.8194 0.262227
4700 14.7832 0.259242
4800 14.7702 0.254232
4900 14.818 0.253642
5000 14.7908 0.250097
5100 14.7269 0.253428
5200 14.6981 0.250261
5300 14.681 0.246179
5400 14.6821 0.241664
5500 14.6539 0.238976
5600 14.7048 0.240196
5700 14.6689 0.23873
5800 14.6265 0.238454
5900 14.6201 0.234534
6000 14.5892 0.232715
6100 14.5391 0.234341
6200 14.5473 0.230737
6300 14.563 0.227643
6400 14.5233 0.227594
6500 14.499 0.225438
6600 14.5006 0.222054
6700 14.4759 0.220155
6800 14.4795 0.21697
6900 14.5279 0.219275
7000 14.5283 0.216164
7100 14.5181 0.213385
7200 14.4873 0.21269
7300 14.4661 0.210865
7400 14.4632 0.208054
7500 14.5229 0.213806
7600 14.5252 0.211023
7700 14.4898 0.211285
7800 14.5132 0.209905
7900 14.5134 0.207265
8000 14.4911 0.205899
8100 14.469 0.20457
8200 14.4469 0.203293
8300 14.4994 0.207617
8400 14.5199 0.20618
8500 14.4941 0.205402
8600 14.4933 0.203029
8700 14.5129 0.201662
8800 14.5104 0.199398
8900 14.5715 0.206413
9000 14.562 0.204353
9100 14.5208 0.206281
9200 14.5389 0.204854
9300 14.5625 0.204029
9400 14.5668 0.201915
9500 14.5293 0.203277
9600 14.5749 0.206258
9700 14.5935 0.204989
9800 14.592 0.202913
9900 14.597 0.200936
