#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.03957         0.03957               0
               2         0.03672        0.038145      0.00100763
               3         0.04189       0.0393933      0.00122071
               4         0.03234         0.03763      0.00178051
               5         0.04666        0.039436      0.00215366
               6         0.04195        0.039855      0.00183502
               7         0.03806       0.0395986      0.00159069
               8         0.03215       0.0386675      0.00164189
               9         0.02918       0.0376133      0.00176573
              10         0.03644        0.037496      0.00159305
              11         0.03696       0.0374473      0.00144897
              12         0.05482        0.038895      0.00191975
              13         0.04233       0.0391592      0.00179017
              14         0.02862       0.0384064      0.00181369
              15         0.05342       0.0394073      0.00194949
              16         0.04567       0.0397987      0.00186653
              17         0.02745       0.0390724      0.00189281
              18         0.03634       0.0389206      0.00179373
              19         0.04875       0.0394379      0.00177236
              20         0.05998        0.040465      0.00195887
              21         0.04127       0.0405033      0.00186597
              22          0.0416       0.0405532      0.00178182
              23         0.03202       0.0401822      0.00174254
              24         0.04451       0.0403625      0.00167924
              25         0.03333       0.0400812      0.00163546
              26         0.04669       0.0403354      0.00159219
              27         0.05227       0.0407774       0.0015934
              28         0.03089       0.0404243      0.00157513
              29         0.04336       0.0405255      0.00152407
              30         0.03953       0.0404923      0.00147363
              31         0.03178       0.0402113      0.00145264
              32         0.03829       0.0401512      0.00140849
              33         0.04963       0.0404385      0.00139479
              34         0.04992       0.0407174      0.00138136
              35         0.02309       0.0402137      0.00143076
              36         0.03814       0.0401561      0.00139218
              37         0.04094       0.0401773      0.00135471
              38         0.04123        0.040205      0.00131935
              39         0.04059       0.0402149      0.00128555
              40         0.05661       0.0406248      0.00131714
              41         0.03917       0.0405893      0.00128549
              42          0.0324       0.0403943      0.00126958
              43         0.03723       0.0403207      0.00124219
              44         0.04591       0.0404477      0.00122044
              45         0.04831       0.0406224      0.00120576
              46         0.02354       0.0402511      0.00123541
              47         0.02765        0.039983      0.00123787
              48         0.04029       0.0399894       0.0012121
              49         0.01865       0.0395539      0.00126318
              50         0.04011        0.039565      0.00123796
              51         0.04349        0.039642      0.00121608
              52         0.03891       0.0396279      0.00119278
              53         0.03699       0.0395781      0.00117131
              54         0.04159       0.0396154      0.00115021
              55         0.03071       0.0394535      0.00114064
              56          0.0201       0.0391079      0.00117145
              57          0.0369       0.0390691      0.00115154
              58         0.03007        0.038914      0.00114209
              59          0.0338       0.0388273      0.00112602
              60         0.02984       0.0386775      0.00111717
              61         0.04114       0.0387179      0.00109959
              62         0.03227       0.0386139      0.00108676
              63         0.05587       0.0388878      0.00110349
              64         0.04207       0.0389375      0.00108736
              65          0.0399       0.0389523      0.00107074
              66         0.05317       0.0391677      0.00107596
              67         0.04239       0.0392158      0.00106098
              68         0.05082       0.0393865      0.00105901
              69         0.03067       0.0392601      0.00105117
              70         0.03323        0.039174      0.00103968
              71         0.04741         0.03929      0.00103149
              72         0.02273         0.03906      0.00104249
              73         0.04436       0.0391326      0.00103073
              74         0.04195       0.0391707      0.00101751
              75         0.03967       0.0391773      0.00100396
              76         0.04133       0.0392057      0.00099115
              77         0.02151       0.0389758      0.00100457
              78         0.03064        0.038869     0.000997357
              79         0.03991       0.0388822     0.000984819
              80         0.04295        0.038933     0.000973821
              81         0.03532       0.0388884     0.000962819
              82         0.02961       0.0387752     0.000957703
              83         0.02917       0.0386595     0.000953131
              84         0.03267       0.0385882     0.000944447
              85         0.03701       0.0385696     0.000933519
              86         0.04661       0.0386631     0.000927334
              87         0.03662       0.0386397     0.000916972
              88         0.04167       0.0386741     0.000907198
              89          0.0331       0.0386115     0.000899164
              90         0.03584       0.0385807     0.000889701
              91         0.04325        0.038632     0.000881402
              92         0.04895       0.0387441     0.000878928
              93         0.03558       0.0387101     0.000870136
              94         0.04357       0.0387618     0.000862413
              95         0.02584       0.0386258     0.000863995
              96          0.0359       0.0385974     0.000855462
              97         0.03946       0.0386063     0.000846689
              98         0.01612       0.0383768     0.000868583
              99         0.03526       0.0383454      0.00086038
             100         0.04692       0.0384311     0.000856039
