#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.01925         0.01925               0
               2         0.01247         0.01586      0.00239709
               3         0.02101       0.0175767      0.00212566
               4         0.01807          0.0177      0.00159782
               5         0.01997        0.018154       0.0013412
               6         0.01343       0.0173667      0.00132882
               7          0.0089       0.0161571      0.00159726
               8         0.02062        0.016715      0.00149185
               9         0.02211       0.0173144       0.0014415
              10         0.01278        0.016861      0.00136681
              11         0.01398       0.0165991       0.0012674
              12         0.02105         0.01697      0.00121484
              13         0.01618       0.0169092      0.00112291
              14         0.01996       0.0171271      0.00106364
              15         0.00957       0.0166233      0.00110563
              16         0.01442       0.0164856      0.00104507
              17         0.01274       0.0162653      0.00100655
              18         0.01258       0.0160606      0.00097123
              19         0.01621       0.0160684     0.000920145
              20         0.01344        0.015937     0.000883473
              21         0.02805       0.0165138      0.00101234
              22         0.02319       0.0168173      0.00101078
              23         0.01547       0.0167587     0.000968531
              24          0.0086       0.0164187     0.000986031
              25          0.0199        0.016558     0.000956372
              26         0.01342       0.0164373     0.000927173
              27         0.01856       0.0165159      0.00089616
              28         0.01671       0.0165229     0.000864181
              29          0.0108       0.0163255     0.000856617
              30         0.02791       0.0167117      0.00091095
              31         0.02482       0.0169732     0.000918347
              32         0.01605       0.0169444     0.000890102
              33         0.01044       0.0167473     0.000884683
              34         0.02461       0.0169785     0.000888374
              35         0.01066        0.016798     0.000881144
              36         0.01075         0.01663     0.000872537
              37          0.0226       0.0167914     0.000863744
              38         0.01028         0.01662     0.000857843
              39          0.0191       0.0166836       0.0008382
              40         0.03218        0.017071     0.000902344
              41          0.0049       0.0167741     0.000927881
              42         0.02394       0.0169448     0.000921341
              43         0.02328       0.0170921     0.000911618
              44         0.01927       0.0171416     0.000892242
              45         0.02251       0.0172609     0.000880354
              46         0.01984        0.017317        0.000863
              47         0.01319       0.0172291     0.000849093
              48         0.00604        0.016996     0.000862809
              49         0.01584       0.0169724     0.000845523
              50          0.0125        0.016883     0.000833331
              51         0.01284       0.0168037     0.000820753
              52         0.02907       0.0170396     0.000838182
              53         0.00878       0.0168838      0.00083673
              54         0.01957       0.0169335     0.000822712
              55         0.01738       0.0169416     0.000807794
              56         0.01195       0.0168525     0.000798272
              57         0.01562       0.0168309      0.00078456
              58         0.01884       0.0168655     0.000771797
              59         0.02416       0.0169892     0.000768555
              60         0.01627       0.0169772     0.000755839
              61         0.00313       0.0167502     0.000776788
              62          0.0213       0.0168235     0.000767718
              63         0.01505       0.0167954     0.000756048
              64         0.01901         0.01683     0.000745026
              65         0.01148       0.0167477     0.000738097
              66         0.01134       0.0166658     0.000731447
              67         0.02609       0.0168064      0.00073393
              68         0.00993       0.0167053     0.000730071
              69         0.01952       0.0167461     0.000720629
              70         0.02374        0.016846     0.000717227
              71         0.01378       0.0168028     0.000708424
              72         0.00908       0.0166956     0.000706658
              73         0.02175       0.0167648     0.000700362
              74         0.01706       0.0167688     0.000690909
              75         0.01434       0.0167364     0.000682455
              76         0.00893       0.0166337     0.000681161
              77         0.01924       0.0166675     0.000673156
              78         0.00999       0.0165819     0.000669947
              79         0.02922       0.0167419     0.000680299
              80          0.0152       0.0167226     0.000672068
              81         0.00481       0.0165756     0.000679672
              82         0.01527       0.0165596      0.00067157
              83         0.02689       0.0166841     0.000674913
              84         0.02159       0.0167425     0.000669401
              85         0.02933       0.0168906     0.000677708
              86         0.01646       0.0168856     0.000669846
              87         0.00414       0.0167391     0.000677978
              88         0.01899       0.0167647     0.000670756
              89         0.01868       0.0167862     0.000663565
              90         0.01324       0.0167468     0.000657361
              91         0.02794       0.0168698     0.000661545
              92         0.01019       0.0167972     0.000658326
              93          0.0219        0.016852      0.00065353
              94         0.01222       0.0168028     0.000648433
              95         0.02758       0.0169162     0.000651455
              96         0.01553       0.0169018     0.000644829
              97         0.02778       0.0170139      0.00064786
              98         0.01137       0.0169563     0.000643804
              99         0.01638       0.0169505     0.000637327
             100         0.00794       0.0168604     0.000637292
