#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.02844         0.02844               0
               2         0.00484         0.01664      0.00834386
               3         0.02344       0.0189067      0.00586237
               4          0.0211        0.019455      0.00442235
               5         0.01762        0.019088      0.00355307
               6         0.01632       0.0186267       0.0029907
               7         0.02015       0.0188443      0.00257136
               8         0.02273         0.01933      0.00229535
               9         0.01501         0.01885       0.0020899
              10         0.01202        0.018167      0.00198939
              11         0.01786       0.0181391      0.00180873
              12         0.02549       0.0187517      0.00175868
              13         0.01294       0.0183046      0.00167925
              14         0.03226       0.0193014      0.00183142
              15         0.00801       0.0185487       0.0018576
              16         0.01736       0.0184744      0.00174298
              17          0.0207       0.0186053      0.00164536
              18         0.02576       0.0190028      0.00160125
              19         0.02527       0.0193326      0.00155057
              20         0.01161       0.0189465      0.00152036
              21         0.01218       0.0186243      0.00148172
              22         0.01851       0.0186191      0.00141437
              23         0.02382       0.0188452      0.00137084
              24         0.02014       0.0188992      0.00131478
              25          0.0165       0.0188032      0.00126569
              26         0.01499       0.0186565      0.00122547
              27         0.03301       0.0191881      0.00129025
              28         0.02254       0.0193079      0.00124971
              29         0.02086       0.0193614      0.00120776
              30         0.02766        0.019638      0.00119876
              31         0.02626       0.0198516      0.00117897
              32         0.02006       0.0198581      0.00114215
              33         0.01059       0.0195773      0.00114154
              34         0.02205         0.01965      0.00111028
              35         0.01558       0.0195337      0.00108463
              36         0.02013       0.0195503      0.00105463
              37         0.02964        0.019823       0.0010608
              38         0.01348       0.0196561      0.00104593
              39          0.0307       0.0199392      0.00105675
              40         0.01641        0.019851      0.00103401
              41         0.01731        0.019789      0.00101065
              42         0.01599       0.0196986     0.000990623
              43         0.02108       0.0197307     0.000968106
              44         0.01373       0.0195943     0.000955662
              45         0.02109       0.0196276     0.000935002
              46         0.02204         0.01968     0.000916146
              47         0.01921         0.01967     0.000896708
              48         0.03068       0.0198994     0.000906889
              49         0.01181       0.0197343     0.000903282
              50         0.01899       0.0197194     0.000885339
              51          0.0138       0.0196033     0.000875555
              52         0.01787         0.01957     0.000859351
              53         0.01762       0.0195332     0.000843925
              54          0.0233        0.019603     0.000831174
              55         0.01708       0.0195571     0.000817327
              56         0.02096       0.0195821     0.000803115
              57         0.01241       0.0194563     0.000798822
              58         0.01106       0.0193116     0.000798058
              59         0.01735       0.0192783     0.000785224
              60         0.02132       0.0193123     0.000772874
              61         0.02558       0.0194151     0.000767004
              62         0.03126       0.0196061     0.000778062
              63         0.02665       0.0197179     0.000773704
              64         0.01793         0.01969     0.000762119
              65         0.02179       0.0197223     0.000751078
              66         0.01192       0.0196041     0.000748944
              67         0.01341       0.0195116      0.00074345
              68         0.01249       0.0194084     0.000739653
              69         0.02344       0.0194668     0.000731237
              70         0.01549         0.01941     0.000722995
              71         0.02053       0.0194258     0.000712984
              72         0.01827       0.0194097     0.000703262
              73         0.01254       0.0193156     0.000699896
              74         0.01837       0.0193028     0.000690555
              75         0.02306       0.0193529     0.000683162
              76         0.02242       0.0193933     0.000675364
              77         0.02231       0.0194312     0.000667654
              78         0.02385       0.0194878     0.000661494
              79         0.02352       0.0195389     0.000655087
              80         0.00999       0.0194195     0.000657682
              81         0.02596       0.0195002     0.000654501
              82         0.02724       0.0195946      0.00065329
              83         0.01703       0.0195637     0.000646149
              84         0.02045       0.0195743     0.000638543
              85         0.02412       0.0196278     0.000633266
              86         0.01843       0.0196138     0.000626056
              87         0.02648       0.0196928     0.000623814
              88         0.01729       0.0196655     0.000617323
              89         0.03479       0.0198354     0.000633345
              90          0.0032       0.0196506     0.000652723
              91         0.00888       0.0195322     0.000656193
              92         0.00541       0.0193787     0.000666773
              93         0.01917       0.0193765     0.000659608
              94         0.01947       0.0193774     0.000652591
              95         0.02876       0.0194762     0.000653153
              96         0.01535       0.0194332     0.000647762
              97         0.01992       0.0194382     0.000641103
              98         0.01665       0.0194098     0.000635192
              99         0.02139       0.0194298     0.000629091
             100         0.02062       0.0194417     0.000622913
