#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.06098         0.06098               0
               2          0.0492         0.05509      0.00416486
               3         0.05206         0.05408      0.00289645
               4         0.03946        0.050425      0.00383905
               5         0.04613        0.049566      0.00316589
               6         0.06078        0.051435      0.00314186
               7         0.03534       0.0491357      0.00343276
               8         0.04008       0.0480038      0.00318483
               9         0.04894       0.0481078      0.00283266
              10         0.05361        0.048658      0.00260229
              11         0.06377       0.0500318      0.00270414
              12         0.04732       0.0498058      0.00248822
              13         0.00574       0.0464162      0.00398516
              14         0.03337       0.0454843       0.0038079
              15         0.06157       0.0465567      0.00370196
              16         0.05887       0.0473263      0.00354968
              17         0.04743       0.0473324      0.00334088
              18         0.07027       0.0486067      0.00338961
              19         0.02913       0.0475816      0.00336264
              20         0.05393        0.047899      0.00320945
              21         0.06109       0.0485271      0.00311749
              22         0.06139       0.0491118      0.00303011
              23         0.04026        0.048727      0.00292271
              24         0.07155       0.0496779      0.00295158
              25           0.056       0.0499308      0.00284433
              26         0.05231       0.0500223      0.00273641
              27          0.0486       0.0499696      0.00263556
              28         0.02724       0.0491579      0.00266352
              29         0.04803        0.049119      0.00257196
              30         0.06985         0.04981      0.00257739
              31         0.04977       0.0498087      0.00249425
              32         0.04662       0.0497091      0.00241829
              33         0.05124       0.0497555      0.00234546
              34          0.0427       0.0495479      0.00228563
              35         0.07105       0.0501623      0.00230141
              36         0.02696       0.0495178      0.00232598
              37         0.07087       0.0500949      0.00233361
              38         0.04741       0.0500242      0.00227327
              39         0.06049       0.0502926      0.00223076
              40         0.03598       0.0499348       0.0022035
              41         0.03588        0.049592      0.00217626
              42         0.03327       0.0492033      0.00215886
              43         0.06244       0.0495112      0.00213049
              44         0.04752       0.0494659      0.00208255
              45         0.06513        0.049814      0.00206516
              46         0.03103       0.0494057      0.00206024
              47         0.06329       0.0497011      0.00203747
              48         0.06992       0.0501223       0.0020381
              49         0.04154       0.0499471      0.00200402
              50         0.04696       0.0498874      0.00196483
              51          0.0401       0.0496955      0.00193565
              52         0.04712        0.049646      0.00189906
              53         0.06244       0.0498874      0.00187851
              54         0.06806       0.0502239      0.00187363
              55          0.0555       0.0503198      0.00184201
              56         0.05011       0.0503161      0.00180913
              57          0.0582       0.0504544      0.00178267
              58         0.04675       0.0503905      0.00175307
              59         0.06196       0.0505866      0.00173429
              60         0.03281       0.0502903      0.00173051
              61         0.05248       0.0503262      0.00170251
              62         0.05417       0.0503882      0.00167618
              63         0.04955       0.0503749      0.00164963
              64         0.06048       0.0505328      0.00163139
              65         0.04422       0.0504357      0.00160918
              66         0.03688       0.0502303      0.00159785
              67          0.0276       0.0498925      0.00160931
              68         0.05781        0.050009      0.00158985
              69         0.04145       0.0498849      0.00157164
              70         0.06485       0.0500987      0.00156366
              71           0.049       0.0500832      0.00154171
              72         0.04139       0.0499625      0.00152502
              73         0.06315       0.0501432      0.00151479
              74          0.0502       0.0501439      0.00149432
              75         0.04217       0.0500376      0.00147818
              76         0.03699       0.0498659      0.00146866
              77         0.06503       0.0500629      0.00146273
              78         0.03959       0.0499286      0.00145013
              79         0.05898       0.0500432      0.00143629
              80         0.05618       0.0501199      0.00142039
              81         0.03564       0.0499411      0.00141405
              82         0.07491       0.0502456      0.00142922
              83           0.042       0.0501463      0.00141545
              84         0.04648       0.0501026      0.00139927
              85         0.05572       0.0501687      0.00138437
              86         0.04728       0.0501351      0.00136868
              87         0.06578       0.0503149      0.00136471
              88         0.04898       0.0502998      0.00134928
              89         0.04597       0.0502511        0.001335
              90         0.05574       0.0503121      0.00132156
              91         0.05554       0.0503696      0.00130829
              92         0.06207       0.0504967      0.00130023
              93         0.05895       0.0505876      0.00128942
              94         0.04264       0.0505031      0.00127848
              95         0.05103       0.0505086      0.00126503
              96         0.05996       0.0506071      0.00125568
              97         0.03719       0.0504688      0.00125033
              98          0.0275       0.0502344      0.00125934
              99         0.06923       0.0504263      0.00126116
             100         0.02362       0.0501582      0.00127672
