#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.11322         0.11322               0
               2         0.15565        0.134435       0.0150013
               3         0.20375         0.15754       0.0213521
               4         0.14439        0.154253       0.0162652
               5         0.06101        0.135604       0.0211549
               6         0.10728        0.130883       0.0181481
               7         0.17509        0.137199        0.016618
               8         0.15027        0.138833       0.0146209
               9         0.12181        0.136941       0.0131181
              10         0.15858        0.139105       0.0119834
              11         0.15789        0.140813       0.0110151
              12          0.1364        0.140445       0.0101033
              13          0.0762        0.135503       0.0104652
              14         0.12276        0.134593      0.00975717
              15         0.13644        0.134716      0.00910747
              16         0.13797        0.134919      0.00854052
              17          0.1421        0.135342      0.00804858
              18         0.16326        0.136893      0.00774944
              19         0.18244         0.13929      0.00770344
              20          0.1325        0.138951      0.00732574
              21         0.15868         0.13989      0.00703688
              22         0.14439        0.140095         0.00672
              23         0.12122        0.139274      0.00647774
              24         0.14122        0.139355      0.00620834
              25         0.13965        0.139367      0.00596002
              26         0.16328        0.140287      0.00580132
              27          0.1485        0.140591      0.00559442
              28         0.20839        0.143012       0.0058954
              29         0.14522        0.143088       0.0056926
              30         0.07707        0.140888      0.00591292
              31         0.15017        0.141187      0.00572975
              32         0.15682        0.141676      0.00557149
              33         0.18293        0.142926      0.00554113
              34         0.17146        0.143765      0.00544134
              35         0.16328        0.144323      0.00531436
              36         0.10484        0.143226       0.0052787
              37         0.16894        0.143921      0.00518158
              38         0.07875        0.142206      0.00532148
              39         0.08066        0.140628      0.00541397
              40         0.18389        0.141709      0.00538557
              41         0.16932        0.142383      0.00529615
              42         0.13064        0.142103      0.00517743
              43          0.1512        0.142315      0.00506134
              44         0.15388        0.142577      0.00495313
              45         0.11332        0.141927      0.00488555
              46         0.16276         0.14238      0.00480029
              47         0.05409        0.140502      0.00505236
              48         0.16905        0.141096      0.00498199
              49         0.11923         0.14065      0.00490026
              50         0.13968        0.140631       0.0048023
              51          0.1789        0.141381       0.0047664
              52         0.15504        0.141644      0.00468197
              53         0.21357        0.143001      0.00478627
              54         0.12319        0.142634      0.00471168
              55          0.1822        0.143353       0.0046806
              56         0.11566        0.142859      0.00462307
              57         0.15067        0.142996        0.004544
              58         0.15212        0.143153      0.00446837
              59         0.15391        0.143336      0.00439636
              60          0.1487        0.143425      0.00432399
              61         0.13761         0.14333      0.00425416
              62          0.0873        0.142426      0.00428045
              63         0.11183         0.14194      0.00423997
              64         0.17283        0.142423       0.0042011
              65         0.12945        0.142223      0.00414121
              66         0.14261        0.142229      0.00407847
              67         0.20185        0.143119      0.00411353
              68         0.15947         0.14336      0.00406005
              69          0.1205        0.143028      0.00401471
              70         0.11669        0.142652      0.00397495
              71         0.16519        0.142969      0.00393162
              72         0.13022        0.142792        0.003881
              73         0.11694        0.142438      0.00384396
              74         0.15673        0.142631      0.00379686
              75         0.16749        0.142963      0.00376067
              76         0.13916        0.142913      0.00371152
              77         0.16254        0.143168      0.00367206
              78         0.17513        0.143577      0.00364778
              79         0.17096        0.143924      0.00361803
              80         0.18152        0.144394       0.0036032
              81         0.09095        0.143734      0.00361862
              82         0.15169        0.143831      0.00357579
              83         0.13676        0.143746      0.00353373
              84         0.11603        0.143416      0.00350703
              85         0.10736        0.142992      0.00349133
              86         0.14895        0.143061      0.00345142
              87         0.17489        0.143427      0.00343108
              88         0.20122        0.144084      0.00345437
              89         0.14215        0.144062      0.00341563
              90         0.15087        0.144138      0.00337852
              91          0.1778        0.144508      0.00336158
              92         0.13656        0.144421      0.00332615
              93         0.16026        0.144592      0.00329474
              94         0.21391        0.145329       0.0033412
              95         0.10082         0.14486      0.00333872
              96         0.07729        0.144157      0.00337732
              97         0.16079        0.144328      0.00334685
              98         0.16516        0.144541      0.00331944
              99         0.15629        0.144659      0.00328803
             100         0.14865        0.144699      0.00325539
