#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.01999         0.01999               0
               2         0.01256        0.016275       0.0026269
               3         0.02317       0.0185733      0.00256681
               4          0.0178         0.01838      0.00193237
               5         0.01941        0.018586      0.00155684
               6         0.00727          0.0167      0.00215576
               7         0.01218       0.0160543       0.0019421
               8         0.00797       0.0150437      0.00194455
               9         0.00647       0.0140911      0.00194791
              10         0.01744        0.014426      0.00178168
              11         0.02287       0.0151936       0.0017774
              12         0.00904       0.0146808      0.00170165
              13         0.00444       0.0138931      0.00174358
              14         0.02334       0.0145679      0.00174474
              15         0.01647       0.0146947      0.00163302
              16         0.01393       0.0146469      0.00153166
              17         0.01867       0.0148835      0.00145973
              18         0.01002       0.0146133      0.00140342
              19         0.01587       0.0146795      0.00133111
              20         0.02279        0.015085      0.00132489
              21         0.01372         0.01502      0.00126339
              22         0.01639       0.0150823       0.0012075
              23          0.0124       0.0149657      0.00116062
              24         0.00763         0.01466       0.0011518
              25         0.01275       0.0145836      0.00110826
              26         0.01479       0.0145915      0.00106566
              27         0.01085        0.014453      0.00103516
              28         0.00612       0.0141554       0.0010401
              29         0.01606        0.014221       0.0010063
              30         0.01804       0.0143483     0.000980777
              31         0.01196       0.0142713      0.00095216
              32          0.0134       0.0142441     0.000922794
              33         0.01541       0.0142794     0.000895507
              34         0.01074       0.0141753     0.000875198
              35          0.0191        0.014316     0.000861429
              36         0.01148       0.0142372     0.000841095
              37         0.00932       0.0141043     0.000828795
              38         0.01239       0.0140592     0.000808212
              39         0.01403       0.0140585     0.000787489
              40          0.0103       0.0139645     0.000773387
              41         0.01853       0.0140759     0.000762498
              42         0.01956       0.0142064     0.000755441
              43          0.0177       0.0142877     0.000742229
              44         0.01729       0.0143559      0.00072849
              45         0.01505       0.0143713     0.000712464
              46         0.01815       0.0144535     0.000701695
              47         0.01208        0.014403      0.00068858
              48         0.01528       0.0144212     0.000674477
              49         0.01057       0.0143427     0.000665276
              50         0.01058       0.0142674     0.000656213
              51         0.01136       0.0142104     0.000645818
              52         0.01204       0.0141687     0.000634745
              53         0.01136       0.0141157     0.000624977
              54         0.00426       0.0139331     0.000639498
              55          0.0149       0.0139507     0.000628112
              56         0.01241       0.0139232     0.000617498
              57         0.01569       0.0139542     0.000607443
              58         0.00942        0.013876     0.000601979
              59         0.01098       0.0138269     0.000593774
              60         0.02237       0.0139693     0.000600707
              61         0.01782       0.0140325     0.000594166
              62         0.00186       0.0138361     0.000616166
              63         0.01771       0.0138976     0.000609447
              64         0.01963       0.0139872      0.00060647
              65         0.01239       0.0139626     0.000597637
              66         0.00336        0.013802     0.000609791
              67         0.00895       0.0137296     0.000604974
              68         0.00944       0.0136665     0.000599357
              69         0.01111       0.0136294     0.000591815
              70         0.00062       0.0134436     0.000611846
              71         0.01262        0.013432     0.000603339
              72         0.00612       0.0133304     0.000603446
              73          0.0083       0.0132615     0.000599101
              74         0.00805       0.0131911      0.00059513
              75         0.00246        0.013048      0.00060415
              76         0.02013       0.0131412     0.000603344
              77         0.02006        0.013231     0.000602162
              78         0.00948       0.0131829     0.000596359
              79         0.02138       0.0132867     0.000597769
              80         0.00675        0.013205     0.000595855
              81         0.01716       0.0132538     0.000590496
              82         0.01299       0.0132506     0.000583304
              83          0.0127        0.013244     0.000576314
              84         0.01717       0.0132907     0.000571345
              85          0.0187       0.0133544     0.000568156
              86           0.014       0.0133619     0.000561599
              87         0.00521       0.0132682     0.000562906
              88         0.01419       0.0132786     0.000556607
              89         0.00792       0.0132184       0.0005536
              90         0.02382       0.0133362     0.000559841
              91         0.00521       0.0132469     0.000560766
              92          0.0161       0.0132779     0.000555527
              93         0.01447       0.0132908     0.000549702
              94         0.01118       0.0132683     0.000544312
              95        -0.00017       0.0131268      0.00055666
              96         0.00502       0.0130424      0.00055723
              97         0.01717       0.0130849     0.000553108
              98         0.00951       0.0130485     0.000548665
              99         0.00092        0.012926     0.000556633
             100         0.00906       0.0128873     0.000552407
