#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.01354         0.01354               0
               2         0.01883        0.016185       0.0018703
               3         0.01915       0.0171733      0.00148522
               4         0.01271       0.0160575      0.00147466
               5         0.02169        0.017184      0.00155144
               6         0.01501       0.0168217       0.0013345
               7          0.0086       0.0156471      0.00157824
               8         0.01559         0.01564      0.00138098
               9         0.01246       0.0152867      0.00127194
              10         0.01847        0.015605      0.00118391
              11         0.01476       0.0155282      0.00107877
              12         0.00843       0.0149367      0.00113956
              13         0.01238         0.01474      0.00106874
              14         0.02083        0.015175       0.0010773
              15         0.01507        0.015168       0.0010055
              16         0.01948       0.0154375     0.000978105
              17         0.00644       0.0149082      0.00105408
              18         0.01568       0.0149511     0.000996395
              19          0.0086       0.0146168      0.00099845
              20         0.02634        0.015203       0.0011073
              21         0.01983       0.0154233      0.00107627
              22         0.00975       0.0151655      0.00105779
              23         0.02082       0.0154113      0.00103998
              24         0.01893       0.0155579      0.00100692
              25         0.01771        0.015644      0.00097032
              26         0.01696       0.0156946      0.00093432
              27         0.00802       0.0154104     0.000941961
              28         0.01825       0.0155118     0.000913762
              29          0.0141       0.0154631     0.000883549
              30         0.01432        0.015425     0.000854919
              31         0.01434         0.01539     0.000828057
              32         0.02416       0.0156641     0.000846319
              33         0.01548       0.0156585     0.000820691
              34         0.01764       0.0157168      0.00079862
              35          0.0115       0.0155963     0.000784837
              36         0.00395       0.0152728     0.000827028
              37          0.0134       0.0152222     0.000806223
              38         0.02457       0.0154682     0.000821679
              39         0.01339       0.0154149     0.000802336
              40         0.00753       0.0152177     0.000806129
              41         0.00889       0.0150634     0.000801105
              42         0.00743       0.0148817     0.000802383
              43         0.02366       0.0150858     0.000809277
              44         0.01447       0.0150718     0.000791005
              45         0.01219       0.0150078     0.000776015
              46         0.02294       0.0151802     0.000778069
              47          0.0113       0.0150977     0.000765881
              48         0.00876       0.0149656     0.000761222
              49         0.01002       0.0148647     0.000752348
              50         0.00591       0.0146856     0.000758318
              51        -0.00184       0.0143616     0.000809725
              52         0.01489       0.0143717     0.000794217
              53         0.01347       0.0143547     0.000779414
              54         0.01213       0.0143135     0.000766068
              55         0.01701       0.0143625     0.000753707
              56         0.00764       0.0142425     0.000749747
              57         0.01755       0.0143005     0.000738835
              58         0.00747       0.0141828     0.000735423
              59         0.01492       0.0141953     0.000723064
              60         0.02057       0.0143015     0.000718777
              61         0.01274       0.0142759     0.000707449
              62         0.01681       0.0143168     0.000697218
              63         0.01072       0.0142597     0.000688485
              64         0.02096       0.0143644     0.000685641
              65         0.00812       0.0142683     0.000681789
              66         0.00825       0.0141771      0.00067753
              67         0.00859       0.0140937      0.00067253
              68         0.01056       0.0140418     0.000664644
              69         0.01197       0.0140117      0.00065569
              70         0.00161       0.0138346      0.00066983
              71         0.01672       0.0138752     0.000661628
              72         0.01081       0.0138326     0.000653807
              73         0.01393        0.013834     0.000644852
              74         0.01189       0.0138077     0.000636673
              75         0.01784       0.0138615      0.00063045
              76         0.01754       0.0139099     0.000624009
              77         0.02432       0.0140451     0.000630381
              78         0.01225       0.0140221     0.000622719
              79         0.02082       0.0141081     0.000620754
              80         0.00589       0.0140054     0.000621436
              81         0.00437       0.0138864     0.000625045
              82          0.0185       0.0139427      0.00061995
              83         0.01886       0.0140019     0.000615305
              84         0.01685       0.0140358     0.000608913
              85         0.01774       0.0140794     0.000603307
              86         0.01268       0.0140631     0.000596511
              87         0.00538       0.0139633     0.000597946
              88         0.01557       0.0139816      0.00059143
              89         0.01471       0.0139898     0.000584841
              90         0.02109       0.0140687      0.00058364
              91         0.00892       0.0140121     0.000579962
              92         0.01958       0.0140726     0.000576807
              93         0.01913        0.014127     0.000573163
              94          0.0143       0.0141288     0.000567068
              95         0.01554       0.0141437     0.000561294
              96         0.00147       0.0140117     0.000570761
              97         0.01452       0.0140169     0.000564901
              98         0.02142       0.0140924     0.000564165
              99         0.01219       0.0140732     0.000558794
             100        -0.00032       0.0139293     0.000571442
