#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.08606         0.08606               0
               2         0.11517        0.100615       0.0102919
               3         0.14028        0.113837       0.0127914
               4         0.11323        0.113685      0.00959442
               5         0.08699        0.108346      0.00903979
               6         0.09485        0.106097      0.00780799
               7         0.16266        0.114177       0.0100378
               8         0.08186        0.110138      0.00956142
               9         0.07549        0.106288      0.00924161
              10         0.11173        0.106832      0.00833346
              11         0.11126        0.107235      0.00758559
              12         0.12316        0.108562      0.00706859
              13           0.124        0.109749      0.00662386
              14         0.12674        0.110963      0.00626092
              15         0.11689        0.111358      0.00585598
              16         0.10272        0.110818      0.00551482
              17         0.11787        0.111233      0.00520599
              18         0.10402        0.110832      0.00493217
              19         0.11771        0.111194      0.00468585
              20         0.13756        0.112513      0.00463328
              21          0.1348        0.113574      0.00453257
              22         0.10753        0.113299      0.00433487
              23         0.08377        0.112015      0.00433235
              24          0.1505        0.113619      0.00443868
              25         0.15197        0.115153      0.00451846
              26         0.07601        0.113647      0.00458863
              27         0.07391        0.112176      0.00464871
              28         0.08735        0.111289      0.00456646
              29         0.05994        0.109518      0.00473986
              30         0.10478         0.10936       0.0045845
              31         0.16366        0.111112      0.00475948
              32         0.14447        0.112154      0.00472353
              33         0.15216        0.113367       0.0047334
              34         0.07745         0.11231      0.00471059
              35         0.12142        0.112571      0.00458318
              36         0.11331        0.112591      0.00445592
              37         0.08747        0.111912      0.00438691
              38         0.08439        0.111188      0.00433084
              39         0.12071        0.111432      0.00422667
              40         0.14784        0.112342      0.00421787
              41         0.04654        0.110737      0.00440978
              42         0.05421        0.109391      0.00450549
              43         0.14181        0.110145      0.00446335
              44         0.15816        0.111237      0.00449333
              45         0.14725        0.112037      0.00446417
              46         0.10748        0.111938      0.00436823
              47         0.11474        0.111997      0.00427569
              48         0.07576        0.111242      0.00425274
              49         0.07923        0.110589      0.00421583
              50         0.15806        0.111539      0.00423708
              51         0.11538        0.111614      0.00415466
              52         0.08413        0.111085      0.00410825
              53         0.08005          0.1105      0.00407225
              54         0.12644        0.110795      0.00400753
              55         0.13126        0.111167       0.0039519
              56         0.17313        0.112274      0.00403326
              57         0.11535        0.112328      0.00396286
              58         0.10516        0.112204      0.00389646
              59         0.10193         0.11203      0.00383431
              60         0.13487         0.11241      0.00378925
              61         0.07808        0.111848      0.00376869
              62         0.08523        0.111418      0.00373228
              63         0.15545        0.112117      0.00373791
              64         0.15897        0.112849      0.00375051
              65         0.11542        0.112889      0.00369301
              66         0.11609        0.112937      0.00363738
              67         0.14613        0.113433      0.00361667
              68         0.11044        0.113389      0.00356375
              69         0.12234        0.113519      0.00351446
              70         0.09028        0.113187       0.0034799
              71         0.16468        0.113912      0.00350565
              72         0.12332        0.114042      0.00345939
              73         0.13406        0.114317      0.00342286
              74         0.07679         0.11381      0.00341396
              75         0.13773        0.114129      0.00338331
              76          0.1018        0.113966      0.00334268
              77         0.07914        0.113514      0.00332972
              78          0.0919        0.113237      0.00329854
              79         0.07225        0.112718      0.00329734
              80         0.10632        0.112638      0.00325709
              81         0.09871        0.112466      0.00322142
              82         0.13266        0.112712      0.00319153
              83         0.13871        0.113026      0.00316841
              84         0.10452        0.112924      0.00313231
              85         0.07323        0.112457      0.00313008
              86         0.09905        0.112302      0.00309756
              87          0.1126        0.112305      0.00306196
              88          0.1131        0.112314      0.00302718
              89         0.11899        0.112389      0.00299409
              90         0.05946        0.111801      0.00301803
              91         0.15163        0.112239      0.00301644
              92         0.09456        0.112046      0.00298976
              93         0.11784        0.112109      0.00295826
              94         0.14704         0.11248      0.00295004
              95         0.09727         0.11232      0.00292333
              96         0.06054        0.111781      0.00294222
              97         0.09867        0.111646      0.00291499
              98         0.07703        0.111292      0.00290656
              99         0.15004        0.111684      0.00290344
             100         0.14193        0.111986      0.00289011
