#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.01409         0.01409               0
               2         0.01264        0.013365     0.000512652
               3         0.01599         0.01424     0.000791974
               4         0.01367       0.0140975     0.000606665
               5         0.01366         0.01401     0.000491601
               6         0.00422       0.0123783      0.00154481
               7         0.00823       0.0117857      0.00143329
               8         0.00842        0.011365      0.00131443
               9         0.00561       0.0107256      0.00131475
              10         0.02469        0.012122      0.00177629
              11         0.01968       0.0128091      0.00174263
              12         0.00781       0.0123925      0.00164646
              13         0.00836       0.0120823      0.00154875
              14         0.01591       0.0123557      0.00146206
              15         0.01084       0.0122547      0.00136808
              16         0.01625       0.0125044      0.00130516
              17          0.0243       0.0131982      0.00140073
              18         0.01375       0.0132289      0.00132325
              19          0.0054       0.0128168       0.0013162
              20         0.01834        0.013093      0.00127903
              21         0.01726       0.0132914      0.00123342
              22         0.01741       0.0134786      0.00119148
              23         0.02122       0.0138152      0.00118626
              24         0.01981        0.014065      0.00116284
              25         0.01142       0.0139592      0.00112112
              26         0.02309       0.0143104      0.00113167
              27         0.01393       0.0142963      0.00108985
              28         0.02528       0.0146886       0.0011193
              29         0.01744       0.0147834      0.00108471
              30         0.03137       0.0153363      0.00118108
              31         0.01837       0.0154342      0.00114703
              32         0.02022       0.0155837       0.0011209
              33         0.02075       0.0157403      0.00109781
              34          0.0327       0.0162391      0.00117338
              35         0.00587       0.0159429      0.00117666
              36         0.01836         0.01601      0.00114589
              37         0.02773       0.0163268      0.00115788
              38         0.00766       0.0160987      0.00114965
              39         0.00744       0.0158767      0.00114141
              40         0.01813        0.015933      0.00111426
              41         0.01612       0.0159376      0.00108709
              42         0.00392       0.0156514      0.00109822
              43         0.01676       0.0156772      0.00107298
              44         0.00944       0.0155355      0.00105792
              45         0.01506       0.0155249      0.00103446
              46         0.01201       0.0154485      0.00101479
              47         0.01987       0.0155426     0.000997552
              48         0.01134        0.015455     0.000980605
              49         0.01326       0.0154102     0.000961615
              50         0.02007       0.0155034     0.000946888
              51         0.01193       0.0154333      0.00093091
              52         0.01557        0.015436     0.000913012
              53         0.01274       0.0153851     0.000897201
              54         0.02305        0.015527     0.000891744
              55         0.02805       0.0157547     0.000904131
              56         0.01012       0.0156541     0.000893568
              57         0.01129       0.0155775     0.000881165
              58          0.0116        0.015509     0.000868637
              59         0.01435       0.0154893     0.000854136
              60         0.01697        0.015514     0.000840257
              61         0.00634       0.0153636     0.000839834
              62         0.02013       0.0154405     0.000829799
              63          0.0219        0.015543     0.000822938
              64         0.01792       0.0155802     0.000810917
              65         -0.0009       0.0153266      0.00083714
              66         0.01496       0.0153211     0.000824474
              67         0.01246       0.0152784     0.000813274
              68         0.00577       0.0151385     0.000813246
              69         0.01589       0.0151494     0.000801532
              70         0.01869          0.0152     0.000791676
              71         0.02259       0.0153041     0.000787338
              72         0.01364        0.015281     0.000776742
              73         0.01037       0.0152137      0.00076901
              74          0.0227       0.0153149     0.000765243
              75         0.01854       0.0153579     0.000756247
              76         0.02081       0.0154296     0.000749691
              77         0.01384        0.015409     0.000740239
              78         0.01247       0.0153713     0.000731707
              79          0.0222       0.0154577     0.000727533
              80         0.01293       0.0154261     0.000719125
              81         0.01146       0.0153772     0.000711912
              82         0.01952       0.0154277      0.00070502
              83         0.02327       0.0155222     0.000702829
              84         0.02449       0.0156289     0.000702523
              85         0.01826       0.0156599      0.00069494
              86         0.01045       0.0155993     0.000689495
              87        -0.00111       0.0154072     0.000707814
              88         0.02581       0.0155255     0.000709573
              89         0.02338       0.0156137     0.000707068
              90         0.01933        0.015655     0.000700416
              91         0.01975          0.0157     0.000694163
              92         0.02042       0.0157513     0.000688511
              93         0.01866       0.0157826     0.000681818
              94         0.01924       0.0158194     0.000675556
              95         0.01942       0.0158573     0.000669507
              96         0.00643       0.0157591     0.000669696
              97         0.02071       0.0158101     0.000664734
              98         0.01659       0.0158181     0.000657999
              99         0.01164       0.0157759     0.000652704
             100         0.01072       0.0157253     0.000648133
