#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.02244         0.02244               0
               2         0.02652         0.02448       0.0014425
               3         0.02595         0.02497      0.00104157
               4         0.01454       0.0223625      0.00238946
               5         0.02145         0.02218      0.00191853
               6         0.01499       0.0209817       0.0019372
               7         0.01828       0.0205957      0.00169847
               8         0.00805       0.0190275      0.00208819
               9         0.01958       0.0190889      0.00185707
              10         0.01678        0.018858      0.00168566
              11         0.02457       0.0193773      0.00161041
              12          0.0282       0.0201125      0.00163546
              13         0.01896       0.0200238      0.00151205
              14         0.02745       0.0205543       0.0014942
              15          0.0183        0.020404      0.00140212
              16          0.0215       0.0204725      0.00131616
              17         0.01801       0.0203276      0.00124668
              18         0.02255       0.0204511      0.00118352
              19         0.01926       0.0203884      0.00112289
              20         0.00841       0.0197895      0.00121603
              21         0.01761       0.0196857      0.00116254
              22         0.02175       0.0197795      0.00111348
              23         0.00911       0.0193157      0.00115767
              24         0.01364       0.0190792      0.00113333
              25         0.01684       0.0189896      0.00109153
              26         0.01483       0.0188296      0.00106121
              27         0.02216        0.018953      0.00102905
              28         0.01013       0.0186379      0.00103942
              29         0.01953       0.0186686      0.00100404
              30         0.02382       0.0188403     0.000985143
              31         0.01975       0.0188697     0.000953801
              32         0.02146       0.0189506     0.000927423
              33         0.01761         0.01891     0.000900209
              34         0.02065       0.0189612     0.000875185
              35         0.01077       0.0187271     0.000880916
              36         0.01818       0.0187119     0.000856577
              37         0.01935       0.0187292       0.0008336
              38         0.01999       0.0187624     0.000812323
              39         0.01302       0.0186151     0.000804728
              40         0.01726       0.0185812     0.000785323
              41         0.02116       0.0186441     0.000768683
              42         0.00292       0.0182698     0.000836599
              43          0.0145       0.0181821     0.000821724
              44         0.00193       0.0178127     0.000882166
              45         0.02749       0.0180278     0.000888388
              46          0.0225        0.018125     0.000874379
              47         0.00871       0.0179247     0.000878422
              48         0.01895        0.017946     0.000860381
              49         0.01779       0.0179429     0.000842828
              50         0.01034       0.0177908     0.000839576
              51         0.01221       0.0176814     0.000830214
              52         0.01511       0.0176319      0.00081572
              53         0.01545       0.0175908     0.000801367
              54         0.01372       0.0175191     0.000789726
              55         0.01651       0.0175007     0.000775581
              56         0.00689       0.0173112     0.000784535
              57         0.00524       0.0170995     0.000798843
              58         0.01526       0.0170678     0.000785699
              59          0.0251       0.0172039     0.000784088
              60          0.0248       0.0173305     0.000781174
              61         0.01442       0.0172828     0.000769824
              62         0.01913       0.0173126     0.000757984
              63         0.01834       0.0173289     0.000746127
              64         0.02693       0.0174789     0.000749399
              65         0.01883       0.0174997     0.000738158
              66          0.0017       0.0172603     0.000764807
              67         0.01871       0.0172819     0.000753698
              68         0.02104       0.0173372     0.000744638
              69         0.01574       0.0173141     0.000734205
              70         0.02662        0.017447     0.000735654
              71          0.0055       0.0172787     0.000744288
              72         0.01815       0.0172908     0.000734049
              73         0.02015         0.01733     0.000725038
              74         0.02126       0.0173831     0.000717182
              75         0.02578       0.0174951     0.000716306
              76         0.01404       0.0174496     0.000708322
              77          0.0214       0.0175009     0.000700978
              78         0.00694       0.0173655     0.000704946
              79         0.02313       0.0174385     0.000699789
              80         0.01812        0.017447     0.000691094
              81         0.01594       0.0174284     0.000682812
              82         0.01657       0.0174179     0.000674565
              83         0.01537       0.0173933     0.000666889
              84         0.02432       0.0174757     0.000664028
              85         0.02884       0.0176094     0.000669541
              86          0.0202       0.0176395     0.000662433
              87         0.00966       0.0175478     0.000661137
              88         0.02408        0.017622     0.000657778
              89         0.02198        0.017671     0.000652208
              90         0.01769       0.0176712     0.000644961
              91         0.02028       0.0176999      0.00063851
              92         0.01867       0.0177104     0.000631657
              93          0.0282       0.0178232     0.000634855
              94         0.01826       0.0178279     0.000628119
              95         0.00697       0.0177136      0.00063182
              96         0.00706       0.0176026     0.000634909
              97           0.018       0.0176067     0.000628377
              98         0.01926       0.0176236     0.000622192
              99         0.01005       0.0175471     0.000620592
             100         0.02334        0.017605     0.000617084
