#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.03498         0.03498               0
               2         0.02976         0.03237      0.00184555
               3         0.02077       0.0285033      0.00338839
               4         0.02675        0.028065      0.00256949
               5         0.02361        0.027174      0.00220467
               6         0.02421         0.02668      0.00189176
               7         0.02662       0.0266714      0.00162153
               8         0.01127       0.0247462      0.00229262
               9         0.03729         0.02614      0.00242481
              10         0.03777        0.027303      0.00244537
              11         0.01676       0.0263445      0.00240357
              12         0.02974       0.0266275      0.00221987
              13         0.01168       0.0254777      0.00232792
              14          0.0204        0.025115      0.00218971
              15         0.01494       0.0244367      0.00214623
              16         0.02109       0.0242275      0.00202225
              17         0.03381       0.0247912       0.0019803
              18         0.02898       0.0250239      0.00188391
              19         0.03271       0.0254284      0.00182767
              20         0.03327       0.0258205      0.00177784
              21         0.02672       0.0258633       0.0016937
              22         0.04913       0.0269209       0.0019187
              23         0.02839       0.0269848      0.00183634
              24          0.0343       0.0272896      0.00178494
              25          0.0296        0.027382      0.00171593
              26         0.04226       0.0279542      0.00174274
              27         0.04229       0.0284852      0.00175722
              28         0.02919       0.0285104      0.00169464
              29         0.02553       0.0284076      0.00163932
              30         0.03211        0.028531      0.00158931
              31         0.03835       0.0288477      0.00156929
              32         0.02322       0.0286719      0.00153007
              33           0.032       0.0287727      0.00148702
              34           0.034       0.0289265      0.00145121
              35         0.03192        0.029012      0.00141227
              36         0.01388       0.0285917      0.00143423
              37          0.0128       0.0281649      0.00145759
              38         0.04205       0.0285303      0.00146431
              39         0.02155       0.0283513      0.00143766
              40         0.03719       0.0285722       0.0014186
              41          0.0227        0.028429      0.00139121
              42         0.03769       0.0286495      0.00137545
              43         0.03581        0.028816      0.00135351
              44         0.02523       0.0287345       0.0013252
              45         0.03815       0.0289438      0.00131216
              46         0.01473       0.0286348      0.00131952
              47         0.02523       0.0285623      0.00129343
              48         0.02909       0.0285733      0.00126653
              49         0.02064       0.0284114      0.00125099
              50         0.02756       0.0283944      0.00122608
              51         0.02328       0.0282941      0.00120614
              52         0.02233       0.0281794      0.00118838
              53         0.01851        0.027997      0.00117988
              54         0.02465        0.027935      0.00115966
              55         0.02788        0.027934      0.00113857
              56         0.02674       0.0279127      0.00111844
              57         0.02226       0.0278135      0.00110321
              58         0.02895       0.0278331      0.00108436
              59         0.02072       0.0277125      0.00107266
              60         0.02701       0.0277008      0.00105485
              61         0.02672       0.0276848      0.00103768
              62         0.02121       0.0275803      0.00102618
              63         0.03715       0.0277322      0.00102108
              64         0.02045       0.0276184      0.00101144
              65         0.02983       0.0276525     0.000996454
              66         0.03838        0.027815     0.000994524
              67         0.02847       0.0278248     0.000979729
              68          0.0281       0.0278288     0.000965329
              69         0.01821       0.0276894     0.000961352
              70         0.03535       0.0277989     0.000953827
              71         0.03958       0.0279648     0.000954717
              72         0.01981       0.0278515     0.000948151
              73         0.03234        0.027913     0.000937154
              74         0.00905       0.0276581      0.00095853
              75         0.02818       0.0276651     0.000945775
              76         0.03446       0.0277545     0.000937547
              77         0.03155       0.0278038     0.000926666
              78         0.01833       0.0276823     0.000922711
              79         0.02853        0.027693     0.000911094
              80         0.02664       0.0276799       0.0008998
              81         0.02022       0.0275878     0.000893392
              82         0.04119       0.0277537     0.000897765
              83         0.02956       0.0277754     0.000887213
              84         0.02244       0.0277119     0.000878921
              85         0.04832       0.0279544       0.0009014
              86         0.03188           0.028     0.000892074
              87         0.02043        0.027913     0.000886054
              88         0.02919       0.0279275     0.000876104
              89         0.03039       0.0279552     0.000866696
              90         0.00974       0.0277528     0.000880381
              91         0.02802       0.0277557     0.000870711
              92         0.02227       0.0276961     0.000863286
              93         0.04617       0.0278947      0.00087656
              94         0.03363       0.0279557     0.000869355
              95         0.04025       0.0280852     0.000869783
              96         0.02195       0.0280212     0.000863068
              97         0.03487       0.0280919     0.000857053
              98         0.01925       0.0280016     0.000853044
              99         0.02045       0.0279254     0.000847831
             100         0.03492       0.0279953     0.000842233
