#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1 5.32933e-05 5.32933e-05           0
           2           0 2.66467e-05  1.8842e-05
           3 3.55378e-05 2.96104e-05 1.27923e-05
           4           0 2.22078e-05  1.1539e-05
           5           0 1.77662e-05 1.00497e-05
           6           0 1.48052e-05 8.80018e-06
           7           0 1.26902e-05 7.79303e-06
           8           0 1.11039e-05 6.97847e-06
           9  0.00541234 0.000611241 0.000565849
          10 3.55378e-05 0.000553671 0.000512184
          11   7.104e-05 0.000509795 0.000467497
          12           0 0.000467312 0.000430465
          13           0 0.000431365 0.000398851
          14           0 0.000400553  0.00037155
          15           0  0.00037385 0.000347738
          16           0 0.000350484 0.000326788
          17 1.77733e-05 0.000330913 0.000308151
          18           0 0.000312529 0.000291579
          19           0  0.00029608 0.000276697
          20           0 0.000281276 0.000263258
          21           0 0.000267882 0.000251062
          22           0 0.000255705 0.000239945
          23           0 0.000244588  0.00022977
          24           0 0.000234397 0.000220422
          25           0 0.000225021 0.000211805
          26           0 0.000216366 0.000203835
          27 0.000248018 0.000217538 0.000196289
          28           0 0.000209769 0.000189432
          29           0 0.000202536 0.000183038
          30 1.77733e-05 0.000196377 0.000177041
          31           0 0.000190042 0.000171443
          32           0 0.000184103 0.000166188
          33 3.55378e-05 0.000179601 0.000161213
          34           0 0.000174319 0.000156558
          35           0 0.000169339 0.000152164
          36           0 0.000164635  0.00014801
          37           0 0.000160185 0.000144077
          38  0.00023036 0.000162032 0.000140297
          39  0.00108514 0.000185701 0.000138682
          40 1.77733e-05 0.000181503 0.000135278
          41           0 0.000177076 0.000132051
          42           0  0.00017286 0.000128975
          43 1.77733e-05 0.000169253 0.000126026
          44           0 0.000165407  0.00012322
          45           0 0.000161731 0.000120537
          46           0 0.000158215 0.000117968
          47           0 0.000154849 0.000115506
          48           0 0.000151623 0.000113144
          49           0 0.000148528 0.000110878
          50           0 0.000145558   0.0001087
          51           0 0.000142704 0.000106606
          52           0 0.000139959 0.000104591
          53 0.000651693 0.000149615 0.000103062
          54 0.000581827 0.000157619 0.000101464
          55           0 0.000154753 9.96598e-05
          56 1.77733e-05 0.000152307 9.79101e-05
          57           0 0.000149635 9.62289e-05
          58           0 0.000147055 9.46043e-05
          59           0 0.000144562 9.30337e-05
          60           0 0.000142153 9.15143e-05
          61           0 0.000139823 9.00438e-05
          62  0.00115397  0.00015618 9.00649e-05
          63           0 0.000153701 8.86694e-05
          64           0 0.000151299 8.73165e-05
          65  0.00111957 0.000166196 8.72346e-05
          66 8.87778e-05 0.000165023 8.59207e-05
          67           0  0.00016256 8.46736e-05
          68 0.000106507 0.000161736 8.34324e-05
          69           0 0.000159392 8.22562e-05
          70 0.000212693 0.000160153 8.10846e-05
          71 1.77733e-05 0.000158148 7.99674e-05
          72           0 0.000155951 7.88869e-05
          73 0.000124227 0.000155517 7.78074e-05
          74           0 0.000153415 7.67844e-05
          75           0 0.000151369 7.57878e-05
          76           0 0.000149378 7.48168e-05
          77           0 0.000147438 7.38703e-05
          78           0 0.000145548 7.29474e-05
          79 3.55378e-05 0.000144155 7.20373e-05
          80           0 0.000142353 7.11594e-05
          81 1.77733e-05 0.000140815 7.02975e-05
          82           0 0.000139098 6.94612e-05
          83           0 0.000137422 6.86445e-05
          84           0 0.000135786 6.78468e-05
          85           0 0.000134188 6.70674e-05
          86           0 0.000132628 6.63057e-05
          87           0 0.000131104 6.55611e-05
          88           0 0.000129614  6.4833e-05
          89           0 0.000128158 6.41209e-05
          90           0 0.000126734 6.34243e-05
          91           0 0.000125341 6.27426e-05
          92           0 0.000123979 6.20754e-05
          93           0 0.000122645 6.14222e-05
          94           0 0.000121341 6.07826e-05
          95           0 0.000120063 6.01562e-05
          96           0 0.000118813 5.95426e-05
          97           0 0.000117588 5.89414e-05
          98           0 0.000116388 5.83521e-05
          99           0 0.000115212 5.77746e-05
         100           0  0.00011406 5.72083e-05
