#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00208986  0.00208986           0
           2  0.00216619  0.00212803 2.69867e-05
           3  0.00209883   0.0021183 1.96674e-05
           4  0.00211467  0.00211739 1.47714e-05
           5   0.0021044  0.00211479 1.20433e-05
           6  0.00209772  0.00211195 1.03667e-05
           7  0.00205706  0.00210411 1.14737e-05
           8  0.00205562  0.00209805 1.15295e-05
           9  0.00213122  0.00210173 1.08216e-05
          10   0.0021404   0.0021056 1.04073e-05
          11  0.00212214   0.0021071 9.56922e-06
          12  0.00215556  0.00211114 9.58611e-06
          13  0.00216913   0.0021156 9.83184e-06
          14  0.00212478  0.00211626  9.1514e-06
          15  0.00206559  0.00211288 9.14351e-06
          16   0.0021558  0.00211556 8.95683e-06
          17  0.00217239   0.0021189 9.03225e-06
          18  0.00209003   0.0021173 8.67169e-06
          19   0.0021088  0.00211685 8.22681e-06
          20    0.002064  0.00211421 8.22897e-06
          21  0.00214191  0.00211553 7.94214e-06
          22  0.00198972  0.00210981 9.41762e-06
          23  0.00208521  0.00210874 9.06867e-06
          24  0.00215838  0.00211081 8.92354e-06
          25  0.00214691  0.00211225 8.68267e-06
          26  0.00208491   0.0021112 8.41215e-06
          27  0.00209699  0.00211068 8.11704e-06
          28  0.00209942  0.00211027 7.83709e-06
          29  0.00221151  0.00211376 8.30799e-06
          30  0.00213296   0.0021144 8.05564e-06
          31  0.00196567  0.00210961 9.11328e-06
          32   0.0020667  0.00210827 8.92658e-06
          33  0.00210767  0.00210825  8.6561e-06
          34  0.00206694  0.00210703 8.48632e-06
          35  0.00210952   0.0021071 8.24415e-06
          36  0.00212813  0.00210769 8.03581e-06
          37  0.00213157  0.00210833 7.84451e-06
          38  0.00214806  0.00210938 7.70742e-06
          39  0.00211499  0.00210952 7.51114e-06
          40  0.00202978  0.00210753 7.58328e-06
          41  0.00208705  0.00210703 7.41475e-06
          42  0.00215971  0.00210828 7.34355e-06
          43  0.00216909   0.0021097 7.30764e-06
          44  0.00205675  0.00210849 7.23997e-06
          45  0.00224412  0.00211151 7.68087e-06
          46  0.00220982  0.00211365 7.80555e-06
          47  0.00215496  0.00211452  7.6888e-06
          48  0.00216261  0.00211553 7.59359e-06
          49   0.0021351  0.00211593 7.44911e-06
          50  0.00210924  0.00211579 7.30133e-06
          51  0.00217005  0.00211686 7.23525e-06
          52   0.0021237  0.00211699 7.09731e-06
          53  0.00209922  0.00211665 6.97131e-06
          54  0.00209831  0.00211631 6.85049e-06
          55  0.00204957   0.0021151 6.83256e-06
          56  0.00219449  0.00211652 6.85606e-06
          57   0.0020625  0.00211557 6.80094e-06
          58  0.00205577  0.00211454 6.76137e-06
          59  0.00213027   0.0021148 6.65203e-06
          60  0.00201809  0.00211319 6.73362e-06
          61  0.00213877  0.00211361 6.63628e-06
          62  0.00211794  0.00211368 6.52961e-06
          63  0.00214028   0.0021141  6.4396e-06
          64  0.00214095  0.00211452 6.35262e-06
          65  0.00213725  0.00211487  6.2645e-06
          66  0.00208363   0.0021144 6.18744e-06
          67  0.00213621  0.00211473 6.10365e-06
          68   0.0020451   0.0021137 6.09916e-06
          69  0.00205833   0.0021129 6.06333e-06
          70  0.00210916  0.00211285 5.97695e-06
          71  0.00210006  0.00211267 5.89548e-06
          72  0.00208344  0.00211226 5.82755e-06
          73  0.00205457  0.00211147 5.80106e-06
          74  0.00215641  0.00211208 5.75437e-06
          75  0.00222987  0.00211365 5.88809e-06
          76   0.0020901  0.00211334 5.81876e-06
          77  0.00210162  0.00211319 5.74518e-06
          78  0.00212634  0.00211335   5.674e-06
          79  0.00202002  0.00211217 5.72384e-06
          80  0.00215801  0.00211275  5.6809e-06
          81    0.002098  0.00211256 5.61368e-06
          82  0.00214298  0.00211293 5.55747e-06
          83   0.0021995  0.00211398 5.58751e-06
          84  0.00219561  0.00211495 5.60486e-06
          85  0.00210404  0.00211482 5.54039e-06
          86  0.00213034    0.002115  5.4789e-06
          87  0.00213701  0.00211525 5.42176e-06
          88  0.00212874  0.00211541 5.36232e-06
          89  0.00218254  0.00211616 5.35486e-06
          90  0.00209564  0.00211593 5.30021e-06
          91  0.00213143   0.0021161  5.2447e-06
          92   0.0021111  0.00211605 5.18798e-06
          93  0.00212104   0.0021161 5.13247e-06
          94  0.00220502  0.00211705  5.1643e-06
          95  0.00210236  0.00211689 5.11226e-06
          96  0.00208995  0.00211661  5.0667e-06
          97  0.00211203  0.00211657 5.01469e-06
          98  0.00208139  0.00211621 4.97635e-06
          99  0.00204739  0.00211551 4.97439e-06
         100  0.00218183  0.00211618 4.96866e-06
