#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1   0.0048909   0.0048909           0
           2  0.00515104  0.00502097 9.19711e-05
           3  0.00506225  0.00503473  6.2335e-05
           4  0.00501145  0.00502891 4.70221e-05
           5  0.00510306  0.00504374 3.98877e-05
           6   0.0051618  0.00506342 3.77824e-05
           7  0.00504342  0.00506056 3.24928e-05
           8  0.00500217  0.00505326 2.92396e-05
           9  0.00500173  0.00504754 2.65455e-05
          10  0.00497427  0.00504021 2.48815e-05
          11  0.00493349  0.00503051 2.44379e-05
          12   0.0051296  0.00503876 2.37557e-05
          13  0.00519147  0.00505051  2.4662e-05
          14  0.00496992  0.00504475 2.35627e-05
          15  0.00476296  0.00502597 2.85136e-05
          16  0.00492357  0.00501957 2.74404e-05
          17  0.00490657  0.00501292 2.66191e-05
          18  0.00482059  0.00500224 2.72004e-05
          19  0.00501053  0.00500267 2.57723e-05
          20  0.00487721   0.0049964 2.52355e-05
          21  0.00517815  0.00500506 2.54748e-05
          22  0.00474862   0.0049934 2.68514e-05
          23  0.00492004  0.00499021 2.58727e-05
          24  0.00495008  0.00498854 2.48486e-05
          25  0.00488879  0.00498455 2.41729e-05
          26    0.004692   0.0049733 2.57289e-05
          27  0.00491105  0.00497099 2.48791e-05
          28  0.00498461  0.00497148 2.39953e-05
          29  0.00499297  0.00497222 2.31793e-05
          30  0.00520371  0.00497993 2.36563e-05
          31  0.00518645   0.0049866 2.38127e-05
          32  0.00506573  0.00498907 2.31966e-05
          33  0.00515544  0.00499411  2.3035e-05
          34  0.00491351  0.00499174 2.24792e-05
          35  0.00476303  0.00498521 2.27669e-05
          36  0.00492359  0.00498349 2.21987e-05
          37  0.00503344  0.00498484 2.16398e-05
          38  0.00510229  0.00498793 2.12899e-05
          39  0.00510599  0.00499096 2.09581e-05
          40  0.00521005  0.00499644 2.11377e-05
          41  0.00542931    0.005007  2.3109e-05
          42  0.00491676  0.00500485 2.26584e-05
          43  0.00510314  0.00500713 2.22465e-05
          44  0.00498865  0.00500671 2.17448e-05
          45  0.00499048  0.00500635 2.12646e-05
          46  0.00496069  0.00500536 2.08255e-05
          47  0.00482045  0.00500143 2.07507e-05
          48   0.0051038  0.00500356 2.04277e-05
          49  0.00484841  0.00500039 2.02547e-05
          50    0.005084  0.00500207 1.99185e-05
          51  0.00494694  0.00500098 1.95572e-05
          52  0.00509996  0.00500289 1.92735e-05
          53  0.00483665  0.00499975 1.91634e-05
          54  0.00483349  0.00499667 1.90543e-05
          55  0.00511983  0.00499891 1.88389e-05
          56   0.0048602  0.00499643 1.86646e-05
          57  0.00495665  0.00499574 1.83502e-05
          58  0.00503898  0.00499648  1.8049e-05
          59   0.0050947  0.00499815 1.78197e-05
          60  0.00486561  0.00499594 1.76591e-05
          61  0.00510018  0.00499765 1.74521e-05
          62  0.00491033  0.00499624 1.72273e-05
          63  0.00499597  0.00499623 1.69539e-05
          64  0.00491831  0.00499502 1.67326e-05
          65   0.0051304   0.0049971 1.66043e-05
          66  0.00523586  0.00500072 1.67422e-05
          67  0.00488772  0.00499903  1.6577e-05
          68   0.0050242   0.0049994 1.63374e-05
          69  0.00488813  0.00499779   1.618e-05
          70  0.00487744  0.00499607   1.604e-05
          71  0.00502734  0.00499651 1.58201e-05
          72  0.00499067  0.00499643 1.56006e-05
          73  0.00475636  0.00499314 1.57297e-05
          74  0.00513112    0.004995 1.56272e-05
          75  0.00496697  0.00499463 1.54233e-05
          76  0.00520168  0.00499735 1.54591e-05
          77   0.0049667  0.00499696 1.52635e-05
          78  0.00508595   0.0049981 1.51104e-05
          79  0.00482626  0.00499592 1.50748e-05
          80  0.00510943  0.00499734  1.4953e-05
          81  0.00517733  0.00499956 1.49326e-05
          82   0.0048573  0.00499783  1.4851e-05
          83  0.00501638  0.00499805 1.46737e-05
          84  0.00492192  0.00499715  1.4527e-05
          85  0.00493991  0.00499647 1.43717e-05
          86  0.00498345  0.00499632 1.42054e-05
          87  0.00505739  0.00499702 1.40594e-05
          88  0.00503929   0.0049975 1.39078e-05
          89  0.00486753  0.00499604  1.3828e-05
          90  0.00496714  0.00499572 1.36781e-05
          91  0.00491638  0.00499485 1.35556e-05
          92  0.00512397  0.00499625 1.34807e-05
          93  0.00487415  0.00499494 1.33995e-05
          94  0.00498011  0.00499478 1.32579e-05
          95  0.00500385  0.00499488 1.31187e-05
          96  0.00497071  0.00499463 1.29845e-05
          97   0.0050473  0.00499517 1.28619e-05
          98  0.00486287  0.00499382 1.28013e-05
          99  0.00485868  0.00499245 1.27446e-05
         100  0.00499775  0.00499251 1.26173e-05
