#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1   0.0043573   0.0043573           0
           2  0.00447908  0.00441819 4.30546e-05
           3  0.00439499  0.00441046 2.93894e-05
           4  0.00428551  0.00437922 3.48939e-05
           5  0.00435038  0.00437345 2.83878e-05
           6  0.00436476    0.004372 2.36934e-05
           7  0.00425707  0.00435558  2.5368e-05
           8  0.00432823  0.00435217 2.24262e-05
           9  0.00437535  0.00435474 2.00818e-05
          10  0.00419445  0.00433871 2.36198e-05
          11  0.00430536  0.00433568 2.16662e-05
          12  0.00431443  0.00433391  1.9933e-05
          13  0.00433107  0.00433369 1.84009e-05
          14  0.00432071  0.00433276 1.71099e-05
          15  0.00401966  0.00431189 2.57233e-05
          16  0.00420428  0.00430516 2.49794e-05
          17  0.00426183  0.00430261 2.36397e-05
          18  0.00392155  0.00428144 3.03604e-05
          19  0.00422236  0.00427833 2.89213e-05
          20  0.00428502  0.00427867 2.74772e-05
          21  0.00423269  0.00427648 2.62559e-05
          22  0.00409792  0.00426836  2.6287e-05
          23  0.00419254  0.00426507   2.535e-05
          24  0.00428864  0.00426605 2.43128e-05
          25  0.00408011  0.00425861 2.44514e-05
          26  0.00418586  0.00425581 2.36706e-05
          27  0.00425307  0.00425571 2.27941e-05
          28  0.00428359  0.00425671 2.20018e-05
          29  0.00433158  0.00425929  2.1394e-05
          30   0.0044177  0.00426457 2.13226e-05
          31  0.00424824  0.00426404 2.06412e-05
          32  0.00428064  0.00426456 2.00027e-05
          33  0.00439668  0.00426856 1.97932e-05
          34  0.00417405  0.00426578 1.94052e-05
          35  0.00402136   0.0042588 2.00682e-05
          36  0.00422715  0.00425792   1.953e-05
          37  0.00420138  0.00425639 1.90618e-05
          38   0.0044069  0.00426035 1.89672e-05
          39  0.00431573  0.00426177  1.8534e-05
          40  0.00440792  0.00426543 1.84272e-05
          41  0.00446517   0.0042703 1.86107e-05
          42  0.00412823  0.00426692 1.84724e-05
          43  0.00437647  0.00426946 1.82176e-05
          44  0.00417001   0.0042672 1.79433e-05
          45   0.0041723   0.0042651 1.76681e-05
          46  0.00432072   0.0042663 1.73253e-05
          47   0.0041949  0.00426479 1.70232e-05
          48  0.00437888  0.00426716 1.68336e-05
          49  0.00439697  0.00426981 1.66973e-05
          50  0.00418353  0.00426809 1.64522e-05
          51  0.00418966  0.00426655 1.62014e-05
          52  0.00432638   0.0042677 1.59306e-05
          53  0.00415144  0.00426551 1.57803e-05
          54  0.00413468  0.00426308  1.5673e-05
          55  0.00430607  0.00426386 1.54075e-05
          56  0.00424143  0.00426346 1.51375e-05
          57  0.00428789  0.00426389  1.4878e-05
          58  0.00437983  0.00426589 1.47552e-05
          59  0.00427935  0.00426612 1.45069e-05
          60  0.00411388  0.00426358 1.44853e-05
          61  0.00417067  0.00426206 1.43277e-05
          62  0.00417684  0.00426068 1.41624e-05
          63  0.00437584  0.00426251  1.4055e-05
          64  0.00415772  0.00426087 1.39305e-05
          65  0.00424263  0.00426059  1.3719e-05
          66  0.00431813  0.00426147 1.35388e-05
          67  0.00418304   0.0042603 1.33872e-05
          68  0.00420077  0.00425942 1.32189e-05
          69  0.00410498  0.00425718 1.32155e-05
          70  0.00424867  0.00425706 1.30272e-05
          71   0.0041644  0.00425576  1.2909e-05
          72  0.00426309  0.00425586 1.27301e-05
          73  0.00421849  0.00425535  1.2566e-05
          74  0.00434526  0.00425656 1.24548e-05
          75  0.00437083  0.00425808 1.23815e-05
          76  0.00433696  0.00425912  1.2262e-05
          77  0.00418705  0.00425819 1.21385e-05
          78  0.00434159  0.00425926 1.20299e-05
          79  0.00412012  0.00425749 1.20058e-05
          80  0.00429597  0.00425797 1.18654e-05
          81  0.00434071    0.004259 1.17628e-05
          82  0.00417671  0.00425799  1.1662e-05
          83  0.00424332  0.00425782 1.15229e-05
          84  0.00425026  0.00425773  1.1386e-05
          85  0.00439257  0.00425931 1.13621e-05
          86  0.00413429  0.00425786 1.13226e-05
          87  0.00443604  0.00425991 1.13762e-05
          88  0.00436408  0.00426109 1.13083e-05
          89   0.0042418  0.00426087 1.11833e-05
          90  0.00423268  0.00426056 1.10634e-05
          91  0.00433608  0.00426139 1.09729e-05
          92  0.00427298  0.00426152 1.08544e-05
          93  0.00427242  0.00426163 1.07383e-05
          94  0.00426455  0.00426166 1.06241e-05
          95  0.00430306   0.0042621 1.05212e-05
          96   0.0042342  0.00426181 1.04156e-05
          97  0.00422354  0.00426142 1.03157e-05
          98  0.00418012  0.00426059 1.02438e-05
          99  0.00411656  0.00425913 1.02431e-05
         100  0.00413491  0.00425789 1.02157e-05
