#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00624339  0.00624339           0
           2   0.0064804   0.0063619 8.37976e-05
           3  0.00650655  0.00641011 6.83441e-05
           4  0.00628708  0.00637935 5.77667e-05
           5  0.00619448  0.00634238 5.68276e-05
           6  0.00633479  0.00634111 4.73704e-05
           7  0.00612702  0.00631053 4.95017e-05
           8  0.00625266   0.0063033 4.38394e-05
           9  0.00639049  0.00631298 4.00246e-05
          10  0.00636587  0.00631827 3.63699e-05
          11  0.00621649  0.00630902 3.42204e-05
          12  0.00658126  0.00633171 3.81547e-05
          13  0.00650757  0.00634523 3.75415e-05
          14   0.0060073   0.0063211 4.19076e-05
          15  0.00609592  0.00630608 4.17159e-05
          16  0.00626695  0.00630364 3.91803e-05
          17  0.00617724   0.0062962 3.75744e-05
          18  0.00605967  0.00628306 3.77149e-05
          19  0.00609547  0.00627319 3.69997e-05
          20  0.00641051  0.00628005 3.57811e-05
          21  0.00632295   0.0062821 3.41355e-05
          22   0.0063694  0.00628607 3.28137e-05
          23  0.00645413  0.00629337 3.21903e-05
          24  0.00595342  0.00627921 3.38222e-05
          25  0.00659029  0.00629165 3.46827e-05
          26  0.00623992  0.00628966 3.34058e-05
          27  0.00647927  0.00629668 3.28984e-05
          28  0.00648978  0.00630358 3.24382e-05
          29  0.00615879  0.00629859 3.17016e-05
          30  0.00621783   0.0062959 3.07589e-05
          31  0.00632003  0.00629667 2.97766e-05
          32  0.00629785  0.00629671 2.88461e-05
          33  0.00639446  0.00629967 2.81236e-05
          34  0.00614183  0.00629503  2.7677e-05
          35  0.00637069  0.00629719 2.69705e-05
          36  0.00652564  0.00630354 2.69575e-05
          37  0.00628423  0.00630302  2.6234e-05
          38  0.00627715  0.00630234 2.55524e-05
          39  0.00679622    0.006315 2.78591e-05
          40    0.006539   0.0063206 2.77198e-05
          41  0.00638574  0.00632219 2.70892e-05
          42  0.00617804  0.00631876 2.66607e-05
          43  0.00683839  0.00633084 2.86489e-05
          44  0.00632851  0.00633079 2.79978e-05
          45  0.00628841  0.00632985 2.73915e-05
          46  0.00618356  0.00632667   2.698e-05
          47  0.00617077  0.00632335  2.6609e-05
          48  0.00621628  0.00632112  2.6148e-05
          49  0.00630419  0.00632077 2.56167e-05
          50  0.00658469  0.00632605 2.56424e-05
          51  0.00654909  0.00633042 2.55098e-05
          52  0.00608258  0.00632566 2.54606e-05
          53  0.00634263  0.00632598 2.49822e-05
          54   0.0063352  0.00632615 2.45202e-05
          55  0.00637097  0.00632696 2.40879e-05
          56  0.00623299  0.00632529 2.37161e-05
          57  0.00626775  0.00632428 2.33215e-05
          58  0.00632424  0.00632428 2.29194e-05
          59  0.00631143  0.00632406  2.2532e-05
          60  0.00616253  0.00632137 2.23167e-05
          61  0.00635683  0.00632195 2.19585e-05
          62  0.00617194  0.00631953 2.17372e-05
          63  0.00622295  0.00631799 2.14461e-05
          64   0.0062762  0.00631734  2.1121e-05
          65  0.00638019  0.00631831 2.08181e-05
          66   0.0064839  0.00632082 2.06533e-05
          67  0.00653846  0.00632407  2.0599e-05
          68   0.0064341  0.00632568 2.03595e-05
          69   0.0061904  0.00632372 2.01586e-05
          70  0.00626395  0.00632287 1.98887e-05
          71  0.00672224  0.00632849 2.03885e-05
          72  0.00630721   0.0063282 2.01075e-05
          73  0.00651163  0.00633071 1.99884e-05
          74   0.0062625  0.00632979 1.97395e-05
          75  0.00622581   0.0063284  1.9525e-05
          76  0.00640567  0.00632942 1.92945e-05
          77  0.00649582  0.00633158 1.91646e-05
          78  0.00638461  0.00633226 1.89309e-05
          79  0.00620601  0.00633066 1.87586e-05
          80   0.0061182  0.00632801 1.87112e-05
          81  0.00655873  0.00633086 1.86957e-05
          82  0.00619247  0.00632917 1.85438e-05
          83  0.00639142  0.00632992 1.83355e-05
          84  0.00616846    0.006328 1.82177e-05
          85  0.00659244  0.00633111 1.82671e-05
          86  0.00670129  0.00633541 1.85549e-05
          87  0.00644064  0.00633662  1.8381e-05
          88   0.0063542  0.00633682 1.81732e-05
          89  0.00625388  0.00633589 1.79929e-05
          90    0.006231  0.00633472 1.78307e-05
          91  0.00629347  0.00633427 1.76405e-05
          92  0.00671492  0.00633841 1.79274e-05
          93   0.0061573  0.00633646 1.78401e-05
          94    0.006279  0.00633585 1.76608e-05
          95   0.0061359  0.00633374 1.75998e-05
          96  0.00636356  0.00633405 1.74193e-05
          97  0.00611171  0.00633176 1.73898e-05
          98  0.00629161  0.00633135 1.72172e-05
          99  0.00600748  0.00632808 1.73513e-05
         100  0.00618566  0.00632666 1.72362e-05
