#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00370647  0.00370647           0
           2  0.00374262  0.00372454 1.27807e-05
           3  0.00371555  0.00372155 8.86476e-06
           4  0.00365371  0.00370459 1.61217e-05
           5  0.00373433  0.00371054  1.3952e-05
           6  0.00369946  0.00370869 1.17481e-05
           7  0.00369667  0.00370697 1.01945e-05
           8  0.00371155  0.00370755 8.93623e-06
           9  0.00378287  0.00371591 1.11961e-05
          10  0.00360513  0.00370484 1.45601e-05
          11  0.00366217  0.00370096 1.37434e-05
          12  0.00365895  0.00369746 1.30362e-05
          13  0.00369019   0.0036969 1.20454e-05
          14  0.00377992  0.00370283 1.25601e-05
          15  0.00350618  0.00368972 1.72577e-05
          16  0.00364457   0.0036869 1.64082e-05
          17  0.00362438  0.00368322 1.58497e-05
          18   0.0035398  0.00367525 1.68533e-05
          19  0.00359204  0.00367087 1.65255e-05
          20  0.00361368  0.00366801 1.59448e-05
          21  0.00366598  0.00366792 1.51858e-05
          22  0.00352375  0.00366136 1.58464e-05
          23  0.00360908  0.00365909 1.53196e-05
          24  0.00373265  0.00366215 1.49847e-05
          25  0.00359293  0.00365939 1.46389e-05
          26  0.00364968  0.00365901 1.40807e-05
          27  0.00359045  0.00365647 1.37862e-05
          28  0.00367626  0.00365718 1.33119e-05
          29  0.00366132  0.00365732 1.28537e-05
          30  0.00373144  0.00365979 1.26604e-05
          31  0.00363132  0.00365887 1.22853e-05
          32   0.0036199  0.00365766 1.19616e-05
          33  0.00371133  0.00365928 1.17092e-05
          34  0.00355668  0.00365627 1.17472e-05
          35  0.00352675  0.00365257 1.19803e-05
          36  0.00373189  0.00365477 1.18484e-05
          37  0.00368998  0.00365572 1.15663e-05
          38  0.00378215  0.00365905 1.17307e-05
          39  0.00356725  0.00365669 1.16637e-05
          40  0.00374951  0.00365901 1.16006e-05
          41  0.00372939  0.00366073  1.1444e-05
          42  0.00363145  0.00366003 1.11927e-05
          43  0.00371192  0.00366124 1.09973e-05
          44   0.0035995  0.00365984 1.08365e-05
          45  0.00364633  0.00365954 1.05998e-05
          46  0.00368401  0.00366007 1.03827e-05
          47  0.00365533  0.00365997 1.01623e-05
          48  0.00371076  0.00366103 1.00055e-05
          49  0.00373982  0.00366263 9.92973e-06
          50  0.00368797  0.00366314 9.74405e-06
          51  0.00356317  0.00366118 9.74816e-06
          52   0.0036629  0.00366121 9.56075e-06
          53  0.00352466  0.00365864 9.72133e-06
          54  0.00350534   0.0036558 9.94717e-06
          55   0.0036228   0.0036552 9.78438e-06
          56  0.00362519  0.00365466 9.62432e-06
          57  0.00357007  0.00365318 9.56923e-06
          58  0.00365818  0.00365326 9.40463e-06
          59  0.00372529  0.00365449 9.32412e-06
          60  0.00360462  0.00365365 9.20568e-06
          61   0.0036463  0.00365353 9.05556e-06
          62  0.00347279  0.00365062 9.36698e-06
          63    0.003718  0.00365169 9.27917e-06
          64  0.00361769  0.00365116 9.14937e-06
          65  0.00361731  0.00365064 9.02342e-06
          66  0.00363878  0.00365046 8.88849e-06
          67  0.00352787  0.00364863 8.94216e-06
          68  0.00355003  0.00364718 8.92744e-06
          69   0.0035743  0.00364612 8.86031e-06
          70  0.00362789  0.00364586 8.73756e-06
          71   0.0035473  0.00364447 8.72407e-06
          72  0.00358713  0.00364368 8.63918e-06
          73    0.003551  0.00364241 8.61361e-06
          74  0.00367258  0.00364281 8.50686e-06
          75   0.0038302  0.00364531 8.75266e-06
          76  0.00356314  0.00364423 8.70402e-06
          77  0.00355104  0.00364302 8.67472e-06
          78  0.00368662  0.00364358 8.58149e-06
          79  0.00365086  0.00364367 8.47336e-06
          80  0.00378358  0.00364542 8.54601e-06
          81    0.003736  0.00364654 8.51335e-06
          82   0.0035836  0.00364577 8.44406e-06
          83  0.00377248   0.0036473  8.4792e-06
          84  0.00371375  0.00364809 8.41508e-06
          85  0.00365957  0.00364822 8.31717e-06
          86  0.00359518  0.00364761 8.24329e-06
          87  0.00376458  0.00364895 8.25747e-06
          88  0.00383245  0.00365104 8.42279e-06
          89  0.00371946  0.00365181 8.36317e-06
          90  0.00373332  0.00365271 8.31915e-06
          91  0.00368961  0.00365312 8.23761e-06
          92   0.0036525  0.00365311 8.14807e-06
          93  0.00366757  0.00365327 8.06194e-06
          94  0.00372555  0.00365404 8.01276e-06
          95  0.00363917  0.00365388 7.92994e-06
          96  0.00368145  0.00365417 7.85254e-06
          97  0.00371693  0.00365481  7.7982e-06
          98  0.00355696  0.00365381 7.78229e-06
          99  0.00345527  0.00365181 7.95789e-06
         100  0.00360406  0.00365133 7.89262e-06
