#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00532266  0.00532266           0
           2  0.00567396  0.00549831 0.000124205
           3  0.00562061  0.00553908 8.92431e-05
           4  0.00544604  0.00551582 6.98975e-05
           5  0.00544584  0.00550182 5.73019e-05
           6   0.0054789    0.005498 4.78787e-05
           7   0.0053851  0.00548187 4.36713e-05
           8  0.00538361  0.00546959 3.99023e-05
           9  0.00535112  0.00545643 3.75771e-05
          10  0.00545437  0.00545622 3.38199e-05
          11  0.00534499  0.00544611 3.22215e-05
          12  0.00564119  0.00546237 3.33866e-05
          13  0.00578225  0.00548697 3.88415e-05
          14  0.00536905  0.00547855 3.69692e-05
          15  0.00526257  0.00546415  3.7203e-05
          16  0.00534773  0.00545688 3.55822e-05
          17  0.00537074  0.00545181  3.3848e-05
          18  0.00526093   0.0054412 3.35876e-05
          19  0.00540956  0.00543954 3.18611e-05
          20  0.00541601  0.00543836 3.02898e-05
          21  0.00543435  0.00543817  2.8848e-05
          22  0.00537194  0.00543516 2.76934e-05
          23   0.0054198  0.00543449 2.64974e-05
          24  0.00528961  0.00542846 2.60719e-05
          25  0.00530061  0.00542334 2.55256e-05
          26  0.00526585  0.00541728 2.52524e-05
          27  0.00545753  0.00541878 2.43611e-05
          28   0.0054157  0.00541867 2.34913e-05
          29  0.00534819  0.00541624 2.28066e-05
          30  0.00531912    0.005413 2.22749e-05
          31  0.00549748  0.00541572 2.17225e-05
          32  0.00555362  0.00542003 2.14668e-05
          33  0.00552489  0.00542321 2.10502e-05
          34   0.0052789  0.00541897 2.08545e-05
          35  0.00522744  0.00541349 2.09644e-05
          36  0.00518184  0.00540706 2.13467e-05
          37  0.00547003  0.00540876 2.08375e-05
          38  0.00539313  0.00540835 2.02932e-05
          39  0.00554436  0.00541184 2.00703e-05
          40  0.00563047   0.0054173 2.02992e-05
          41  0.00582347  0.00542721 2.20895e-05
          42  0.00526855  0.00542343 2.18842e-05
          43  0.00555385  0.00542646 2.15844e-05
          44  0.00553265  0.00542888 2.12284e-05
          45  0.00541648   0.0054286 2.07584e-05
          46  0.00544614  0.00542898 2.03106e-05
          47  0.00526234  0.00542544 2.01856e-05
          48  0.00559754  0.00542902  2.0081e-05
          49  0.00535763  0.00542757 1.97239e-05
          50  0.00545516  0.00542812 1.93372e-05
          51  0.00532903  0.00542618 1.90554e-05
          52  0.00539814  0.00542564 1.86966e-05
          53  0.00533757  0.00542397 1.84175e-05
          54    0.005312   0.0054219 1.81928e-05
          55  0.00550031  0.00542333 1.79178e-05
          56  0.00539241  0.00542277 1.76063e-05
          57  0.00546722  0.00542355 1.73147e-05
          58  0.00542744  0.00542362 1.70163e-05
          59   0.0055518  0.00542579  1.6866e-05
          60  0.00524595   0.0054228 1.68491e-05
          61   0.0055096  0.00542422 1.66329e-05
          62  0.00530795  0.00542234   1.647e-05
          63  0.00537044  0.00542152 1.62292e-05
          64  0.00540823  0.00542131 1.59769e-05
          65  0.00537677  0.00542063 1.57458e-05
          66  0.00555245  0.00542262 1.56334e-05
          67  0.00545963  0.00542318 1.54098e-05
          68   0.0054265  0.00542323 1.51833e-05
          69  0.00532311  0.00542177 1.50324e-05
          70  0.00524736  0.00541928 1.50227e-05
          71   0.0054204   0.0054193 1.48111e-05
          72  0.00545289  0.00541977 1.46128e-05
          73  0.00515597  0.00541615 1.48527e-05
          74  0.00537754  0.00541563 1.46611e-05
          75  0.00537417  0.00541508 1.44761e-05
          76  0.00538202  0.00541464 1.42921e-05
          77  0.00537097  0.00541408 1.41178e-05
          78  0.00558702  0.00541629 1.41098e-05
          79  0.00512981  0.00541267 1.43897e-05
          80  0.00538938  0.00541237 1.42127e-05
          81  0.00551235  0.00541361 1.40908e-05
          82  0.00512943  0.00541014 1.43388e-05
          83  0.00536475   0.0054096 1.41764e-05
          84  0.00527025  0.00540794 1.41044e-05
          85  0.00550163  0.00540904 1.39815e-05
          86  0.00562353  0.00541153 1.40396e-05
          87   0.0053887  0.00541127 1.38806e-05
          88  0.00536709  0.00541077  1.3732e-05
          89  0.00512925  0.00540761 1.39373e-05
          90  0.00530759   0.0054065 1.38266e-05
          91  0.00541123  0.00540655 1.36748e-05
          92  0.00545107  0.00540703 1.35347e-05
          93  0.00532819  0.00540618 1.34157e-05
          94  0.00530387  0.00540509 1.33171e-05
          95  0.00541163  0.00540516 1.31771e-05
          96  0.00539342  0.00540504 1.30404e-05
          97   0.0053418  0.00540439 1.29222e-05
          98  0.00528434  0.00540316 1.28483e-05
          99  0.00536302  0.00540276 1.27249e-05
         100  0.00523612  0.00540109 1.27063e-05
