#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00821298  0.00821298           0
           2  0.00971379  0.00896339 0.000530615
           3  0.00960456  0.00917711 0.000394444
           4  0.00770915  0.00881012 0.000434199
           5  0.00920202   0.0088885 0.000354363
           6  0.00755884  0.00866689 0.000357952
           7  0.00768089  0.00852604  0.00033338
           8  0.00807486  0.00846964 0.000296439
           9  0.00888194  0.00851545 0.000267018
          10    0.008839   0.0085478 0.000242268
          11  0.00862748  0.00855505 0.000220352
          12  0.00997587  0.00867345 0.000231626
          13  0.00871616  0.00867673 0.000213832
          14   0.0103442  0.00879584 0.000229341
          15    0.008959  0.00880671  0.00021431
          16  0.00980623  0.00886918 0.000209823
          17  0.00932991  0.00889629 0.000199223
          18  0.00866673  0.00888353 0.000188562
          19  0.00874044    0.008876 0.000178788
          20   0.0078726  0.00882583 0.000176748
          21  0.00806564  0.00878963 0.000171999
          22  0.00870158  0.00878563 0.000164227
          23   0.0080998  0.00875581 0.000159771
          24  0.00889709   0.0087617 0.000153222
          25  0.00893284  0.00876854 0.000147246
          26    0.008596  0.00876191 0.000141732
          27  0.00914258  0.00877601 0.000137182
          28  0.00862854  0.00877074 0.000132384
          29  0.00885944   0.0087738 0.000127854
          30  0.00857344  0.00876712 0.000123767
          31  0.00899709  0.00877454 0.000119997
          32  0.00860684   0.0087693 0.000116361
          33   0.0083213  0.00875572 0.000113624
          34    0.007226  0.00871073 0.000118857
          35  0.00837009    0.008701 0.000115859
          36  0.00882067  0.00870432 0.000112688
          37  0.00864412  0.00870269 0.000109654
          38  0.00955458  0.00872511 0.000109036
          39   0.0083434  0.00871533 0.000106678
          40   0.0079957  0.00869733 0.000105518
          41  0.00916998  0.00870886 0.000103572
          42  0.00878082  0.00871058  0.00010112
          43   0.0100252  0.00874115 0.000103287
          44  0.00847684  0.00873514 0.000101114
          45  0.00889611  0.00873872 9.89303e-05
          46  0.00834385  0.00873014 9.71514e-05
          47  0.00882523  0.00873216 9.51054e-05
          48  0.00907248  0.00873925 9.33879e-05
          49  0.00828048  0.00872989 9.19502e-05
          50   0.0080152  0.00871559 9.12154e-05
          51  0.00831673  0.00870777 8.97615e-05
          52  0.00884008  0.00871032 8.80714e-05
          53  0.00791998   0.0086954  8.7663e-05
          54  0.00898148   0.0087007 8.61995e-05
          55  0.00942582  0.00871389 8.56346e-05
          56    0.008511  0.00871026  8.4182e-05
          57  0.00881986  0.00871219 8.27271e-05
          58  0.00949218  0.00872563 8.23866e-05
          59  0.00867036   0.0087247 8.09955e-05
          60  0.00883354  0.00872651 7.96659e-05
          61  0.00880885  0.00872786 7.83713e-05
          62  0.00770822  0.00871142 7.88139e-05
          63  0.00833518  0.00870544 7.77888e-05
          64  0.00817885  0.00869722 7.70073e-05
          65  0.00930679  0.00870659 7.63915e-05
          66   0.0087203   0.0087068 7.52343e-05
          67  0.00786957   0.0086943  7.5142e-05
          68  0.00917236  0.00870134 7.43651e-05
          69    0.008799  0.00870275 7.33008e-05
          70  0.00787931  0.00869099 7.31915e-05
          71   0.0084552  0.00868767 7.22359e-05
          72  0.00878219  0.00868898 7.12446e-05
          73  0.00884961  0.00869118 7.03026e-05
          74  0.00882456  0.00869298 6.93757e-05
          75   0.0104445  0.00871634 7.22746e-05
          76  0.00934957  0.00872467 7.18023e-05
          77  0.00818298  0.00871763 7.12136e-05
          78   0.0087264  0.00871775 7.03007e-05
          79  0.00847291  0.00871465 6.94791e-05
          80  0.00891195  0.00871711 6.86544e-05
          81  0.00871117  0.00871704 6.78068e-05
          82  0.00895759  0.00871997 6.70433e-05
          83   0.0090835  0.00872435 6.63785e-05
          84  0.00931442  0.00873138 6.59589e-05
          85  0.00859415  0.00872976 6.52027e-05
          86  0.00897684  0.00873264 6.45078e-05
          87  0.00868379  0.00873207 6.37688e-05
          88  0.00835422  0.00872778 6.31885e-05
          89   0.0083852  0.00872393 6.25957e-05
          90  0.00838875  0.00872021 6.20108e-05
          91  0.00951986  0.00872899 6.19489e-05
          92  0.00831775  0.00872452 6.14366e-05
          93  0.00846673  0.00872175 6.08385e-05
          94  0.00932709  0.00872819 6.05311e-05
          95  0.00849478  0.00872573 5.99438e-05
          96    0.008689  0.00872535 5.93206e-05
          97  0.00793619  0.00871722 5.92643e-05
          98  0.00812711   0.0087112 5.89647e-05
          99   0.0078675  0.00870267 5.89818e-05
         100   0.0089589  0.00870524 5.84476e-05
