#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00295845  0.00295845           0
           2  0.00303111  0.00299478 2.56892e-05
           3  0.00290748  0.00296568 2.92879e-05
           4   0.0029198  0.00295421 2.41078e-05
           5  0.00293239  0.00294985 1.96774e-05
           6   0.0029927  0.00295699 1.76464e-05
           7  0.00299489   0.0029624 1.59345e-05
           8  0.00302378  0.00297007 1.56812e-05
           9  0.00301585  0.00297516 1.47408e-05
          10  0.00294735  0.00297238 1.35266e-05
          11  0.00295888  0.00297115 1.23524e-05
          12  0.00300693  0.00297413 1.16773e-05
          13  0.00300396  0.00297643 1.10022e-05
          14  0.00292336  0.00297264 1.08496e-05
          15  0.00284469  0.00296411 1.30556e-05
          16  0.00296861  0.00296439 1.22426e-05
          17  0.00293801  0.00296284 1.16204e-05
          18  0.00285183  0.00295667 1.25046e-05
          19  0.00283456  0.00295024 1.33966e-05
          20  0.00289642  0.00294755 1.29943e-05
          21  0.00298178  0.00294918 1.24773e-05
          22  0.00281103   0.0029429 1.33974e-05
          23  0.00290003  0.00294104 1.29439e-05
          24  0.00302268  0.00294444 1.28438e-05
          25  0.00293777  0.00294417 1.23328e-05
          26  0.00294019  0.00294402 1.18594e-05
          27   0.0029021  0.00294247 1.15214e-05
          28  0.00297117  0.00294349 1.11554e-05
          29  0.00297705  0.00294465 1.08306e-05
          30  0.00292833  0.00294411 1.04832e-05
          31  0.00278603  0.00293901 1.13174e-05
          32  0.00290144  0.00293783 1.10245e-05
          33  0.00290103  0.00293672 1.07467e-05
          34  0.00283116  0.00293361 1.08698e-05
          35  0.00286963  0.00293179 1.07118e-05
          36  0.00297768  0.00293306 1.04899e-05
          37  0.00298083  0.00293435 1.02855e-05
          38  0.00296428  0.00293514  1.0045e-05
          39  0.00286933  0.00293345 9.92809e-06
          40  0.00293746  0.00293355  9.6804e-06
          41  0.00283161  0.00293107 9.75837e-06
          42  0.00298958  0.00293246 9.62498e-06
          43  0.00295438  0.00293297 9.41464e-06
          44  0.00285601  0.00293122 9.36171e-06
          45  0.00300145  0.00293278 9.28286e-06
          46  0.00298122  0.00293383 9.14058e-06
          47  0.00294563  0.00293408 8.94955e-06
          48  0.00294507  0.00293431 8.76602e-06
          49  0.00304229  0.00293652 8.85977e-06
          50  0.00290731  0.00293593 8.70181e-06
          51  0.00296176  0.00293644  8.5459e-06
          52   0.0029369  0.00293645 8.38156e-06
          53  0.00288627   0.0029355 8.27673e-06
          54  0.00292965  0.00293539 8.12416e-06
          55  0.00289982  0.00293475 8.00216e-06
          56  0.00289936  0.00293411 7.88418e-06
          57  0.00284059  0.00293247 7.91476e-06
          58  0.00291248  0.00293213 7.78581e-06
          59   0.0029217  0.00293195 7.65585e-06
          60  0.00291788  0.00293172 7.53184e-06
          61  0.00294682  0.00293196 7.41244e-06
          62  0.00289693   0.0029314  7.3144e-06
          63  0.00294444  0.00293161 7.20122e-06
          64  0.00286342  0.00293054 7.16709e-06
          65  0.00296783  0.00293111 7.07975e-06
          66  0.00293913  0.00293124 6.97353e-06
          67  0.00291809  0.00293104  6.8722e-06
          68  0.00300192  0.00293208 6.84974e-06
          69  0.00287361  0.00293123 6.80269e-06
          70  0.00296339  0.00293169   6.721e-06
          71   0.0029954  0.00293259 6.68596e-06
          72  0.00279492  0.00293068 6.86108e-06
          73  0.00282463  0.00292923 6.91917e-06
          74  0.00289143  0.00292872 6.84449e-06
          75  0.00301953  0.00292993  6.8595e-06
          76  0.00288541  0.00292934 6.79421e-06
          77  0.00283649  0.00292814 6.81215e-06
          78  0.00299983  0.00292905 6.78655e-06
          79  0.00295367  0.00292937 6.70779e-06
          80  0.00296646  0.00292983 6.63995e-06
          81  0.00296922  0.00293032 6.57576e-06
          82  0.00287688  0.00292966 6.52777e-06
          83  0.00302396   0.0029308 6.54725e-06
          84  0.00303989   0.0029321 6.59684e-06
          85  0.00308189  0.00293386  6.7505e-06
          86  0.00292427  0.00293375 6.67293e-06
          87  0.00300933  0.00293462 6.65254e-06
          88  0.00306955  0.00293615 6.75133e-06
          89  0.00299164  0.00293678  6.7042e-06
          90  0.00296222  0.00293706 6.63567e-06
          91  0.00286874  0.00293631 6.60509e-06
          92  0.00299242  0.00293692 6.56139e-06
          93  0.00299886  0.00293758 6.52456e-06
          94  0.00297009  0.00293793  6.4643e-06
          95  0.00297815  0.00293835  6.4101e-06
          96   0.0029076  0.00293803 6.35133e-06
          97  0.00288849  0.00293752 6.30636e-06
          98  0.00287177  0.00293685 6.27759e-06
          99  0.00284631  0.00293594 6.28045e-06
         100  0.00296363  0.00293621 6.22374e-06
