#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00341736  0.00341736           0
           2  0.00353649  0.00347693 4.21168e-05
           3  0.00337771  0.00344385 3.89567e-05
           4   0.0033944  0.00343149 3.11173e-05
           5  0.00346538  0.00343827 2.56214e-05
           6   0.0033619  0.00342554 2.43077e-05
           7    0.003412  0.00342361  2.0912e-05
           8  0.00344166  0.00342586 1.84193e-05
           9   0.0034985  0.00343393 1.80547e-05
          10  0.00338442  0.00342898 1.69146e-05
          11   0.0034603  0.00343183 1.56147e-05
          12  0.00347398  0.00343534 1.47033e-05
          13  0.00347443  0.00343835 1.38763e-05
          14  0.00344899  0.00343911 1.29059e-05
          15  0.00321576  0.00342422 1.87623e-05
          16  0.00344097  0.00342527 1.76188e-05
          17  0.00339816  0.00342367 1.66544e-05
          18  0.00330793  0.00341724  1.6925e-05
          19   0.0032979  0.00341096 1.71602e-05
          20  0.00337928  0.00340938 1.63752e-05
          21  0.00341466  0.00340963 1.55973e-05
          22  0.00327658  0.00340358  1.6018e-05
          23  0.00338511  0.00340278 1.53417e-05
          24  0.00341612  0.00340333 1.47125e-05
          25  0.00338301  0.00340252 1.41465e-05
          26  0.00338776  0.00340195 1.36137e-05
          27  0.00329158  0.00339787 1.37095e-05
          28   0.0034524  0.00339981 1.33575e-05
          29  0.00343239  0.00340094 1.29441e-05
          30  0.00346732  0.00340315 1.27004e-05
          31  0.00326887  0.00339882 1.30084e-05
          32  0.00331869  0.00339631 1.28406e-05
          33  0.00342869  0.00339729 1.24889e-05
          34  0.00329562   0.0033943 1.24745e-05
          35  0.00324047  0.00338991 1.28691e-05
          36  0.00343265   0.0033911 1.25662e-05
          37  0.00336729  0.00339045 1.22431e-05
          38  0.00345491  0.00339215 1.20378e-05
          39  0.00335097  0.00339109 1.17753e-05
          40  0.00340354   0.0033914 1.14851e-05
          41  0.00337489    0.003391  1.1212e-05
          42  0.00340731  0.00339139 1.09518e-05
          43  0.00340976  0.00339182 1.07054e-05
          44  0.00336769  0.00339127 1.04761e-05
          45  0.00345226  0.00339262 1.03306e-05
          46  0.00343343  0.00339351 1.01441e-05
          47  0.00339401  0.00339352 9.92824e-06
          48   0.0034154  0.00339398 9.73187e-06
          49  0.00345376   0.0033952 9.60943e-06
          50  0.00335289  0.00339435 9.45443e-06
          51  0.00336065  0.00339369 9.29211e-06
          52  0.00335471  0.00339294  9.1436e-06
          53  0.00330776  0.00339133 9.11123e-06
          54  0.00328233  0.00338932 9.16339e-06
          55  0.00335746  0.00338874 9.01506e-06
          56  0.00336709  0.00338835 8.86237e-06
          57   0.0032978  0.00338676 8.84812e-06
          58  0.00335684  0.00338625 8.71059e-06
          59  0.00346383  0.00338756 8.66166e-06
          60  0.00337226  0.00338731 8.52105e-06
          61  0.00337627  0.00338712 8.38328e-06
          62  0.00326518  0.00338516 8.47563e-06
          63  0.00342991  0.00338587 8.37082e-06
          64  0.00331015  0.00338469 8.32321e-06
          65  0.00339136  0.00338479 8.19579e-06
          66  0.00337025  0.00338457 8.07457e-06
          67  0.00327682  0.00338296 8.11261e-06
          68  0.00334301  0.00338237 8.01455e-06
          69  0.00328846  0.00338101 8.01313e-06
          70  0.00333714  0.00338038 7.92313e-06
          71  0.00337117  0.00338025  7.8126e-06
          72  0.00325749  0.00337855 7.88795e-06
          73  0.00332834  0.00337786 7.80982e-06
          74  0.00339234  0.00337806 7.70674e-06
          75  0.00353517  0.00338015 7.88357e-06
          76  0.00330393  0.00337915 7.84336e-06
          77  0.00328541  0.00337793  7.8354e-06
          78  0.00340978  0.00337834 7.74558e-06
          79  0.00340274  0.00337865 7.65369e-06
          80   0.0034538  0.00337959 7.61545e-06
          81  0.00348046  0.00338083 7.62258e-06
          82   0.0033231  0.00338013 7.56207e-06
          83  0.00353584  0.00338201 7.70015e-06
          84  0.00348666  0.00338325 7.70862e-06
          85  0.00343319  0.00338384 7.64028e-06
          86  0.00336296   0.0033836  7.5553e-06
          87  0.00353093  0.00338529 7.65591e-06
          88  0.00356177   0.0033873 7.82717e-06
          89  0.00345875   0.0033881 7.78029e-06
          90  0.00344296  0.00338871 7.71769e-06
          91  0.00344276   0.0033893  7.6557e-06
          92   0.0034722   0.0033902 7.62534e-06
          93  0.00344914  0.00339084 7.56963e-06
          94  0.00343287  0.00339128  7.5023e-06
          95  0.00342797  0.00339167 7.43326e-06
          96  0.00336821  0.00339143 7.35984e-06
          97  0.00341342  0.00339165 7.28746e-06
          98   0.0033403  0.00339113 7.23192e-06
          99  0.00319972  0.00338919  7.4128e-06
         100   0.0033614  0.00338892 7.34389e-06
