#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00260338  0.00260338           0
           2   0.0026603  0.00263184 2.01212e-05
           3  0.00256194  0.00260854 2.32782e-05
           4  0.00257415  0.00259994 1.89802e-05
           5  0.00263252  0.00260646 1.62642e-05
           6  0.00258693   0.0026032 1.38753e-05
           7  0.00257272  0.00259885 1.25581e-05
           8  0.00251152  0.00258793 1.49999e-05
           9  0.00261193   0.0025906 1.35682e-05
          10  0.00257862   0.0025894 1.22641e-05
          11  0.00255393  0.00258618 1.15654e-05
          12  0.00261914  0.00258892  1.0923e-05
          13  0.00258523  0.00258864 1.00865e-05
          14  0.00253144  0.00258455 1.01598e-05
          15  0.00252662  0.00258069 1.01902e-05
          16  0.00262949  0.00258374 9.99934e-06
          17  0.00253941  0.00258113 9.74527e-06
          18  0.00251097  0.00257723 9.95298e-06
          19  0.00250454  0.00257341  1.0138e-05
          20  0.00252144  0.00257081 9.95844e-06
          21  0.00257554  0.00257104 9.48678e-06
          22  0.00247545  0.00256669 1.00011e-05
          23  0.00248782  0.00256326 1.01371e-05
          24  0.00262369  0.00256578 1.00226e-05
          25  0.00257912  0.00256631 9.63585e-06
          26  0.00253099  0.00256495 9.36053e-06
          27  0.00252561   0.0025635 9.12658e-06
          28  0.00255707  0.00256327 8.80351e-06
          29  0.00262293  0.00256533   8.737e-06
          30  0.00255212  0.00256489 8.45685e-06
          31  0.00244378  0.00256098  9.0414e-06
          32  0.00258989  0.00256188 8.80387e-06
          33  0.00257959  0.00256242 8.55343e-06
          34  0.00250148  0.00256063 8.48759e-06
          35  0.00248408  0.00255844  8.5222e-06
          36  0.00260464  0.00255972 8.38155e-06
          37  0.00260309  0.00256089 8.23655e-06
          38  0.00259463  0.00256178 8.06751e-06
          39  0.00252419  0.00256082 7.91802e-06
          40  0.00254995  0.00256055 7.72473e-06
          41  0.00248558  0.00255872 7.74969e-06
          42  0.00258976  0.00255946 7.60034e-06
          43  0.00255744  0.00255941 7.42374e-06
          44  0.00248556  0.00255773 7.44232e-06
          45  0.00265799  0.00255996 7.60308e-06
          46  0.00263063   0.0025615 7.59141e-06
          47  0.00261823   0.0025627 7.52526e-06
          48  0.00259308  0.00256334 7.39505e-06
          49  0.00259632  0.00256401 7.27471e-06
          50  0.00257703  0.00256427 7.13388e-06
          51   0.0026025  0.00256502 7.03327e-06
          52  0.00257653  0.00256524  6.9015e-06
          53  0.00251224  0.00256424 6.84336e-06
          54  0.00253882  0.00256377 6.73281e-06
          55  0.00251758  0.00256293 6.66258e-06
          56  0.00259726  0.00256354 6.57175e-06
          57  0.00250175  0.00256246 6.54526e-06
          58  0.00254152   0.0025621 6.44236e-06
          59  0.00256023  0.00256207 6.33324e-06
          60  0.00255437  0.00256194 6.22899e-06
          61   0.0026286  0.00256303 6.22199e-06
          62  0.00254135  0.00256268 6.13146e-06
          63  0.00259671  0.00256322 6.05787e-06
          64  0.00252678  0.00256265 5.98991e-06
          65  0.00261252  0.00256342 5.94668e-06
          66  0.00252728  0.00256287 5.88173e-06
          67   0.0025284  0.00256236  5.8164e-06
          68  0.00259296  0.00256281 5.74825e-06
          69  0.00255334  0.00256267 5.66657e-06
          70  0.00253417  0.00256226 5.60023e-06
          71  0.00258706  0.00256261 5.53224e-06
          72  0.00240161  0.00256038 5.89003e-06
          73  0.00250548  0.00255962 5.85715e-06
          74  0.00261007  0.00256031 5.81754e-06
          75  0.00264113  0.00256138 5.83893e-06
          76   0.0024987  0.00256056 5.82007e-06
          77  0.00251037  0.00255991 5.78087e-06
          78  0.00262337  0.00256072 5.76372e-06
          79  0.00252563  0.00256028 5.70785e-06
          80  0.00256692  0.00256036  5.6371e-06
          81  0.00252319   0.0025599 5.58615e-06
          82  0.00259482  0.00256033 5.53424e-06
          83  0.00261992  0.00256104 5.51395e-06
          84  0.00266914  0.00256233 5.59644e-06
          85  0.00259325   0.0025627 5.54241e-06
          86  0.00255449   0.0025626 5.47879e-06
          87   0.0025803   0.0025628 5.41959e-06
          88  0.00263833  0.00256366 5.42554e-06
          89  0.00260911  0.00256417 5.38856e-06
          90  0.00251816  0.00256366 5.35288e-06
          91  0.00253677  0.00256337 5.30221e-06
          92  0.00255038  0.00256322 5.24645e-06
          93  0.00257841  0.00256339 5.19258e-06
          94  0.00259473  0.00256372 5.14803e-06
          95    0.002567  0.00256376 5.09395e-06
          96  0.00251168  0.00256321  5.0697e-06
          97  0.00250354   0.0025626 5.05463e-06
          98  0.00250057  0.00256196 5.04252e-06
          99  0.00251627   0.0025615 5.01266e-06
         100  0.00264556  0.00256234 5.03252e-06
