#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00276405  0.00276405           0
           2  0.00279563  0.00277984 1.11653e-05
           3  0.00272822  0.00276264 1.58992e-05
           4  0.00278205  0.00276749 1.26434e-05
           5  0.00278378  0.00277075 1.05264e-05
           6  0.00276564   0.0027699 8.80634e-06
           7  0.00278717  0.00277236 7.88637e-06
           8  0.00273341   0.0027675 8.26801e-06
           9  0.00281205  0.00277245 8.70586e-06
          10  0.00272971  0.00276817 8.82194e-06
          11  0.00274602  0.00276616 8.24663e-06
          12  0.00280456  0.00276936 8.15677e-06
          13  0.00278564  0.00277061 7.62488e-06
          14   0.0027392  0.00276837 7.40299e-06
          15  0.00269933  0.00276377 8.21642e-06
          16  0.00278131  0.00276486 7.77576e-06
          17  0.00274989  0.00276398 7.36809e-06
          18  0.00266749  0.00275862 8.69275e-06
          19  0.00264887  0.00275284 9.97135e-06
          20  0.00269056  0.00274973 9.94723e-06
          21  0.00274712  0.00274961 9.47433e-06
          22  0.00262714  0.00274404 1.05531e-05
          23  0.00267286  0.00274094 1.05383e-05
          24  0.00279743   0.0027433 1.03587e-05
          25  0.00274367  0.00274331  9.9444e-06
          26   0.0026991  0.00274161  9.7062e-06
          27  0.00268405  0.00273948 9.57799e-06
          28  0.00274705  0.00273975 9.23973e-06
          29  0.00277703  0.00274104  9.0101e-06
          30  0.00271038  0.00274001 8.76752e-06
          31  0.00261343  0.00273593 9.38755e-06
          32  0.00273025  0.00273575 9.09587e-06
          33  0.00275454  0.00273632 8.83803e-06
          34  0.00265825  0.00273403 8.87134e-06
          35  0.00264457  0.00273147 8.97849e-06
          36  0.00274708   0.0027319 8.73955e-06
          37  0.00276926  0.00273291 8.56147e-06
          38  0.00278731  0.00273435   8.455e-06
          39  0.00268387  0.00273305 8.33669e-06
          40  0.00274257  0.00273329 8.13166e-06
          41   0.0026564  0.00273141 8.14672e-06
          42  0.00278003  0.00273257 8.03457e-06
          43  0.00272912  0.00273249 7.84812e-06
          44   0.0026501  0.00273062 7.88996e-06
          45  0.00279647  0.00273208 7.84917e-06
          46  0.00284188  0.00273447 8.03325e-06
          47  0.00271945  0.00273415 7.86869e-06
          48  0.00275494  0.00273458 7.71667e-06
          49  0.00279678  0.00273585 7.66289e-06
          50  0.00272354  0.00273561 7.51359e-06
          51  0.00277175  0.00273631 7.39961e-06
          52  0.00275761  0.00273672 7.26863e-06
          53  0.00269037  0.00273585  7.1839e-06
          54  0.00271851  0.00273553 7.05804e-06
          55  0.00270135  0.00273491 6.95701e-06
          56  0.00273999    0.002735 6.83337e-06
          57  0.00263905  0.00273331 6.91771e-06
          58  0.00272725  0.00273321 6.79923e-06
          59  0.00271021  0.00273282 6.69515e-06
          60   0.0027028  0.00273232 6.60223e-06
          61  0.00282228  0.00273379 6.65668e-06
          62  0.00270899  0.00273339 6.56133e-06
          63  0.00278067  0.00273414 6.49995e-06
          64  0.00271743  0.00273388 6.40363e-06
          65  0.00277986  0.00273459 6.34406e-06
          66  0.00271124  0.00273424 6.25779e-06
          67  0.00271186   0.0027339  6.1733e-06
          68  0.00281156  0.00273505 6.18724e-06
          69  0.00268369   0.0027343 6.14217e-06
          70  0.00268691  0.00273362 6.09162e-06
          71  0.00278638  0.00273437 6.05098e-06
          72  0.00259096  0.00273238 6.28619e-06
          73  0.00267686  0.00273161 6.24591e-06
          74  0.00273777   0.0027317 6.16206e-06
          75  0.00278285  0.00273238 6.11752e-06
          76  0.00268433  0.00273175  6.0696e-06
          77  0.00266533  0.00273089 6.05177e-06
          78  0.00275514   0.0027312 5.98216e-06
          79   0.0027408  0.00273132 5.90767e-06
          80  0.00278012  0.00273193 5.86524e-06
          81  0.00273235  0.00273193 5.79283e-06
          82  0.00270208  0.00273157 5.73362e-06
          83   0.0028503    0.002733 5.84026e-06
          84  0.00283686  0.00273424 5.90016e-06
          85  0.00280082  0.00273502 5.88252e-06
          86  0.00274108  0.00273509 5.81454e-06
          87  0.00282211  0.00273609 5.83309e-06
          88  0.00285837  0.00273748 5.93001e-06
          89  0.00278307  0.00273799 5.88547e-06
          90  0.00270121  0.00273758 5.83425e-06
          91  0.00270937  0.00273727 5.77837e-06
          92  0.00276558  0.00273758 5.72374e-06
          93  0.00273958   0.0027376 5.66224e-06
          94  0.00276877  0.00273793  5.6117e-06
          95  0.00278317  0.00273841 5.57279e-06
          96  0.00268601  0.00273786 5.54141e-06
          97  0.00263482   0.0027368 5.58518e-06
          98  0.00268671  0.00273629 5.55153e-06
          99  0.00265841   0.0027355 5.55091e-06
         100  0.00281683  0.00273632 5.55466e-06
