#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00320818  0.00320818           0
           2  0.00327104  0.00323961 2.22253e-05
           3  0.00309859   0.0031926  4.1141e-05
           4  0.00315022  0.00318201 3.21915e-05
           5  0.00315436  0.00317648 2.62238e-05
           6   0.0031997  0.00318035 2.21371e-05
           7  0.00321466  0.00318525 1.95097e-05
           8  0.00322498  0.00319022 1.76918e-05
           9  0.00328667  0.00320093 1.86924e-05
          10  0.00313441  0.00319428 1.79678e-05
          11    0.003149  0.00319016 1.67993e-05
          12  0.00322699  0.00319323 1.56772e-05
          13  0.00327962  0.00319988 1.58169e-05
          14  0.00318268  0.00319865 1.47348e-05
          15  0.00305529  0.00318909 1.65644e-05
          16  0.00318716  0.00318897 1.55296e-05
          17  0.00319289   0.0031892 1.46178e-05
          18  0.00304661  0.00318128 1.58072e-05
          19  0.00305052   0.0031744 1.64051e-05
          20  0.00315508  0.00317343 1.56133e-05
          21   0.0031984  0.00317462  1.4915e-05
          22  0.00306933  0.00316984 1.49852e-05
          23  0.00313403  0.00316828 1.44143e-05
          24  0.00317212  0.00316844 1.38146e-05
          25  0.00310731  0.00316599 1.34766e-05
          26  0.00319953  0.00316728 1.30199e-05
          27  0.00309059  0.00316444 1.28438e-05
          28  0.00318174  0.00316506    1.24e-05
          29  0.00317534  0.00316542 1.19774e-05
          30  0.00319094  0.00316627 1.16084e-05
          31  0.00302268  0.00316163 1.21228e-05
          32  0.00303948  0.00315782 1.23303e-05
          33  0.00314608  0.00315746 1.19618e-05
          34    0.003078  0.00315512 1.18361e-05
          35  0.00310879   0.0031538 1.15717e-05
          36  0.00316278  0.00315405  1.1253e-05
          37  0.00316037  0.00315422 1.09501e-05
          38  0.00322034  0.00315596 1.07993e-05
          39  0.00312175  0.00315508  1.0558e-05
          40  0.00314728  0.00315489 1.02958e-05
          41  0.00305047  0.00315234 1.03549e-05
          42  0.00315644  0.00315244 1.01088e-05
          43  0.00314089  0.00315217 9.87729e-06
          44  0.00310336  0.00315106 9.71491e-06
          45  0.00321013  0.00315237 9.58728e-06
          46  0.00321956  0.00315383 9.48945e-06
          47   0.0031424  0.00315359 9.29067e-06
          48  0.00316467  0.00315382 9.09998e-06
          49  0.00325861  0.00315596 9.16212e-06
          50  0.00314412  0.00315572 8.98194e-06
          51   0.0031957  0.00315651 8.83995e-06
          52  0.00317452  0.00315685 8.67674e-06
          53  0.00313937  0.00315652  8.5193e-06
          54  0.00309969  0.00315547 8.42628e-06
          55   0.0031261  0.00315494 8.28998e-06
          56  0.00309073  0.00315379 8.22086e-06
          57  0.00308593   0.0031526 8.16238e-06
          58   0.0031075  0.00315182  8.0586e-06
          59  0.00315994  0.00315196 7.92319e-06
          60  0.00314202   0.0031518 7.79287e-06
          61   0.0030986  0.00315092 7.71375e-06
          62  0.00312487   0.0031505 7.60078e-06
          63  0.00317722  0.00315093 7.49195e-06
          64  0.00310472   0.0031502  7.4096e-06
          65  0.00315675  0.00315031 7.29629e-06
          66  0.00315027  0.00315031 7.18574e-06
          67  0.00314039  0.00315016 7.08001e-06
          68  0.00314549  0.00315009 6.97623e-06
          69  0.00312602  0.00314974 6.88384e-06
          70  0.00314763  0.00314971 6.78556e-06
          71  0.00318991  0.00315028 6.71357e-06
          72  0.00301848  0.00314845 6.86533e-06
          73  0.00301168  0.00314657 7.02227e-06
          74   0.0031438  0.00314653 6.92748e-06
          75  0.00326982  0.00314818 7.02743e-06
          76  0.00307629  0.00314723 6.99834e-06
          77  0.00307508   0.0031463  6.9699e-06
          78  0.00319732  0.00314695 6.91118e-06
          79  0.00318802  0.00314747 6.84322e-06
          80  0.00319122  0.00314802  6.7795e-06
          81  0.00321669  0.00314886 6.74861e-06
          82  0.00311915   0.0031485 6.67603e-06
          83  0.00325493  0.00314978  6.7176e-06
          84   0.0032856   0.0031514 6.82946e-06
          85  0.00323851  0.00315243 6.82557e-06
          86  0.00314726  0.00315237 6.74647e-06
          87  0.00322836  0.00315324 6.72524e-06
          88  0.00328946  0.00315479 6.82464e-06
          89  0.00315454  0.00315478 6.74796e-06
          90  0.00319057  0.00315518 6.68469e-06
          91  0.00313353  0.00315494 6.61546e-06
          92  0.00322054  0.00315566 6.58186e-06
          93  0.00320246  0.00315616  6.5303e-06
          94   0.0031913  0.00315653 6.47152e-06
          95  0.00320161  0.00315701 6.42077e-06
          96  0.00308411  0.00315625 6.39863e-06
          97  0.00317327  0.00315642 6.33507e-06
          98  0.00308822  0.00315573 6.30854e-06
          99  0.00303084  0.00315447  6.3697e-06
         100  0.00313404  0.00315426 6.30928e-06
