#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00853763  0.00853763           0
           2  0.00884493  0.00869128 0.000108648
           3  0.00929634  0.00889296 0.000179903
           4  0.00909192   0.0089427 0.000141636
           5  0.00881855  0.00891787 0.000115465
           6  0.00833416  0.00882059  0.00013094
           7  0.00960104  0.00893208 0.000152484
           8  0.00879156  0.00891452 0.000134432
           9  0.00767305  0.00877657 0.000176614
          10  0.00896989  0.00879591 0.000160007
          11  0.00816586  0.00873863 0.000155375
          12  0.00723176  0.00861306 0.000186386
          13   0.0092771  0.00866414 0.000178911
          14   0.0090501  0.00869171 0.000168242
          15  0.00934606  0.00873533 0.000162583
          16  0.00971076  0.00879629 0.000163453
          17  0.00890853   0.0088029 0.000153971
          18  0.00968333  0.00885181 0.000152989
          19  0.00866557  0.00884201 0.000145251
          20  0.00958954  0.00887938 0.000142716
          21  0.00816407  0.00884532 0.000139926
          22  0.00743801  0.00878135 0.000147465
          23   0.0096258  0.00881807 0.000145552
          24  0.00716849  0.00874933 0.000154868
          25  0.00787432  0.00871433 0.000152577
          26  0.00735095   0.0086619 0.000155459
          27  0.00946416  0.00869161 0.000152514
          28  0.00764604  0.00865427  0.00015157
          29  0.00841633  0.00864606 0.000146565
          30   0.0091026  0.00866128 0.000142467
          31  0.00819982   0.0086464 0.000138647
          32   0.0081058   0.0086295  0.00013534
          33  0.00895878  0.00863948 0.000131606
          34  0.00720542   0.0085973 0.000134324
          35  0.00825059   0.0085874 0.000130851
          36  0.00763461  0.00856093 0.000129865
          37  0.00814697  0.00854974 0.000126836
          38  0.00872488  0.00855435 0.000123582
          39  0.00819304  0.00854509  0.00012076
          40  0.00807471  0.00853333 0.000118312
          41    0.010025  0.00856971 0.000120891
          42   0.0073484  0.00854063  0.00012146
          43  0.00955866  0.00856431 0.000120921
          44  0.00855342  0.00856406 0.000118173
          45  0.00830807  0.00855837 0.000115683
          46  0.00718037  0.00852841 0.000116983
          47  0.00918373  0.00854236 0.000115322
          48   0.0091452  0.00855491 0.000113601
          49  0.00732864  0.00852989 0.000114006
          50  0.00834839  0.00852626 0.000111784
          51  0.00723971  0.00850103 0.000112402
          52  0.00873451  0.00850552  0.00011033
          53  0.00806917  0.00849729 0.000108555
          54  0.00918288  0.00850999 0.000107285
          55  0.00866283  0.00851276  0.00010537
          56  0.00753089  0.00849523 0.000104937
          57  0.00852113  0.00849569 0.000103097
          58  0.00985451  0.00851911 0.000103948
          59    0.006933  0.00849223 0.000105605
          60  0.00714124  0.00846971 0.000106218
          61  0.00806039    0.008463 0.000104689
          62  0.00752783  0.00844792 0.000104081
          63  0.00967151  0.00846734 0.000104225
          64  0.00908489  0.00847699 0.000103042
          65  0.00872896  0.00848087  0.00010153
          66  0.00767051  0.00846859 0.000100731
          67  0.00765417  0.00845643 9.99587e-05
          68  0.00958996   0.0084731 9.98689e-05
          69   0.0067138  0.00844761 0.000101624
          70  0.00850024  0.00844836 0.000100175
          71  0.00812003  0.00844373  9.8871e-05
          72  0.00699641  0.00842363 9.95203e-05
          73  0.00733557  0.00840873 9.92669e-05
          74   0.0082308  0.00840632 9.79546e-05
          75   0.0109204  0.00843984 0.000102223
          76   0.0076928  0.00843001  0.00010135
          77  0.00788532  0.00842294  0.00010028
          78  0.00837894  0.00842238 9.89959e-05
          79  0.00772441  0.00841354 9.81362e-05
          80  0.00905817   0.0084216 9.72398e-05
          81  0.00913998  0.00843047 9.64429e-05
          82   0.0108472  0.00845994 9.96683e-05
          83  0.00809292  0.00845552 9.85655e-05
          84  0.00829111  0.00845356 9.74116e-05
          85  0.00784352  0.00844638 9.65296e-05
          86  0.00791478   0.0084402 9.56048e-05
          87  0.00787398  0.00843369 9.47272e-05
          88   0.0081272  0.00843021 9.37148e-05
          89  0.00842834  0.00843019 9.26618e-05
          90  0.00828747   0.0084286 9.16458e-05
          91   0.0085034  0.00842943 9.06424e-05
          92  0.00852342  0.00843045 8.96629e-05
          93  0.00841763  0.00843031 8.86989e-05
          94  0.00894153  0.00843575 8.79218e-05
          95  0.00823732  0.00843366 8.70211e-05
          96  0.00884029   0.0084379 8.62177e-05
          97  0.00819484  0.00843539 8.53653e-05
          98  0.00849149  0.00843596 8.44961e-05
          99  0.00740558  0.00842555 8.42812e-05
         100  0.00885706  0.00842987 8.35488e-05
