#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.05634         0.05634               0
               2         0.06278         0.05956      0.00227688
               3         0.03508          0.0514      0.00683334
               4         0.03648         0.04767      0.00605808
               5         0.03479        0.045094      0.00536627
               6         0.01214       0.0396017      0.00671833
               7          0.0456       0.0404586      0.00581296
               8         0.05344       0.0420812      0.00530799
               9         0.04915       0.0428667      0.00477597
              10         0.04697        0.043277      0.00431596
              11         0.06559       0.0453055      0.00437438
              12         0.04639       0.0453958      0.00401079
              13         0.04295       0.0452077      0.00370667
              14         0.05084         0.04561      0.00346367
              15         0.01533       0.0435913      0.00377546
              16         0.02375       0.0423513      0.00373761
              17         0.02495       0.0413276      0.00365523
              18         0.03296       0.0408628      0.00348159
              19         0.05873       0.0418032        0.003423
              20         0.04776        0.042101      0.00326478
              21         0.04104       0.0420505       0.0031097
              22         0.01871       0.0409895      0.00314413
              23         0.04268        0.041063      0.00300828
              24         0.05318       0.0415679        0.002925
              25         0.03965       0.0414912        0.002809
              26         0.03864       0.0413815      0.00270311
              27         0.02186       0.0406585      0.00269795
              28         0.03507       0.0404589      0.00260897
              29         0.03374       0.0402272      0.00252927
              30         0.01956       0.0395383      0.00253705
              31         0.02814       0.0391706      0.00248171
              32         0.03409       0.0390119      0.00240923
              33         0.03019       0.0387445      0.00235101
              34         0.03845       0.0387359      0.00228188
              35         0.03363         0.03859      0.00222134
              36         0.05198       0.0389619      0.00219055
              37         0.05944       0.0395154      0.00220016
              38         0.04797       0.0397379      0.00215348
              39         0.04085       0.0397664      0.00209845
              40         0.01484       0.0391433      0.00213651
              41         0.04541       0.0392961      0.00208986
              42         0.04482       0.0394276      0.00204424
              43         0.04822       0.0396321       0.0020069
              44          0.0384       0.0396041      0.00196148
              45         0.05096       0.0398564      0.00193406
              46         0.05339       0.0401507      0.00191426
              47         0.02971       0.0399285      0.00188638
              48         0.03847       0.0398981      0.00184732
              49         0.04477       0.0399976       0.0018123
              50         0.03706       0.0399388        0.001777
              51         0.01836       0.0395157      0.00179182
              52         0.03583       0.0394448      0.00175877
              53         0.04494       0.0395485      0.00172864
              54         0.03174       0.0394039      0.00170266
              55         0.04394       0.0394864       0.0016737
              56          0.0193       0.0391259      0.00168218
              57          0.0471       0.0392658      0.00165848
              58         0.03087        0.039121      0.00163619
              59         0.04728       0.0392593      0.00161429
              60         0.03402        0.039172      0.00158974
              61         0.04963       0.0393434       0.0015729
              62         0.05347       0.0395713      0.00156395
              63         0.03723       0.0395341      0.00153956
              64         0.03504       0.0394639      0.00151711
              65         0.05477       0.0396994      0.00151193
              66         0.04296       0.0397488      0.00148983
              67         0.03231       0.0396378      0.00147173
              68          0.0593       0.0399269      0.00147822
              69         0.04031       0.0399325       0.0014568
              70         0.03907       0.0399201      0.00143604
              71         0.01839       0.0396169      0.00144748
              72         0.05771       0.0398682      0.00144903
              73         0.02602       0.0396785      0.00144154
              74           0.025       0.0394801      0.00143564
              75          0.0372       0.0394497      0.00141682
              76          0.0665       0.0398057      0.00144219
              77          0.0527       0.0399731      0.00143315
              78         0.03302        0.039884      0.00141755
              79         0.03409       0.0398106       0.0014015
              80         0.05342       0.0399808      0.00139427
              81         0.03021       0.0398601      0.00138226
              82         0.03677       0.0398224      0.00136592
              83         0.03669       0.0397847      0.00134998
              84         0.03846       0.0397689      0.00133401
              85         0.05086       0.0398994      0.00132468
              86         0.03078       0.0397934      0.00131351
              87         0.04319       0.0398324      0.00129899
              88          0.0585       0.0400445      0.00130144
              89         0.03955        0.040039      0.00128683
              90         0.02955       0.0399224       0.0012778
              91         0.03826       0.0399042      0.00126388
              92         0.03843       0.0398882      0.00125025
              93         0.04169       0.0399075      0.00123695
              94         0.05019       0.0400169      0.00122862
              95         0.01866       0.0397921      0.00123609
              96         0.02588       0.0396472      0.00123168
              97         0.05619       0.0398177      0.00123073
              98         0.03061       0.0397238      0.00122175
              99         0.02468       0.0395718      0.00121882
             100         0.03405       0.0395166      0.00120789
