#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.02987         0.02987               0
               2         0.03385         0.03186      0.00140714
               3          0.0227       0.0288067      0.00266369
               4         0.02025       0.0266675      0.00272454
               5         0.02523         0.02638      0.00219475
               6         0.01249        0.024065      0.00279483
               7         0.02823         0.02466      0.00245809
               8         0.03943       0.0265062      0.00275837
               9         0.02864       0.0267433      0.00246206
              10         0.03638        0.027707      0.00239704
              11          0.0458       0.0293518      0.00268478
              12         0.02455       0.0289517      0.00249069
              13         0.02358       0.0285385      0.00233312
              14         0.03459       0.0289707      0.00220615
              15        -0.00167        0.026928      0.00285207
              16         0.01773       0.0263531      0.00273114
              17          0.0093         0.02535      0.00274853
              18          0.0208       0.0250972      0.00260744
              19         0.03661       0.0257032      0.00253963
              20         0.03193       0.0260145      0.00243166
              21         0.02522       0.0259767      0.00231616
              22         0.00656       0.0250941      0.00237308
              23         0.02382       0.0250387      0.00227055
              24         0.02869       0.0251908      0.00218104
              25         0.01667         0.02485      0.00212026
              26          0.0225       0.0247596      0.00204064
              27         0.00798       0.0241381      0.00205752
              28         0.02478       0.0241611      0.00198416
              29         0.02143       0.0240669      0.00191797
              30          0.0176       0.0238513      0.00186612
              31           0.012        0.023469      0.00184466
              32         0.02041       0.0233734      0.00178949
              33         0.01999       0.0232709       0.0017382
              34          0.0439       0.0238776      0.00178984
              35         0.01837       0.0237203      0.00174561
              36         0.03705       0.0240906      0.00173594
              37         0.04396       0.0246276      0.00177014
              38         0.03052       0.0247826      0.00173034
              39         0.03443         0.02503      0.00170356
              40         0.01011        0.024657      0.00170131
              41         0.02875       0.0247568      0.00166275
              42         0.03585        0.025021        0.001644
              43         0.03046       0.0251474      0.00161063
              44          0.0265       0.0251782      0.00157431
              45          0.0324       0.0253387      0.00154749
              46         0.03438       0.0255352      0.00152628
              47          0.0255       0.0255345       0.0014938
              48         0.03584       0.0257492      0.00147803
              49          0.0292       0.0258196      0.00144954
              50         0.02186       0.0257404      0.00142272
              51         0.01485       0.0255269      0.00141075
              52          0.0225       0.0254687      0.00138482
              53          0.0147       0.0252655      0.00137352
              54         0.00935       0.0249707      0.00137934
              55         0.02351       0.0249442      0.00135452
              56         0.01945       0.0248461      0.00133388
              57         0.02759       0.0248942      0.00131135
              58         0.01723       0.0247621      0.00129538
              59         0.02225       0.0247195      0.00127412
              60         0.01637       0.0245803      0.00126046
              61         0.02917       0.0246556      0.00124204
              62         0.04003       0.0249035      0.00124652
              63         0.03022       0.0249879      0.00122959
              64         0.01868       0.0248894      0.00121432
              65         0.04385       0.0251811      0.00123017
              66         0.04037       0.0254112      0.00123287
              67         0.02153       0.0253533      0.00121583
              68          0.0367       0.0255201      0.00120935
              69         0.03306       0.0256294      0.00119675
              70         0.01577       0.0254886      0.00118791
              71         0.01794       0.0253823      0.00117593
              72         0.03411       0.0255035      0.00116583
              73         0.01226       0.0253221      0.00116389
              74         0.02286       0.0252888      0.00114863
              75         0.02069       0.0252275      0.00113495
              76         0.04147       0.0254412      0.00113997
              77         0.03238       0.0255313      0.00112872
              78         0.03356       0.0256342      0.00111893
              79         0.02086       0.0255738       0.0011064
              80         0.03478       0.0256889      0.00109853
              81          0.0119       0.0255186      0.00109808
              82         0.02428       0.0255035       0.0010848
              83         0.02603       0.0255099      0.00107174
              84         0.02591       0.0255146        0.001059
              85         0.03427       0.0256176      0.00105154
              86         0.02553       0.0256166      0.00103931
              87         0.03466       0.0257206      0.00103255
              88         0.03654       0.0258435      0.00102811
              89         0.01942       0.0257713      0.00101909
              90         0.01727       0.0256769      0.00101213
              91         0.02776       0.0256998      0.00100127
              92         0.01445       0.0255775     0.000997823
              93         0.01994       0.0255169     0.000988934
              94         0.02413       0.0255021     0.000978523
              95         0.01196       0.0253596     0.000978551
              96         0.01474        0.025249      0.00097459
              97         0.03071       0.0253053     0.000966168
              98         0.02353       0.0252871     0.000956479
              99         0.01562       0.0251895     0.000951789
             100         0.01504        0.025088     0.000947667
