#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.01422         0.01422               0
               2         0.02905        0.021635       0.0052432
               3         0.01662       0.0199633       0.0037525
               4         0.01744       0.0193325      0.00286691
               5         0.01688        0.018842      0.00233511
               6         0.00523       0.0165733      0.00284177
               7         0.01996       0.0170571      0.00247665
               8         0.03402       0.0191775       0.0029377
               9         0.01625       0.0188522      0.00262924
              10         0.02655        0.019622      0.00247644
              11         0.02778       0.0203636      0.00235975
              12         0.02342       0.0206183       0.0021768
              13         0.01913       0.0205038      0.00201237
              14         0.02246       0.0206436      0.00187347
              15         0.00291       0.0194613      0.00208854
              16         0.00866       0.0187862      0.00206423
              17         0.00943       0.0182359      0.00201484
              18         0.01959       0.0183111      0.00190431
              19         0.02905       0.0188763       0.0018861
              20         0.02295         0.01908      0.00180275
              21         0.01902       0.0190771      0.00171691
              22         0.00479       0.0184277       0.0017574
              23         0.02143       0.0185583      0.00168584
              24         0.01317       0.0183337      0.00163047
              25         0.00154        0.017662        0.001698
              26          0.0123       0.0174558      0.00164517
              27         0.00673       0.0170585       0.0016315
              28         0.01614       0.0170257      0.00157356
              29         0.00788       0.0167103      0.00155058
              30         0.01541        0.016667       0.0014995
              31         0.01287       0.0165445      0.00145612
              32         0.01656        0.016545      0.00141062
              33         0.01852       0.0166048      0.00136914
              34         0.03523       0.0171526      0.00143428
              35         0.01672       0.0171403      0.00139335
              36         0.02674       0.0174069      0.00137993
              37         0.03067       0.0177654      0.00138841
              38         0.02019       0.0178292      0.00135334
              39         0.02818       0.0180946      0.00134441
              40         0.00886       0.0178637      0.00133048
              41         0.01939        0.017901      0.00129855
              42         0.03335       0.0182688       0.0013187
              43         0.02242       0.0183653      0.00129156
              44         0.01839       0.0183659      0.00126221
              45         0.02322       0.0184738      0.00123876
              46         0.02411       0.0185963      0.00121787
              47         0.02494       0.0187313      0.00119942
              48         0.02617       0.0188862       0.0011844
              49         0.02685       0.0190488      0.00117132
              50         0.01512       0.0189702      0.00115053
              51         0.01101       0.0188141      0.00113851
              52         0.02331       0.0189006      0.00111989
              53         0.00869       0.0187079      0.00111521
              54         0.00868       0.0185222      0.00110991
              55         0.01745       0.0185027       0.0010899
              56         0.02299       0.0185829      0.00107338
              57         0.02817       0.0187511      0.00106765
              58         0.01617       0.0187066      0.00105017
              59         0.01844        0.018702      0.00103238
              60         0.01316       0.0186097      0.00101929
              61         0.02441       0.0187048      0.00100701
              62         0.02918       0.0188737      0.00100484
              63         0.02564       0.0189811     0.000994614
              64         0.01811       0.0189675     0.000979167
              65         0.02978       0.0191338      0.00097813
              66         0.02929       0.0192877      0.00097534
              67         0.02124       0.0193169     0.000961217
              68         0.03199       0.0195032      0.00096498
              69         0.02213       0.0195413     0.000951746
              70         0.01562       0.0194853     0.000939797
              71          0.0157        0.019432     0.000928071
              72         0.02186       0.0194657     0.000915794
              73         0.00664         0.01929     0.000919947
              74          0.0149       0.0192307     0.000909427
              75         0.01552       0.0191812     0.000898646
              76         0.03504       0.0193899     0.000910726
              77          0.0259       0.0194744     0.000902814
              78         0.02284       0.0195176      0.00089227
              79         0.01489        0.019459     0.000882896
              80         0.02055       0.0194726     0.000871965
              81         0.01211       0.0193817     0.000865925
              82         0.01484       0.0193263     0.000857135
              83         0.01771       0.0193069     0.000847029
              84          0.0195       0.0193092     0.000836948
              85          0.0291       0.0194244     0.000834991
              86         0.01952       0.0194255     0.000825282
              87         0.02749       0.0195182     0.000820985
              88         0.02922       0.0196284     0.000819025
              89         0.01588       0.0195863     0.000810905
              90          0.0118       0.0194998     0.000806497
              91         0.02567       0.0195676     0.000800479
              92          0.0063       0.0194234     0.000804664
              93         0.01528       0.0193788     0.000797244
              94         0.02136       0.0193999     0.000789041
              95         0.00467       0.0192448     0.000795824
              96          0.0193       0.0192454     0.000787535
              97           0.025       0.0193047     0.000781647
              98         0.01261       0.0192364      0.00077665
              99         0.00594       0.0191021     0.000780332
             100         0.00449        0.018956     0.000786091
