#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.02789         0.02789               0
               2         0.02885         0.02837     0.000339411
               3         0.02167       0.0261367      0.00183749
               4         0.01855         0.02424      0.00214411
               5         0.02399         0.02419      0.00171587
               6         0.01206       0.0221683      0.00233464
               7         0.02874       0.0231071      0.00218173
               8         0.03466       0.0245512      0.00233861
               9         0.02223       0.0242933      0.00209294
              10         0.03121        0.024985      0.00199466
              11         0.03815       0.0261818       0.0021425
              12         0.02372       0.0259767      0.00197376
              13         0.02226       0.0256908      0.00184252
              14         0.02971       0.0259779      0.00173313
              15         0.00136       0.0243367      0.00226507
              16          0.0165       0.0238469      0.00217581
              17         0.00777       0.0229012      0.00224395
              18         0.01828       0.0226444      0.00213392
              19         0.03277       0.0231774       0.0020871
              20           0.031       0.0235685      0.00201906
              21         0.02305       0.0235438      0.00192307
              22         0.00407       0.0226586      0.00202917
              23         0.02779       0.0228817      0.00195317
              24         0.02356         0.02291        0.001872
              25         0.01323       0.0225228      0.00183672
              26         0.01959         0.02241      0.00176954
              27         0.00385       0.0217226      0.00183266
              28         0.01726       0.0215632      0.00177413
              29          0.0166       0.0213921      0.00172119
              30         0.01312       0.0211163      0.00168575
              31         0.01223       0.0208297      0.00165557
              32         0.02008       0.0208062        0.001604
              33         0.01895         0.02075      0.00155638
              34         0.04193       0.0213729      0.00163051
              35          0.0173       0.0212566      0.00158807
              36         0.03484       0.0216339      0.00158815
              37         0.03811       0.0220792      0.00160644
              38         0.02886       0.0222576      0.00157405
              39         0.03127       0.0224887      0.00155056
              40         0.00799       0.0221262      0.00155358
              41         0.02394       0.0221705      0.00151632
              42         0.03536       0.0224845      0.00151239
              43         0.02735       0.0225977      0.00148144
              44         0.02299       0.0226066       0.0014478
              45         0.03028       0.0227771      0.00142563
              46         0.02856       0.0229028      0.00140017
              47          0.0238       0.0229219      0.00137051
              48         0.03414       0.0231556      0.00136174
              49         0.03083       0.0233122      0.00134293
              50         0.02121       0.0232702      0.00131673
              51         0.01659       0.0231392      0.00129741
              52         0.02042       0.0230869      0.00127351
              53         0.01315       0.0228994      0.00126321
              54          0.0062       0.0225902      0.00127711
              55         0.02081       0.0225578       0.0012543
              56         0.02162       0.0225411      0.00123201
              57         0.02759       0.0226296      0.00121358
              58         0.01067       0.0224234      0.00121004
              59         0.02013       0.0223846      0.00119016
              60         0.01858       0.0223212      0.00117201
              61         0.02655       0.0223905      0.00115485
              62          0.0334       0.0225681      0.00114979
              63         0.02402       0.0225911      0.00113177
              64         0.02135       0.0225717      0.00111425
              65         0.03915       0.0228268      0.00112592
              66         0.03924       0.0230755        0.001136
              67         0.02364       0.0230839      0.00111907
              68         0.03434       0.0232494      0.00111479
              69         0.02996       0.0233467      0.00110287
              70         0.01897       0.0232841      0.00108888
              71         0.01744       0.0232018      0.00107665
              72         0.02687       0.0232528       0.0010629
              73         0.01242       0.0231044      0.00105865
              74         0.01784       0.0230332      0.00104673
              75         0.02075       0.0230028      0.00103322
              76         0.03954       0.0232204      0.00104229
              77         0.02822       0.0232853      0.00103077
              78         0.03477       0.0234326      0.00102802
              79         0.01794        0.023363      0.00101735
              80         0.02743       0.0234139      0.00100591
              81         0.01213       0.0232746      0.00100309
              82         0.02333       0.0232752     0.000990854
              83         0.02164       0.0232555     0.000979112
              84         0.02192       0.0232396     0.000967585
              85         0.03166       0.0233387     0.000961259
              86         0.02341       0.0233395     0.000950082
              87         0.03094       0.0234269      0.00094317
              88         0.03523        0.023561      0.00094194
              89         0.01863       0.0235056     0.000932985
              90         0.01627       0.0234252     0.000926076
              91         0.02778       0.0234731     0.000917135
              92         0.01007       0.0233274     0.000918664
              93         0.01975       0.0232889     0.000909591
              94         0.02399       0.0232964     0.000899945
              95         0.00946       0.0231507      0.00090218
              96         0.01528       0.0230687       0.0008965
              97         0.02667       0.0231059     0.000888026
              98         0.01849       0.0230588     0.000880213
              99         0.01032       0.0229301     0.000880677
             100         0.01311       0.0228319     0.000877328
