#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.01715         0.01715               0
               2         0.01752        0.017335     0.000130815
               3         0.01328       0.0159833      0.00110707
               4         0.01025         0.01455       0.0014934
               5         0.00709        0.013058      0.00179115
               6         0.00877       0.0123433      0.00162897
               7          0.0131       0.0124514      0.00139984
               8         0.02828         0.01443      0.00221939
               9         0.01345       0.0143211      0.00197546
              10         0.02481         0.01537      0.00203743
              11         0.02192       0.0159655      0.00193727
              12         0.01716        0.016065      0.00177839
              13         0.01154       0.0157169      0.00167531
              14         0.01689       0.0158007      0.00155773
              15         -0.0029        0.014554      0.00188798
              16         -0.0017       0.0135381      0.00202493
              17          0.0118       0.0134359      0.00190839
              18         0.01448       0.0134939      0.00180325
              19         0.01937       0.0138032      0.00173466
              20         0.01545       0.0138855      0.00164988
              21         0.01238       0.0138138      0.00157287
              22         0.00413       0.0133736      0.00156176
              23         0.01512       0.0134496       0.0014957
              24         0.00752       0.0132025      0.00145364
              25        -0.00539       0.0124588      0.00157428
              26         0.00707       0.0122515      0.00152732
              27         0.00513       0.0119878      0.00149335
              28         0.01926       0.0122475      0.00146243
              29          0.0092       0.0121424      0.00141577
              30         0.00877         0.01203      0.00137303
              31         0.01195       0.0120274      0.00132875
              32         0.00906       0.0119347      0.00129045
              33         0.01747       0.0121024       0.0012622
              34         0.02972       0.0126206      0.00132718
              35         0.01233       0.0126123      0.00128929
              36         0.01936       0.0127997      0.00126703
              37         0.02159       0.0130373      0.00125486
              38         0.01611       0.0131182      0.00122444
              39         0.02363       0.0133877      0.00122235
              40         0.00596        0.013202      0.00120581
              41         0.01987       0.0133646      0.00118732
              42         0.02069        0.013539      0.00117179
              43         0.01599        0.013596      0.00114593
              44          0.0194        0.013728      0.00112745
              45         0.01578       0.0137736      0.00110332
              46         0.02163       0.0139443      0.00109247
              47         0.01679       0.0140049       0.0010709
              48         0.02052       0.0141406      0.00105716
              49         0.02145       0.0142898      0.00104606
              50         0.01262       0.0142564      0.00102567
              51         0.00586       0.0140918      0.00101868
              52         0.01655        0.014139      0.00100019
              53         0.01023       0.0140653     0.000984034
              54         0.00601       0.0139161     0.000977052
              55         0.01318       0.0139027     0.000959379
              56         0.01921       0.0139975     0.000946917
              57          0.0185       0.0140765     0.000933594
              58         0.00813        0.013974      0.00092311
              59         0.01246       0.0139483      0.00090782
              60         0.00942       0.0138728     0.000895822
              61         0.01896       0.0139562     0.000885009
              62         0.02421       0.0141216     0.000886053
              63         0.02049       0.0142227     0.000877736
              64         0.01239       0.0141941     0.000864488
              65         0.02248       0.0143215     0.000860536
              66         0.02455       0.0144765     0.000861339
              67         0.01356       0.0144628     0.000848592
              68         0.02273       0.0145844     0.000844777
              69         0.02228       0.0146959     0.000839864
              70         0.00968       0.0146243     0.000830917
              71         0.00863       0.0145399     0.000823492
              72         0.01626       0.0145637     0.000812401
              73         0.00438       0.0144242     0.000813162
              74         0.00678       0.0143209     0.000808708
              75         0.01451       0.0143235     0.000797929
              76         0.02569        0.014473     0.000801324
              77         0.02158       0.0145653     0.000796215
              78         0.01519       0.0145733     0.000786047
              79         0.01459       0.0145735     0.000776097
              80         0.01318       0.0145561     0.000766591
              81          0.0039       0.0144246     0.000768333
              82         0.01165       0.0143907     0.000759708
              83         0.01341       0.0143789     0.000750646
              84         0.01572       0.0143949      0.00074188
              85         0.02465       0.0145155     0.000742897
              86         0.01248       0.0144919     0.000734636
              87         0.01973       0.0145521     0.000728655
              88         0.02204       0.0146372     0.000725326
              89         0.01351       0.0146245     0.000717287
              90         0.01108       0.0145851     0.000710397
              91         0.01344       0.0145725     0.000702702
              92         0.00788       0.0144998     0.000698819
              93         0.01308       0.0144845     0.000691472
              94         0.01643       0.0145052     0.000684426
              95         0.00275       0.0143815     0.000688316
              96         0.01209       0.0143576      0.00068156
              97         0.02025       0.0144184     0.000677235
              98         0.01011       0.0143744      0.00067175
              99         0.00413       0.0142709     0.000672887
             100         0.00488        0.014177      0.00067268
