#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.01475         0.01475               0
               2          0.0206        0.017675      0.00206829
               3          0.0154       0.0169167       0.0015115
               4         0.01223        0.015745      0.00152142
               5         0.01236        0.015068      0.00135944
               6         0.00963       0.0141617      0.00140283
               7         0.01868       0.0148071      0.00134274
               8         0.03166       0.0169137      0.00229422
               9         0.01231       0.0164022      0.00209556
              10         0.02485        0.017247      0.00204922
              11         0.02088       0.0175773      0.00188935
              12         0.02147       0.0179017      0.00175953
              13          0.0151       0.0176862      0.00163733
              14          0.0154       0.0175229       0.0015285
              15        -0.00082          0.0163      0.00185226
              16         0.00381       0.0155194      0.00189386
              17         0.01439       0.0154529      0.00178362
              18         0.01307       0.0153206      0.00168944
              19         0.02203       0.0156737      0.00163701
              20         0.01742        0.015761      0.00155749
              21         0.01676       0.0158086      0.00148405
              22         0.00393       0.0152686      0.00151162
              23          0.0166       0.0153265      0.00144701
              24         0.00865       0.0150483       0.0014132
              25        -0.00236        0.014352      0.00151857
              26         0.01005       0.0141865      0.00146915
              27         0.00778       0.0139493      0.00143377
              28         0.01867       0.0141179      0.00139244
              29         0.00515       0.0138086      0.00137834
              30         0.00957       0.0136673      0.00133961
              31         0.01071       0.0135719      0.00129979
              32         0.01053       0.0134769      0.00126265
              33         0.01944       0.0136576      0.00123725
              34          0.0326       0.0142147      0.00132035
              35         0.01177       0.0141449      0.00128447
              36         0.01974       0.0143003      0.00125816
              37         0.02758       0.0146592      0.00127432
              38         0.01442       0.0146529       0.0012408
              39         0.02568       0.0149356      0.00124078
              40          0.0046       0.0146772      0.00123637
              41         0.01941       0.0147927       0.0012116
              42          0.0266       0.0150738      0.00121493
              43         0.01741       0.0151281      0.00118789
              44         0.01984       0.0152352      0.00116571
              45         0.01765       0.0152889      0.00114104
              46         0.02178         0.01543      0.00112492
              47         0.01992       0.0155255      0.00110504
              48         0.02323        0.015686      0.00109361
              49          0.0217       0.0158088      0.00107816
              50         0.01453       0.0157832       0.0010569
              51         0.00622       0.0155957      0.00105268
              52         0.01607       0.0156048      0.00103247
              53         0.01276       0.0155511      0.00101439
              54         0.00432       0.0153431       0.0010167
              55         0.01518       0.0153402     0.000998218
              56         0.02003       0.0154239     0.000983899
              57         0.02022       0.0155081     0.000970229
              58         0.00991       0.0154116      0.00095829
              59          0.0156       0.0154147     0.000942053
              60         0.00974       0.0153202     0.000931087
              61         0.02166       0.0154241     0.000921606
              62         0.02827       0.0156313      0.00092974
              63           0.023       0.0157483      0.00092231
              64         0.01472       0.0157322     0.000908039
              65         0.02602       0.0158905     0.000907758
              66         0.02562       0.0160379     0.000905895
              67         0.02106       0.0161128      0.00089547
              68         0.02471       0.0162393     0.000891182
              69         0.02189       0.0163212     0.000882021
              70         0.00901       0.0162167     0.000875583
              71         0.01034       0.0161339     0.000867154
              72         0.01775       0.0161564     0.000855401
              73         0.00516       0.0160058     0.000856843
              74         0.00765       0.0158928     0.000852672
              75         0.01604       0.0158948     0.000841305
              76          0.0281       0.0160554     0.000845424
              77          0.0241       0.0161599     0.000840876
              78         0.01967       0.0162049     0.000831298
              79         0.01615       0.0162042     0.000820776
              80         0.01868       0.0162351     0.000811099
              81         0.00686       0.0161194     0.000809302
              82         0.01317       0.0160834     0.000800231
              83         0.01577       0.0160796     0.000790599
              84         0.01609       0.0160798     0.000781187
              85         0.02752       0.0162144     0.000783505
              86         0.01646       0.0162172       0.0007744
              87         0.01971       0.0162574     0.000766539
              88         0.02525       0.0163595     0.000764609
              89         0.01237       0.0163147     0.000757331
              90         0.01238        0.016271     0.000750177
              91         0.01569       0.0162646      0.00074196
              92         0.00898       0.0161854     0.000738108
              93          0.0131       0.0161523     0.000730917
              94         0.01437       0.0161333     0.000723387
              95         0.00398       0.0160054     0.000726997
              96         0.01536       0.0159986     0.000719455
              97         0.02404       0.0160815     0.000716798
              98         0.00988       0.0160183     0.000712272
              99         0.00868       0.0159441     0.000708923
             100         0.00384       0.0158231     0.000712092
