#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.02145         0.02145               0
               2         0.02941         0.02543      0.00281428
               3         0.01879       0.0232167      0.00260499
               4         0.01914       0.0221975      0.00214386
               5         0.01948        0.021654      0.00178265
               6         0.00515       0.0189033      0.00291753
               7         0.02213       0.0193643      0.00253689
               8         0.03866       0.0217762      0.00316509
               9         0.02076       0.0216633      0.00281543
              10         0.02982        0.022479      0.00264941
              11         0.03477       0.0235964      0.00263365
              12         0.02198       0.0234617      0.00241762
              13         0.01948       0.0231554      0.00225097
              14         0.02571       0.0233379      0.00209757
              15         0.00346       0.0220127      0.00233918
              16         0.00895       0.0211962       0.0023311
              17         0.00821       0.0204324      0.00231576
              18         0.02113       0.0204711      0.00218743
              19         0.02908       0.0209242      0.00211871
              20         0.02667       0.0212115      0.00203216
              21         0.01973        0.021141      0.00193662
              22         0.00615       0.0204595      0.00196481
              23         0.02527       0.0206687      0.00189049
              24         0.01476       0.0204225      0.00182768
              25         0.00908       0.0199688      0.00181001
              26         0.01359       0.0197235      0.00175694
              27          0.0078       0.0192819      0.00174649
              28         0.01493       0.0191264      0.00169101
              29         0.00996       0.0188103      0.00166198
              30         0.01389       0.0186463      0.00161465
              31         0.01224       0.0184397      0.00157574
              32         0.01942       0.0184703      0.00152679
              33         0.01766       0.0184458      0.00148072
              34         0.04003       0.0190806      0.00156736
              35         0.01492       0.0189617      0.00152708
              36          0.0286       0.0192294      0.00150795
              37         0.03457       0.0196441      0.00152313
              38         0.02196        0.019705      0.00148426
              39         0.03121            0.02      0.00147523
              40         0.00713       0.0196782      0.00147302
              41         0.02163       0.0197259      0.00143786
              42          0.0342       0.0200705      0.00144433
              43         0.02398       0.0201614       0.0014136
              44          0.0205       0.0201691       0.0013815
              45         0.02591       0.0202967      0.00135667
              46         0.02485       0.0203957      0.00133079
              47         0.02377       0.0204674      0.00130441
              48         0.02808        0.020626      0.00128684
              49          0.0279       0.0207745      0.00126911
              50         0.01638       0.0206866      0.00124677
              51         0.01175       0.0205114      0.00123457
              52         0.02283        0.020556      0.00121164
              53          0.0104       0.0203643      0.00120383
              54         0.01048       0.0201813      0.00119537
              55         0.01931       0.0201655      0.00117375
              56         0.02211       0.0202002       0.0011533
              57         0.02775       0.0203326      0.00114065
              58         0.01452       0.0202324      0.00112537
              59         0.02021        0.020232       0.0011063
              60         0.01534       0.0201505      0.00109086
              61         0.02459       0.0202233       0.0010754
              62         0.03081        0.020394      0.00107153
              63         0.02479       0.0204638      0.00105679
              64         0.01946       0.0204481      0.00104039
              65         0.03319       0.0206442      0.00104269
              66          0.0343       0.0208511      0.00104722
              67         0.02494       0.0209121      0.00103337
              68         0.03239       0.0210809      0.00103186
              69         0.02657       0.0211604      0.00101997
              70         0.01848       0.0211221      0.00100612
              71         0.01621        0.021053     0.000994325
              72         0.02462       0.0211025     0.000981748
              73         0.00906       0.0209375     0.000982062
              74         0.01428       0.0208476     0.000972903
              75          0.0185       0.0208163     0.000960434
              76         0.03654       0.0210232     0.000969825
              77         0.02783       0.0211116      0.00096125
              78         0.03057       0.0212328     0.000956544
              79         0.01725       0.0211824     0.000945764
              80         0.02596       0.0212421     0.000935825
              81         0.01069       0.0211119     0.000933295
              82         0.01677       0.0210589     0.000923415
              83         0.01863       0.0210296     0.000912753
              84         0.02325       0.0210561     0.000902269
              85         0.02943       0.0211546     0.000897017
              86         0.02201       0.0211645     0.000886641
              87         0.03029       0.0212694     0.000882632
              88         0.03055       0.0213749      0.00087888
              89         0.01642       0.0213192     0.000870767
              90         0.01289       0.0212256     0.000866114
              91         0.02601       0.0212781     0.000858191
              92         0.00768       0.0211303     0.000861497
              93         0.01797       0.0210963     0.000852903
              94         0.02135        0.021099     0.000843834
              95         0.00813       0.0209625     0.000845922
              96         0.01764       0.0209279     0.000837818
              97         0.02756       0.0209963     0.000831966
              98          0.0159       0.0209443       0.0008251
              99         0.00823       0.0208159       0.0008267
             100         0.00761       0.0206838     0.000828914
