#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.13329         0.13329               0
               2          0.1224        0.127845       0.0038502
               3         0.11964         0.12511      0.00340224
               4         0.10249        0.119455      0.00552226
               5         0.11803         0.11917      0.00442516
               6         0.10242        0.116378      0.00448253
               7         0.10978        0.115436      0.00394004
               8         0.14276        0.118851      0.00470033
               9         0.09312        0.115992      0.00497213
              10         0.15661        0.120054      0.00590535
              11         0.18484        0.125944      0.00776886
              12          0.1189        0.125357      0.00714359
              13         0.14766        0.127072      0.00679698
              14         0.16519        0.129795      0.00683508
              15         0.06573        0.125524      0.00759752
              16         0.04325        0.120382       0.0086903
              17         0.08525        0.118315      0.00842124
              18         0.08401        0.116409      0.00816621
              19         0.10968        0.116055      0.00774408
              20         0.08078        0.114291      0.00755506
              21         0.08489        0.112891      0.00732388
              22         0.10592        0.112575      0.00699783
              23         0.13324        0.113473      0.00675101
              24         0.10319        0.113045       0.0064833
              25         0.04212        0.110208      0.00681647
              26         0.06423        0.108439       0.0067798
              27         0.13684        0.109491      0.00660979
              28         0.14063        0.110603      0.00646661
              29         0.07682        0.109438      0.00634769
              30         0.12359         0.10991       0.0061536
              31          0.0957        0.109452      0.00597214
              32         0.13359        0.110206      0.00583296
              33         0.06908         0.10896       0.0057878
              34          0.0794         0.10809       0.0056825
              35         0.16648        0.109759      0.00575982
              36         0.12851        0.110279      0.00562333
              37         0.15121        0.111386       0.0055791
              38         0.16399         0.11277      0.00560139
              39         0.12571        0.113102      0.00546758
              40         0.14495        0.113898      0.00538856
              41         0.10828        0.113761      0.00525887
              42         0.10227        0.113487      0.00514077
              43         0.09779        0.113122      0.00503416
              44         0.12621         0.11342      0.00492853
              45         0.10339        0.113197      0.00482404
              46          0.1413        0.113808       0.0047577
              47         0.08429         0.11318      0.00469774
              48         0.09222        0.112743      0.00462012
              49         0.11634        0.112817      0.00452642
              50         0.12047         0.11297      0.00443848
              51         0.11069        0.112925      0.00435167
              52         0.11534        0.112971      0.00426823
              53         0.14824        0.113637      0.00423926
              54         0.07888        0.112993      0.00420933
              55         0.04958         0.11184       0.0042878
              56         0.09227        0.111491      0.00422544
              57         0.15822        0.112311       0.0042301
              58         0.08344        0.111813      0.00418635
              59         0.18557        0.113063        0.004298
              60         0.10765        0.112973      0.00422731
              61          0.1105        0.112932       0.0041582
              62         0.12647         0.11315      0.00409687
              63         0.07445        0.112536      0.00407763
              64          0.1001        0.112342      0.00401854
              65         0.18293        0.113428      0.00410083
              66         0.13071         0.11369      0.00404705
              67         0.13373        0.113989      0.00399768
              68         0.16153        0.114688      0.00399956
              69         0.08994        0.114329      0.00395765
              70         0.11296         0.11431      0.00390116
              71         0.11126        0.114267      0.00384645
              72         0.13694        0.114582      0.00380589
              73           0.072        0.113998       0.0037982
              74         0.08381         0.11359      0.00376871
              75         0.07259        0.113044       0.0037579
              76          0.1385        0.113379      0.00372335
              77         0.09045        0.113081      0.00368689
              78         0.11925         0.11316      0.00364047
              79         0.08563        0.112812      0.00361103
              80         0.10731        0.112743      0.00356654
              81         0.07408        0.112265      0.00355431
              82         0.08868        0.111978      0.00352258
              83         0.08667        0.111673      0.00349331
              84          0.1068        0.111615      0.00345221
              85         0.12547        0.111778      0.00341544
              86          0.1116        0.111776      0.00337573
              87         0.13621        0.112057      0.00334859
              88          0.1664        0.112674        0.003367
              89         0.07376        0.112237      0.00335743
              90         0.04106        0.111446        0.003412
              91         0.09654        0.111282      0.00337844
              92         0.11581        0.111332      0.00334207
              93         0.10861        0.111302      0.00330627
              94          0.1255        0.111453      0.00327454
              95         0.06446        0.110959      0.00327722
              96         0.10932        0.110942      0.00324313
              97         0.15403        0.111386      0.00323997
              98         0.11196        0.111392      0.00320692
              99         0.09989        0.111275      0.00317663
             100         0.01263        0.110289      0.00329447
