#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.01713         0.01713               0
               2         0.01808        0.017605     0.000335876
               3           0.014       0.0164033      0.00100638
               4          0.0087       0.0144775      0.00183066
               5          0.0056        0.012702      0.00216027
               6         0.00913       0.0121067      0.00188047
               7         0.01087         0.01193      0.00162011
               8          0.0274       0.0138637      0.00229816
               9         0.01316       0.0137856      0.00204414
              10         0.02407        0.014814      0.00208243
              11         0.02023       0.0153064      0.00195046
              12         0.01721        0.015465      0.00179436
              13         0.00951       0.0150069       0.0017138
              14         0.01864       0.0152664      0.00161092
              15        -0.00155       0.0141453      0.00185301
              16        -0.00264       0.0130962      0.00201237
              17          0.0114       0.0129965      0.00189647
              18         0.01609       0.0131683      0.00179888
              19         0.01826       0.0134363      0.00172405
              20         0.01474       0.0135015      0.00163908
              21          0.0125       0.0134538      0.00156172
              22         0.00481       0.0130609      0.00153936
              23         0.01573        0.013177       0.0014768
              24         0.00523       0.0128458      0.00145192
              25        -0.00518       0.0121248      0.00156265
              26         0.00751       0.0119473       0.0015126
              27         0.00366       0.0116404      0.00148739
              28         0.01942       0.0119182      0.00145999
              29         0.00791         0.01178      0.00141617
              30         0.00741       0.0116343      0.00137644
              31         0.01125       0.0116219      0.00133209
              32         0.00724        0.011485      0.00129748
              33         0.01495         0.01159      0.00126241
              34         0.02752       0.0120585      0.00130934
              35         0.00978       0.0119934      0.00127355
              36         0.01918       0.0121931      0.00125372
              37         0.01923       0.0123832      0.00123418
              38         0.01503       0.0124529      0.00120366
              39         0.02223       0.0127036      0.00119862
              40         0.00618       0.0125405       0.0011797
              41         0.01763       0.0126646      0.00115744
              42         0.02137       0.0128719      0.00114829
              43         0.01768       0.0129837      0.00112701
              44         0.01744        0.013085      0.00110594
              45         0.01195       0.0130598      0.00108165
              46         0.02167        0.013247      0.00107421
              47         0.01727       0.0133326      0.00105476
              48         0.02066       0.0134852      0.00104378
              49           0.021       0.0136386      0.00103368
              50         0.01212       0.0136082      0.00101345
              51         0.01109       0.0135588     0.000994783
              52         0.01534       0.0135931     0.000976242
              53         0.01028       0.0135306     0.000959822
              54          0.0045       0.0133633     0.000956505
              55         0.01133       0.0133264     0.000939828
              56         0.01758       0.0134023      0.00092611
              57         0.01919       0.0135039     0.000915412
              58         0.00752       0.0134007     0.000905424
              59         0.01038       0.0133495     0.000891524
              60         0.00739       0.0132502     0.000882181
              61         0.01764       0.0133221     0.000870649
              62         0.02312       0.0134802      0.00087083
              63         0.01952        0.013576     0.000862269
              64          0.0106       0.0135295     0.000850049
              65         0.01697       0.0135825     0.000838617
              66         0.02236       0.0137155      0.00083639
              67         0.01364       0.0137143     0.000823907
              68         0.02188       0.0138344     0.000820495
              69         0.02004       0.0139243     0.000813518
              70         0.00858        0.013848     0.000805471
              71         0.01011       0.0137954     0.000795845
              72         0.01526       0.0138157     0.000785052
              73         0.00346       0.0136738      0.00078701
              74         0.00824       0.0136004     0.000779793
              75         0.01226       0.0135825       0.0007696
              76         0.02609       0.0137471     0.000776871
              77         0.02019       0.0138308     0.000771275
              78         0.01228       0.0138109     0.000761643
              79         0.01391       0.0138122     0.000752003
              80         0.01212        0.013791       0.0007429
              81         0.00146       0.0136388     0.000749164
              82          0.0127       0.0136273     0.000740115
              83         0.01412       0.0136333     0.000731222
              84         0.01221       0.0136163     0.000722713
              85         0.02239       0.0137195     0.000721544
              86         0.00911       0.0136659     0.000715142
              87         0.01983       0.0137368     0.000710423
              88         0.02007       0.0138087     0.000705986
              89         0.01234       0.0137922     0.000698247
              90         0.00972        0.013747     0.000691953
              91          0.0129       0.0137377     0.000684412
              92         0.00751         0.01367     0.000680312
              93         0.01259       0.0136584     0.000673096
              94         0.01537       0.0136766     0.000666181
              95          0.0023       0.0135568     0.000669846
              96         0.01082       0.0135283     0.000663475
              97         0.02068       0.0136021     0.000660719
              98         0.00805       0.0135454     0.000656401
              99         0.00297       0.0134386     0.000658405
             100         0.00553       0.0133595     0.000656554
