#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               1         0.07802         0.07802               0
               2          0.0882         0.08311      0.00359917
               3         0.04685       0.0710233       0.0101562
               4         0.04554       0.0646525      0.00940542
               5          0.0579        0.063302      0.00762068
               6         0.04818       0.0607817      0.00675449
               7         0.05864       0.0604757      0.00579648
               8         0.08081       0.0630175      0.00560156
               9         0.06538         0.06328      0.00498531
              10         0.07766        0.064718      0.00468959
              11         0.09908       0.0678418      0.00520063
              12         0.06372       0.0674983      0.00477857
              13         0.06319       0.0671669      0.00442247
              14         0.06991       0.0673629      0.00411092
              15         0.02313        0.064414      0.00477886
              16         0.04907        0.063455      0.00457539
              17         0.03902       0.0620176       0.0045264
              18          0.0379       0.0606778      0.00446884
              19         0.07592         0.06148      0.00430504
              20         0.05625       0.0612185      0.00409772
              21         0.07775       0.0620057      0.00397749
              22          0.0279       0.0604555      0.00408766
              23         0.06421       0.0606187      0.00391319
              24         0.07004       0.0610113      0.00376978
              25         0.05357       0.0607136      0.00363072
              26         0.06017       0.0606927      0.00349114
              27         0.04427       0.0600844      0.00341441
              28          0.0546       0.0598886      0.00329808
              29         0.05021       0.0595548       0.0032012
              30         0.04701       0.0591367      0.00312168
              31         0.04925       0.0588177      0.00303723
              32         0.06438       0.0589916      0.00294729
              33         0.05745       0.0589448      0.00285835
              34          0.0544       0.0588112       0.0027774
              35         0.09172       0.0597514      0.00285277
              36         0.07319       0.0601247      0.00279784
              37         0.09054       0.0609468      0.00284042
              38         0.08836       0.0616682      0.00285581
              39         0.05542       0.0615079      0.00278707
              40          0.0479       0.0611678      0.00273808
              41         0.07581       0.0615249      0.00269449
              42         0.06649       0.0616431      0.00263293
              43          0.0692       0.0618188      0.00257755
              44         0.05853       0.0617441      0.00252006
              45         0.05747       0.0616491      0.00246584
              46         0.08633       0.0621857      0.00246992
              47         0.02479         0.06139       0.0025423
              48          0.0483       0.0611173      0.00250392
              49         0.05649       0.0610229       0.0024546
              50         0.05049       0.0608122      0.00241453
              51         0.03534       0.0603127      0.00241829
              52         0.05737       0.0602562      0.00237245
              53         0.07578       0.0605491      0.00234569
              54         0.05343       0.0604172      0.00230596
              55         0.03877       0.0600236      0.00229737
              56         0.04878       0.0598229      0.00226511
              57          0.0927       0.0603996      0.00229763
              58         0.03474       0.0599572      0.00230022
              59         0.06736       0.0600827      0.00226465
              60         0.05822       0.0600517      0.00222712
              61         0.05759       0.0600113      0.00219097
              62         0.07739       0.0602916      0.00217349
              63         0.05848       0.0602629      0.00213918
              64         0.03378       0.0598491       0.0021454
              65         0.10284       0.0605105        0.002212
              66          0.0923       0.0609921      0.00223031
              67         0.06993       0.0611255      0.00220101
              68         0.11566       0.0619275      0.00231013
              69         0.05458        0.061821       0.0022791
              70         0.05217       0.0616831      0.00225071
              71         0.04137        0.061397      0.00223712
              72         0.08419       0.0617136      0.00222834
              73         0.02222       0.0611726      0.00226253
              74         0.05443       0.0610815      0.00223379
              75         0.06008       0.0610681      0.00220405
              76          0.0842       0.0613725      0.00219596
              77         0.07468       0.0615453      0.00217423
              78         0.06026       0.0615288      0.00214642
              79         0.04905       0.0613709      0.00212506
              80         0.06833       0.0614579      0.00210027
              81          0.0384       0.0611732      0.00209354
              82         0.06375       0.0612046      0.00206825
              83         0.05527       0.0611331      0.00204457
              84         0.05272        0.061033      0.00202268
              85         0.06341       0.0610609      0.00199908
              86         0.05532       0.0609942      0.00197694
              87         0.06113       0.0609957      0.00195422
              88         0.08144       0.0612281      0.00194577
              89         0.06625       0.0612845      0.00192473
              90         0.03742       0.0610193      0.00192152
              91         0.07851       0.0612115         0.00191
              92         0.05893       0.0611867       0.0018894
              93         0.07079         0.06129       0.0018719
              94         0.07958       0.0614846      0.00186207
              95          0.0401       0.0612595      0.00185603
              96         0.05098       0.0611524      0.00183978
              97         0.06648       0.0612073      0.00182163
              98         0.06144       0.0612097      0.00180304
              99         0.05075        0.061104      0.00178792
             100         0.05363       0.0610293      0.00177161
