#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          26     2.96985     5.17618    0.204772
          26     3.13955     4.56429    0.172298
          26     3.30926     3.93463    0.175414
          26     3.47897     3.29596    0.145189
          26     3.64867     2.86347    0.108919
          26     3.81838     2.28143    0.126462
          26     3.98808     1.82112    0.117298
          26     4.15779     1.56275    0.103543
          26     4.32749     1.13904   0.0857226
          26      4.4972     1.03257   0.0791547
          26      4.6669    0.747452   0.0851848
          26     4.83661    0.533202   0.0677202
          26     5.00632     1.11586   0.0926444
          27   0.0848528    0.039713   0.0188724
          27    0.254558    0.333463   0.0505634
          27    0.424264    0.646444   0.0513172
          27     0.59397     1.15861   0.0668708
          27    0.763675     2.25631    0.114148
          27    0.933381     3.10298    0.168405
          27     1.10309      3.9657    0.178126
          27     1.27279     5.14532    0.199564
          27      1.4425     5.76811    0.192334
          27      1.6122     6.41468    0.243673
          27     1.78191     6.94195    0.288721
          27     1.95161     7.10997    0.238718
          27     2.12132     7.24019    0.240106
          27     2.29103     7.52581    0.424335
          27     2.46073     7.66956    0.656766
          27     2.63044     6.73413    0.539654
          27     2.80014     5.93338    0.180969
          27     2.96985     5.13113    0.202083
          27     3.13955     4.53179    0.168955
          27     3.30926     3.93229    0.168933
          27     3.47897     3.27361    0.141522
          27     3.64867     2.85204    0.105484
          27     3.81838     2.30314    0.123627
          27     3.98808      1.8295    0.113253
          27     4.15779     1.55677    0.099881
          27     4.32749     1.18469   0.0939179
          27      4.4972     1.04477   0.0771577
          27      4.6669    0.739759   0.0823764
          27     4.83661    0.520259   0.0664374
          27     5.00632     1.11394   0.0892329
          28   0.0848528   0.0382946   0.0182516
          28    0.254558     0.32683   0.0491906
          28    0.424264    0.642063   0.0496712
          28     0.59397      1.1643   0.0647244
          28    0.763675     2.23282    0.112461
          28    0.933381     3.10266    0.162391
          28     1.10309     3.94176    0.173367
          28     1.27279     5.10355    0.196759
          28      1.4425     5.76396     0.18551
          28      1.6122     6.41028     0.23501
          28     1.78191     7.03628    0.293413
          28     1.95161     7.14746    0.233118
          28     2.12132     7.22172    0.232239
          28     2.29103     7.55157    0.409962
          28     2.46073     7.71216     0.63469
          28     2.63044     6.66699     0.52454
          28     2.80014     5.92278    0.174816
          28     2.96985      5.1011    0.197085
          28     3.13955     4.52647    0.163004
          28     3.30926     3.96497    0.166032
          28     3.47897     3.32073    0.144099
          28     3.64867     2.85475    0.101751
          28     3.81838     2.29447    0.119515
          28     3.98808     1.80747     0.11133
          28     4.15779      1.5497   0.0965639
          28     4.32749     1.17733   0.0908512
          28      4.4972     1.04057   0.0745161
          28      4.6669    0.730848   0.0799149
          28     4.83661     0.51142     0.06465
          28     5.00632     1.13468   0.0884221
          29   0.0848528   0.0370086   0.0176675
          29    0.254558    0.318121   0.0482593
          29    0.424264    0.638733   0.0480698
          29     0.59397     1.21908   0.0824746
          29    0.763675     2.21591    0.109847
          29    0.933381     3.11737    0.157456
          29     1.10309     3.96253    0.168628
          29     1.27279     5.12168    0.190808
          29      1.4425     5.79766    0.182148
          29      1.6122     6.40385    0.226994
          29     1.78191     7.03109    0.283341
          29     1.95161     7.14691     0.22508
          29     2.12132     7.15355    0.234023
          29     2.29103     7.49623    0.399543
          29     2.46073     7.75021    0.613943
          29     2.63044     6.67114    0.506469
          29     2.80014     5.87165    0.176107
          29     2.96985     5.07723    0.191728
          29     3.13955     4.58941    0.169096
          29     3.30926     3.97698     0.16074
          29     3.47897     3.35275    0.142643
          29     3.64867     2.83384    0.100369
          29     3.81838     2.27469     0.11702
          29     3.98808     1.79636    0.108044
          29     4.15779     1.52051   0.0975456
          29     4.32749     1.19328   0.0891067
          29      4.4972      1.0295   0.0727644
          29      4.6669    0.734034   0.0772227
          29     4.83661    0.522578   0.0633762
          29     5.00632     1.14613   0.0861113
          30   0.0848528   0.0358417    0.017117
          30    0.254558    0.309825   0.0473583
          30    0.424264    0.626192   0.0480756
          30     0.59397     1.24587   0.0839635
          30    0.763675     2.23907    0.108598
          30    0.933381     3.12775    0.152549
          30     1.10309     4.02781    0.175188
          30     1.27279     5.11771    0.184489
          30      1.4425     5.77653    0.177298
          30      1.6122     6.38066    0.220609
          30     1.78191      7.0123    0.274518
          30     1.95161     7.16071       0.218
          30     2.12132     7.18874    0.228852
          30     2.29103     7.52997    0.387647
          30     2.46073     7.73964    0.593569
          30     2.63044     6.62864    0.491366
          30     2.80014     5.84575     0.17213
          30     2.96985     5.09432    0.186097
          30     3.13955     4.55895    0.166179
          30     3.30926     3.94693    0.158166
          30     3.47897     3.38056    0.140572
          30     3.64867      2.8111   0.0995652
          30     3.81838     2.27196    0.113151
          30     3.98808     1.77986    0.105695
          30     4.15779     1.50593   0.0953768
          30     4.32749     1.19047   0.0861808
          30      4.4972     1.01203   0.0724069
          30      4.6669    0.725967   0.0750689
          30     4.83661    0.536417   0.0627565
          30     5.00632     1.19252   0.0949163
          31   0.0848528    0.035371   0.0165713
          31    0.254558    0.308976   0.0458382
          31    0.424264     0.63046   0.0467139
          31     0.59397     1.24283   0.0813099
          31    0.763675     2.26958    0.109298
          31    0.933381      3.1277    0.147629
          31     1.10309     4.04654    0.170536
          31     1.27279     5.09015    0.180585
          31      1.4425     5.78518     0.17179
          31      1.6122     6.42598    0.218098
          31     1.78191     6.94348    0.274152
          31     1.95161     7.16691    0.211056
          31     2.12132     7.18227    0.221561
          31     2.29103     7.50275    0.376097
          31     2.46073     7.70993    0.575165
          31     2.63044     6.65578    0.476265
          31     2.80014     5.86432    0.167576
          31     2.96985     5.07465     0.18113
          31     3.13955     4.54556    0.161357
          31     3.30926     3.97444    0.155437
          31     3.47897     3.37846    0.136054
          31     3.64867     2.81052   0.0963551
          31     3.81838      2.2552    0.110735
          31     3.98808     1.77316    0.102498
          31     4.15779     1.51638   0.0928704
          31     4.32749     1.21823   0.0877601
          31      4.4972    0.994411   0.0721818
          31      4.6669    0.733718   0.0730464
          31     4.83661    0.539024   0.0607862
          31     5.00632     1.19803   0.0920146
          32   0.0848528   0.0353828   0.0160535
          32    0.254558    0.318453    0.045375
          32    0.424264    0.642633   0.0468133
          32     0.59397     1.24784   0.0789233
          32    0.763675     2.28671    0.107216
          32    0.933381     3.10423    0.144868
          32     1.10309     4.05621     0.16548
          32     1.27279     5.03592    0.182901
          32      1.4425     5.72025    0.178269
          32      1.6122     6.40752    0.212061
          32     1.78191     6.93449    0.265733
          32     1.95161     7.20117    0.207222
          32     2.12132     7.18308    0.214639
          32     2.29103     7.48227    0.364901
          32     2.46073     7.66296    0.559105
          32     2.63044     6.67259    0.461678
          32     2.80014     5.91532    0.169923
          32     2.96985      5.1434    0.188067
          32     3.13955     4.58795    0.161784
          32     3.30926     3.96041     0.15121
          32     3.47897     3.35813    0.133312
          32     3.64867     2.80434   0.0935425
          32     3.81838     2.30948    0.119843
          32     3.98808     1.79825    0.102319
          32     4.15779     1.51755   0.0899755
          32     4.32749      1.1947   0.0881157
          32      4.4972    0.977461   0.0718888
          32      4.6669    0.720789   0.0718987
          32     4.83661    0.532531   0.0592324
          32     5.00632     1.18795   0.0896895
          33   0.0848528   0.0353939    0.015567
          33    0.254558    0.318447       0.044
          33    0.424264    0.656129   0.0473001
          33     0.59397     1.27099   0.0798544
          33    0.763675     2.26522    0.106099
          33    0.933381     3.08493    0.141759
          33     1.10309     4.05519    0.160469
          33     1.27279     5.02739    0.177558
          33      1.4425     5.67576    0.178333
          33      1.6122     6.35601      0.2118
          33     1.78191     6.87861     0.26349
          33     1.95161     7.23741    0.204087
          33     2.12132     7.18677    0.208167
          33     2.29103     7.49987    0.354267
          33     2.46073     7.60655    0.545001
          33     2.63044     6.70278    0.448673
          33     2.80014      5.9472    0.167737
          33     2.96985     5.21063    0.194013
          33     3.13955     4.63475    0.163512
          33     3.30926     3.98172    0.148122
          33     3.47897     3.36778    0.129621
          33     3.64867     2.77758    0.094456
          33     3.81838     2.33073    0.118079
          33     3.98808     1.81563    0.100684
          33     4.15779     1.49752   0.0894495
          33     4.32749      1.2037   0.0859041
          33      4.4972    0.993742   0.0715303
          33      4.6669    0.709621    0.070582
          33     4.83661    0.517924   0.0592112
          33     5.00632     1.15402   0.0931716
          34   0.0848528   0.0345515    0.015132
          34    0.254558    0.315074    0.042835
          34    0.424264    0.660706   0.0461299
          34     0.59397     1.28545   0.0788034
          34    0.763675     2.31831      0.1155
          34    0.933381     3.13479    0.146095
          34     1.10309     4.04771    0.155923
          34     1.27279     5.01615    0.172691
          34      1.4425     5.66106    0.173692
          34      1.6122     6.33321    0.206794
          34     1.78191     6.84121    0.258381
          34     1.95161     7.18978    0.203566
          34     2.12132     7.15925    0.203855
          34     2.29103     7.49136     0.34395
          34     2.46073      7.5913    0.529185
          34     2.63044      6.6927     0.43559
          34     2.80014      5.9651    0.163756
          34     2.96985      5.2086    0.188317
          34     3.13955      4.6636    0.161227
          34     3.30926     3.97526    0.143906
          34     3.47897     3.39783    0.129245
          34     3.64867     2.77457   0.0917258
          34     3.81838     2.34209    0.115152
          34     3.98808     1.82879   0.0985783
          34     4.15779      1.5021   0.0869358
          34     4.32749     1.22181   0.0852639
          34      4.4972    0.990088   0.0695198
          34      4.6669    0.705176   0.0686459
          34     4.83661    0.512493   0.0577183
          34     5.00632     1.13988    0.091498
          35   0.0848528   0.0351714   0.0147123
          35    0.254558       0.321   0.0420191
          35    0.424264      0.6595   0.0448276
          35     0.59397     1.32734   0.0869747
          35    0.763675     2.33272    0.113095
          35    0.933381     3.15092    0.142809
          35     1.10309     4.06544    0.152472
          35     1.27279     5.05389    0.171831
          35      1.4425     5.68666    0.170607
          35      1.6122      6.3259    0.201014
          35     1.78191     6.81035    0.252835
          35     1.95161     7.19525    0.197823
          35     2.12132     7.12986    0.200139
          35     2.29103     7.43848    0.338164
          35     2.46073     7.55509    0.515303
          35     2.63044     6.65516    0.424759
          35     2.80014     5.97123    0.159192
          35     2.96985     5.15205    0.191238
          35     3.13955     4.62994    0.160096
          35     3.30926      3.9962    0.141309
          35     3.47897     3.44406    0.133565
          35     3.64867       2.781   0.0893299
          35     3.81838     2.33926    0.111896
          35     3.98808     1.82873   0.0957618
          35     4.15779     1.52803    0.088233
          35     4.32749     1.25786   0.0901266
          35      4.4972     0.98225   0.0679739
          35      4.6669    0.714571   0.0673244
          35     4.83661    0.506914   0.0563381
          35     5.00632     1.12519   0.0900551
          36   0.0848528   0.0361319   0.0143349
          36    0.254558       0.329   0.0416065
          36    0.424264    0.677896   0.0472063
          36     0.59397     1.36976   0.0943415
          36    0.763675     2.35606    0.112337
          36    0.933381     3.15231    0.138849
          36     1.10309     4.08074    0.149003
          36     1.27279     5.05138    0.167076
          36      1.4425     5.71352    0.167968
          36      1.6122     6.31118    0.195969
          36     1.78191     6.83336    0.246857
          36     1.95161     7.16177    0.195141
          36     2.12132     7.10255    0.196434
          36     2.29103     7.39234    0.331903
          36     2.46073     7.54953    0.501019
          36     2.63044     6.58517    0.418687
          36     2.80014     5.96283    0.154991
          36     2.96985     5.14157    0.186212
          36     3.13955     4.64812    0.156678
          36     3.30926     4.01276    0.138351
          36     3.47897     3.45227    0.130107
          36     3.64867     2.77794   0.0869008
          36     3.81838      2.3329    0.108969
          36     3.98808     1.83203   0.0931585
          36     4.15779     1.51838   0.0863078
          36     4.32749     1.25041   0.0879302
          36      4.4972    0.991111   0.0666608
          36      4.6669       0.736     0.06878
          36     4.83661    0.506722   0.0547735
          36     5.00632     1.13424   0.0880079
          37   0.0848528   0.0431419   0.0155674
          37    0.254558    0.345905    0.043782
          37    0.424264    0.696932   0.0496206
          37     0.59397     1.37309   0.0918505
          37    0.763675     2.40171    0.118211
          37    0.933381     3.18182    0.138198
          37     1.10309     4.10628    0.147149
          37     1.27279     5.04328    0.162757
          37      1.4425     5.71832    0.163497
          37      1.6122     6.32037    0.190888
          37     1.78191     6.83884    0.240246
          37     1.95161     7.16916    0.190006
          37     2.12132     7.07666    0.192824
          37     2.29103     7.34199     0.32673
          37     2.46073     7.47532    0.492942
          37     2.63044      6.6179    0.408648
          37     2.80014      5.9644     0.15081
          37     2.96985     5.15889    0.181984
          37     3.13955     4.59691    0.160593
          37     3.30926     3.97322    0.140148
          37     3.47897     3.41968     0.13061
          37     3.64867     2.78076   0.0845978
          37     3.81838     2.32958    0.106074
          37     3.98808     1.84172   0.0911431
          37     4.15779     1.51366   0.0841045
          37     4.32749     1.25545   0.0856978
          37      4.4972     0.99802   0.0652163
          37      4.6669    0.740676   0.0670798
          37     4.83661    0.500257   0.0536734
          37     5.00632     1.17605   0.0950436
          38   0.0848528   0.0462697   0.0154688
          38    0.254558    0.373145    0.050396
          38    0.424264    0.706263   0.0491842
          38     0.59397     1.38764   0.0905775
          38    0.763675      2.4213    0.116713
          38    0.933381     3.18718    0.134665
          38     1.10309     4.09724    0.143554
          38     1.27279     5.04209    0.158478
          38      1.4425      5.7438    0.161167
          38      1.6122     6.30152    0.186793
          38     1.78191     6.84861    0.234122
          38     1.95161     7.15474    0.185552
          38     2.12132     7.06538    0.188079
          38     2.29103     7.30578    0.320132
          38     2.46073     7.41465    0.483689
          38     2.63044     6.59642    0.398458
          38     2.80014     5.95817     0.14697
          38     2.96985     5.16934    0.177494
          38     3.13955     4.57469    0.157897
          38     3.30926     4.00028    0.139047
          38     3.47897     3.46279      0.1341
          38     3.64867      2.7721   0.0828141
          38     3.81838     2.32564    0.103356
          38     3.98808     1.84587   0.0888392
          38     4.15779     1.51128   0.0819246
          38     4.32749     1.25376   0.0834591
          38      4.4972     1.01093   0.0647647
          38      4.6669     0.74098   0.0653152
          38     4.83661    0.494737    0.052544
          38     5.00632      1.1874   0.0932174
          39   0.0848528   0.0465769   0.0150752
          39    0.254558    0.369186    0.049259
          39    0.424264     0.72025   0.0498722
          39     0.59397     1.39492    0.088547
          39    0.763675     2.41792    0.113769
          39    0.933381     3.19614     0.13151
          39     1.10309     4.12078     0.14179
          39     1.27279     4.99165    0.162243
          39      1.4425     5.71082    0.160374
          39      1.6122     6.30924    0.182163
          39     1.78191     6.83401    0.228573
          39     1.95161     7.19397    0.184895
          39     2.12132       7.051    0.183805
          39     2.29103     7.26533    0.314468
          39     2.46073     7.42431    0.471383
          39     2.63044     6.58417     0.38843
          39     2.80014     5.95916    0.143205
          39     2.96985     5.16432    0.173014
          39     3.13955     4.57741    0.153872
          39     3.30926     4.03363    0.139425
          39     3.47897     3.44954    0.131315
          39     3.64867     2.79652   0.0842144
          39     3.81838     2.34833    0.103164
          39     3.98808     1.85933   0.0875747
          39     4.15779     1.50842   0.0798741
          39     4.32749     1.26085   0.0816197
          39      4.4972     1.02186     0.06402
          39      4.6669    0.739712   0.0636528
          39     4.83661    0.488276   0.0515924
          39     5.00632     1.16238   0.0941259
          40   0.0848528    0.047925   0.0147585
          40    0.254558    0.377631   0.0487461
          40    0.424264    0.748244   0.0559329
          40     0.59397     1.40314   0.0867146
          40    0.763675     2.41664    0.110932
          40    0.933381     3.22044    0.130448
          40     1.10309     4.10442    0.139186
          40     1.27279     4.98353    0.158389
          40      1.4425     5.70192    0.156612
          40      1.6122     6.26354    0.183253
          40     1.78191     6.82726    0.222958
          40     1.95161     7.23234    0.184211
          40     2.12132     7.02071    0.181689
          40     2.29103     7.24401    0.307328
          40     2.46073     7.45759    0.460772
          40     2.63044     6.60424    0.379237
          40     2.80014     5.95986    0.139626
          40     2.96985     5.14339     0.16995
          40     3.13955     4.54736     0.15293
          40     3.30926     4.03479    0.135945
          40     3.47897     3.44116    0.128299
          40     3.64867     2.80924   0.0830638
          40     3.81838     2.36096    0.101356
          40     3.98808     1.88266   0.0884382
          40     4.15779     1.50399       0.078
          40     4.32749     1.26086   0.0795792
          40      4.4972     1.01525   0.0627597
          40      4.6669    0.731994   0.0625276
          40     4.83661        0.48    0.050962
          40     5.00632     1.17492   0.0926044
