#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          26     3.18198    0.309936   0.0212748
          26     3.41768    0.280183   0.0192462
          26     3.65339     0.22757   0.0155014
          26     3.88909    0.148389   0.0123628
          26     4.12479    0.134877   0.0131719
          26     4.36049   0.0889538  0.00998494
          26     4.59619   0.0533476  0.00677207
          26      4.8319   0.0171422  0.00374155
          26      5.0676   0.0173433  0.00408562
          26      5.3033    0.011771  0.00277148
          26       5.539   0.0052539  0.00178617
          26     5.77471 0.000676638 0.000420989
          26     6.01041  0.00173873  0.00118907
          26     6.24611 0.000111027 0.000108871
          26     6.48181           0           0
          26     6.71751           0           0
          26     6.95322           0           0
          27    0.117851  0.00383483  0.00113831
          27    0.353553   0.0375252  0.00603875
          27    0.589256     0.09135  0.00977052
          27    0.824958    0.175867   0.0146092
          27     1.06066      0.2502   0.0170767
          27     1.29636    0.396109   0.0253623
          27     1.53206    0.444267   0.0278201
          27     1.76777    0.471928   0.0298166
          27     2.00347    0.491959   0.0286922
          27     2.23917    0.561018   0.0377969
          27     2.47487    0.705406    0.116636
          27     2.71058    0.522961   0.0456954
          27     2.94628    0.428589   0.0256119
          27     3.18198    0.305433   0.0209581
          27     3.41768    0.284493     0.01901
          27     3.65339    0.232188   0.0155998
          27     3.88909    0.149615   0.0119655
          27     4.12479    0.132064   0.0129809
          27     4.36049   0.0920863   0.0100945
          27     4.59619   0.0520435  0.00664563
          27      4.8319   0.0176128  0.00363245
          27      5.0676   0.0169773  0.00395066
          27      5.3033    0.011335  0.00270291
          27       5.539  0.00505931  0.00173058
          27     5.77471 0.000651578 0.000406143
          27     6.01041  0.00167433  0.00114677
          27     6.24611 0.000106915 0.000104917
          27     6.48181           0           0
          27     6.71751           0           0
          27     6.95322           0           0
          28    0.117851  0.00369787  0.00110586
          28    0.353553   0.0397876  0.00623248
          28    0.589256   0.0917542  0.00942993
          28    0.824958    0.177441    0.014172
          28     1.06066    0.247852   0.0166274
          28     1.29636    0.397819   0.0245141
          28     1.53206    0.445765   0.0268669
          28     1.76777    0.474027   0.0288255
          28     2.00347    0.493937   0.0277356
          28     2.23917     0.55425    0.037048
          28     2.47487    0.696538    0.112807
          28     2.71058    0.529408    0.044516
          28     2.94628    0.427369   0.0247262
          28     3.18198    0.305851   0.0202137
          28     3.41768    0.285743   0.0183721
          28     3.65339    0.232228   0.0150427
          28     3.88909    0.150445    0.011567
          28     4.12479    0.129589   0.0127512
          28     4.36049      0.0924  0.00973888
          28     4.59619   0.0512021  0.00646133
          28      4.8319    0.018855  0.00370907
          28      5.0676   0.0175945  0.00385748
          28      5.3033   0.0112862  0.00260682
          28       5.539  0.00502451  0.00166912
          28     5.77471 0.000768363 0.000408083
          28     6.01041  0.00161453  0.00110737
          28     6.24611 0.000103097 0.000101239
          28     6.48181           0           0
          28     6.71751           0           0
          28     6.95322           0           0
          29    0.117851  0.00357036  0.00107506
          29    0.353553   0.0440613  0.00733798
          29    0.589256   0.0905285  0.00918407
          29    0.824958    0.175423   0.0138263
          29     1.06066    0.246924   0.0160799
          29     1.29636     0.39648   0.0237054
          29     1.53206    0.450973   0.0264403
          29     1.76777    0.478634   0.0281973
          29     2.00347    0.493376   0.0267848
          29     2.23917     0.55105   0.0359085
          29     2.47487     0.69124    0.109042
          29     2.71058    0.528982    0.042983
          29     2.94628    0.429402    0.023957
          29     3.18198    0.303429   0.0196613
          29     3.41768    0.287398   0.0178129
          29     3.65339    0.232856   0.0145371
          29     3.88909    0.152877   0.0114209
          29     4.12479    0.126399   0.0127041
          29     4.36049   0.0896777  0.00977614
          29     4.59619   0.0502892  0.00630268
          29      4.8319   0.0202577  0.00383723
          29      5.0676   0.0178255  0.00373137
          29      5.3033   0.0110604  0.00252668
          29       5.539  0.00602885  0.00188972
          29     5.77471  0.00189129  0.00117164
          29     6.01041  0.00161896   0.0010692
          29     6.24611 9.95417e-05 9.78104e-05
          29     6.48181           0           0
          29     6.71751           0           0
          29     6.95322           0           0
          30    0.117851  0.00345134  0.00104579
          30    0.353553   0.0463562   0.0074436
          30    0.589256    0.090158  0.00888541
          30    0.824958    0.173729   0.0134687
          30     1.06066    0.250875   0.0160221
          30     1.29636    0.393998   0.0230448
          30     1.53206    0.456371   0.0261041
          30     1.76777    0.485804   0.0281542
          30     2.00347    0.495082   0.0259463
          30     2.23917    0.545545    0.035131
          30     2.47487    0.681411    0.105849
          30     2.71058      0.5228   0.0419924
          30     2.94628    0.433005   0.0234277
          30     3.18198    0.302411   0.0190322
          30     3.41768    0.290205    0.017439
          30     3.65339    0.231886   0.0140848
          30     3.88909    0.153208    0.011045
          30     4.12479    0.125922   0.0122896
          30     4.36049   0.0875944   0.0096697
          30     4.59619   0.0504503  0.00609465
          30      4.8319   0.0224673   0.0042987
          30      5.0676   0.0177996  0.00360708
          30      5.3033   0.0106917  0.00246921
          30       5.539   0.0062963  0.00184556
          30     5.77471  0.00283951  0.00146693
          30     6.01041  0.00190087  0.00107008
          30     6.24611 9.62237e-05 9.46064e-05
          30     6.48181           0           0
          30     6.71751           0           0
          30     6.95322           0           0
          31    0.117851  0.00334001  0.00101796
          31    0.353553    0.047932   0.0073684
          31    0.589256   0.0912608  0.00866696
          31    0.824958     0.17371   0.0130343
          31     1.06066    0.254928   0.0160097
          31     1.29636    0.395432    0.022346
          31     1.53206    0.457495   0.0252863
          31     1.76777    0.490291   0.0276012
          31     2.00347    0.496157   0.0251316
          31     2.23917    0.541705   0.0342069
          31     2.47487    0.675747    0.102586
          31     2.71058    0.514351    0.041479
          31     2.94628    0.433699   0.0226822
          31     3.18198    0.300174   0.0185493
          31     3.41768    0.293699    0.017223
          31     3.65339    0.230879   0.0136664
          31     3.88909    0.154104    0.010725
          31     4.12479    0.125288   0.0119095
          31     4.36049   0.0860566  0.00947926
          31     4.59619   0.0492779  0.00600975
          31      4.8319   0.0255868  0.00516946
          31      5.0676   0.0184236   0.0035443
          31      5.3033   0.0104171  0.00240478
          31       5.539  0.00633214  0.00178638
          31     5.77471  0.00404104  0.00184727
          31     6.01041  0.00193092  0.00103598
          31     6.24611 9.31197e-05 9.16054e-05
          31     6.48181           0           0
          31     6.71751           0           0
          31     6.95322           0           0
          32    0.117851  0.00325776 0.000989468
          32    0.353553   0.0466486  0.00724904
          32    0.589256   0.0911509  0.00839681
          32    0.824958    0.176671   0.0129589
          32     1.06066    0.258321   0.0158649
          32     1.29636    0.400448   0.0222035
          32     1.53206    0.458173   0.0245052
          32     1.76777    0.492395   0.0268188
          32     2.00347    0.500805   0.0247722
          32     2.23917    0.534482    0.033892
          32     2.47487    0.666531   0.0997934
          32     2.71058    0.508452   0.0406001
          32     2.94628    0.435041   0.0220131
          32     3.18198    0.302022   0.0180615
          32     3.41768    0.293694   0.0166848
          32     3.65339    0.230561   0.0132431
          32     3.88909    0.155263   0.0104522
          32     4.12479    0.123344    0.011695
          32     4.36049   0.0864873  0.00919281
          32     4.59619   0.0497566  0.00584098
          32      4.8319   0.0255174  0.00500838
          32      5.0676    0.019213  0.00352033
          32      5.3033   0.0106975  0.00234592
          32       5.539  0.00676062   0.0017812
          32     5.77471  0.00469941  0.00190325
          32     6.01041  0.00187057  0.00100536
          32     6.24611 9.02097e-05  8.8789e-05
          32     6.48181           0           0
          32     6.71751           0           0
          32     6.95322           0           0
          33    0.117851  0.00315904 0.000964396
          33    0.353553   0.0458028  0.00707855
          33    0.589256   0.0913448   0.0081446
          33    0.824958    0.183599   0.0142985
          33     1.06066    0.261753    0.015751
          33     1.29636    0.399838    0.021539
          33     1.53206    0.456975   0.0237919
          33     1.76777    0.494626   0.0260987
          33     2.00347    0.502591   0.0240859
          33     2.23917     0.53758   0.0330062
          33     2.47487     0.65899   0.0970538
          33     2.71058    0.500848   0.0400755
          33     2.94628    0.429905   0.0219368
          33     3.18198    0.301074    0.017539
          33     3.41768    0.292525   0.0162201
          33     3.65339    0.233335   0.0131292
          33     3.88909    0.155722   0.0101456
          33     4.12479    0.123902   0.0113539
          33     4.36049   0.0856869  0.00894901
          33     4.59619   0.0533323  0.00666927
          33      4.8319   0.0259738  0.00487736
          33      5.0676   0.0200073  0.00350212
          33      5.3033   0.0107662  0.00227584
          33       5.539  0.00655575  0.00173897
          33     5.77471  0.00455701   0.0018509
          33     6.01041  0.00181389 0.000976493
          33     6.24611 8.74761e-05 8.61405e-05
          33     6.48181           0           0
          33     6.71751           0           0
          33     6.95322           0           0
          34    0.117851  0.00310938 0.000937309
          34    0.353553   0.0457548  0.00687052
          34    0.589256   0.0909682  0.00791375
          34    0.824958    0.186138   0.0141016
          34     1.06066     0.26845   0.0166505
          34     1.29636    0.401745   0.0209897
          34     1.53206    0.457087   0.0230924
          34     1.76777    0.494209   0.0253344
          34     2.00347    0.500655   0.0234552
          34     2.23917    0.539741   0.0321061
          34     2.47487    0.649944   0.0946199
          34     2.71058    0.500043   0.0389049
          34     2.94628    0.425272   0.0217753
          34     3.18198    0.299427   0.0171004
          34     3.41768    0.293728   0.0157876
          34     3.65339    0.230355   0.0130768
          34     3.88909    0.157859   0.0100697
          34     4.12479    0.125078   0.0110807
          34     4.36049   0.0859429  0.00868946
          34     4.59619   0.0540754  0.00651437
          34      4.8319   0.0286028  0.00539612
          34      5.0676   0.0208237  0.00349299
          34      5.3033   0.0106129  0.00221406
          34       5.539  0.00638536  0.00169615
          34     5.77471  0.00449987  0.00179734
          34     6.01041  0.00176054 0.000949229
          34     6.24611 8.49032e-05 8.36453e-05
          34     6.48181           0           0
          34     6.71751           0           0
          34     6.95322           0           0
          35    0.117851  0.00317305 0.000912688
          35    0.353553   0.0450918  0.00670613
          35    0.589256   0.0889138  0.00794984
          35    0.824958    0.187845   0.0138016
          35     1.06066    0.275727   0.0176936
          35     1.29636    0.405758   0.0207701
          35     1.53206    0.456256   0.0224475
          35     1.76777    0.488939   0.0251528
          35     2.00347    0.500367   0.0227868
          35     2.23917    0.540596   0.0312002
          35     2.47487    0.645817   0.0920065
          35     2.71058    0.501385   0.0378165
          35     2.94628    0.422479   0.0213316
          35     3.18198    0.298875   0.0166207
          35     3.41768    0.290747   0.0156155
          35     3.65339    0.227731   0.0129638
          35     3.88909    0.161839   0.0105393
          35     4.12479    0.125812   0.0107884
          35     4.36049   0.0851245  0.00847964
          35     4.59619   0.0554669  0.00647516
          35      4.8319   0.0303143   0.0055067
          35      5.0676    0.020498  0.00340835
          35      5.3033   0.0107765  0.00215684
          35       5.539  0.00665733  0.00166935
          35     5.77471   0.0043713  0.00175058
          35     6.01041  0.00171024  0.00092344
          35     6.24611 8.24774e-05 8.12906e-05
          35     6.48181           0           0
          35     6.71751           0           0
          35     6.95322           0           0
          36    0.117851  0.00308491 0.000891582
          36    0.353553   0.0451344  0.00651999
          36    0.589256   0.0883684   0.0077477
          36    0.824958    0.190198   0.0136173
          36     1.06066    0.276124   0.0172066
          36     1.29636    0.406534   0.0202077
          36     1.53206    0.456504   0.0218254
          36     1.76777    0.486644   0.0245586
          36     2.00347     0.50076   0.0221572
          36     2.23917    0.539732   0.0303455
          36     2.47487    0.640547   0.0896015
          36     2.71058    0.503374   0.0368183
          36     2.94628    0.424691   0.0208535
          36     3.18198    0.302068   0.0164629
          36     3.41768    0.288568    0.015333
          36     3.65339    0.226398    0.012672
          36     3.88909    0.162659   0.0102784
          36     4.12479    0.124374   0.0105842
          36     4.36049   0.0834846  0.00840117
          36     4.59619    0.056197  0.00633633
          36      4.8319   0.0317795  0.00554524
          36      5.0676    0.021086  0.00336401
          36      5.3033   0.0113638   0.0021754
          36       5.539  0.00668724  0.00162324
          36     5.77471  0.00424988  0.00170616
          36     6.01041  0.00166273  0.00089901
          36     6.24611 8.01864e-05 7.90649e-05
          36     6.48181           0           0
          36     6.71751           0           0
          36     6.95322           0           0
          37    0.117851  0.00308838 0.000867492
          37    0.353553   0.0446564  0.00636126
          37    0.589256   0.0895307  0.00762498
          37    0.824958     0.19111   0.0132798
          37     1.06066    0.275134     0.01677
          37     1.29636     0.40584   0.0196735
          37     1.53206    0.462306   0.0219932
          37     1.76777    0.486083   0.0239012
          37     2.00347    0.498023   0.0217267
          37     2.23917    0.538424   0.0295535
          37     2.47487    0.638231   0.0872098
          37     2.71058    0.503486   0.0358234
          37     2.94628    0.421916   0.0204737
          37     3.18198    0.306124     0.01651
          37     3.41768    0.290529   0.0150434
          37     3.65339    0.225405   0.0123684
          37     3.88909    0.161656   0.0100494
          37     4.12479    0.123269   0.0103556
          37     4.36049   0.0815389  0.00839641
          37     4.59619    0.057138  0.00623455
          37      4.8319   0.0324413  0.00543471
          37      5.0676   0.0216305  0.00331686
          37      5.3033   0.0120047  0.00220899
          37       5.539  0.00695843  0.00160186
          37     5.77471  0.00413502  0.00166391
          37     6.01041  0.00161779 0.000875835
          37     6.24611 7.80192e-05 7.69577e-05
          37     6.48181           0           0
          37     6.71751           0           0
          37     6.95322           0           0
          38    0.117851  0.00301141 0.000848071
          38    0.353553   0.0447784  0.00619503
          38    0.589256   0.0886753  0.00747215
          38    0.824958    0.190934   0.0129315
          38     1.06066    0.280259   0.0170939
          38     1.29636    0.401687   0.0195891
          38     1.53206    0.464359     0.02151
          38     1.76777    0.488971    0.023446
          38     2.00347    0.496908   0.0211835
          38     2.23917    0.534063   0.0290957
          38     2.47487    0.636491   0.0849322
          38     2.71058    0.501319   0.0349461
          38     2.94628    0.424918   0.0201539
          38     3.18198    0.310308   0.0165973
          38     3.41768    0.290183   0.0146515
          38     3.65339    0.224177   0.0121037
          38     3.88909      0.1608   0.0098213
          38     4.12479    0.122833   0.0100923
          38     4.36049   0.0814628  0.00817579
          38     4.59619   0.0560716  0.00616103
          38      4.8319   0.0321107  0.00530173
          38      5.0676   0.0224043  0.00331861
          38      5.3033   0.0117418  0.00216645
          38       5.539  0.00820863  0.00198861
          38     5.77471   0.0040262  0.00162368
          38     6.01041  0.00157522 0.000853821
          38     6.24611 7.59661e-05 7.49598e-05
          38     6.48181           0           0
          38     6.71751           0           0
          38     6.95322           0           0
          39    0.117851  0.00293419 0.000829833
          39    0.353553      0.0447  0.00603668
          39    0.589256   0.0872298  0.00741907
          39    0.824958    0.191042   0.0126004
          39     1.06066    0.288476   0.0185254
          39     1.29636    0.398728   0.0193091
          39     1.53206    0.462396   0.0210479
          39     1.76777    0.490375   0.0228868
          39     2.00347    0.498624   0.0207097
          39     2.23917    0.531474   0.0284646
          39     2.47487    0.627226   0.0832582
          39     2.71058    0.498528   0.0341613
          39     2.94628    0.429103   0.0200669
          39     3.18198    0.315683   0.0170199
          39     3.41768    0.292024    0.014391
          39     3.65339    0.227121   0.0121461
          39     3.88909    0.159992  0.00960262
          39     4.12479    0.120363   0.0101311
          39     4.36049    0.080712  0.00800056
          39     4.59619   0.0547064  0.00615243
          39      4.8319   0.0322733  0.00516828
          39      5.0676   0.0224973  0.00323482
          39      5.3033   0.0114994  0.00212442
          39       5.539  0.00905117  0.00210856
          39     5.77471  0.00398302  0.00158262
          39     6.01041  0.00153483 0.000832882
          39     6.24611 7.40182e-05 7.30631e-05
          39     6.48181           0           0
          39     6.71751           0           0
          39     6.95322           0           0
          40    0.117851  0.00346405 0.000963511
          40    0.353553   0.0444376  0.00589146
          40    0.589256   0.0872821  0.00723377
          40    0.824958    0.189526   0.0123763
          40     1.06066    0.289744   0.0181056
          40     1.29636    0.398051   0.0188382
          40     1.53206    0.463845   0.0205715
          40     1.76777    0.496401   0.0230944
          40     2.00347    0.494086   0.0206832
          40     2.23917    0.531243   0.0277539
          40     2.47487    0.622737   0.0812977
          40     2.71058    0.498019   0.0333111
          40     2.94628     0.42805   0.0195928
          40     3.18198     0.31886   0.0168883
          40     3.41768    0.293788   0.0141389
          40     3.65339    0.228139    0.011885
          40     3.88909    0.158687  0.00945082
          40     4.12479    0.119973  0.00988538
          40     4.36049   0.0807721  0.00780077
          40     4.59619   0.0544798  0.00600279
          40      4.8319   0.0321514  0.00504051
          40      5.0676    0.023061  0.00320268
          40      5.3033   0.0112772  0.00208288
          40       5.539  0.00882489  0.00206796
          40     5.77471  0.00388344  0.00154618
          40     6.01041  0.00149646 0.000812944
          40     6.24611 7.21678e-05 7.12599e-05
          40     6.48181           0           0
          40     6.71751           0           0
          40     6.95322           0           0
          41    0.117851  0.00375684 0.000983491
          41    0.353553   0.0453744  0.00582176
          41    0.589256   0.0877956  0.00707554
          41    0.824958     0.18967   0.0120752
          41     1.06066     0.28984   0.0176643
          41     1.29636    0.397983   0.0183788
          41     1.53206    0.460422   0.0203527
          41     1.76777    0.499413   0.0227267
          41     2.00347    0.493426   0.0201893
          41     2.23917    0.533137   0.0271415
          41     2.47487    0.622149   0.0793169
          41     2.71058    0.492007   0.0330367
          41     2.94628    0.427197   0.0191335
          41     3.18198    0.319839   0.0165047
          41     3.41768    0.293714   0.0137943
          41     3.65339    0.230619   0.0118512
          41     3.88909    0.159554  0.00925998
          41     4.12479    0.120798  0.00967867
          41     4.36049   0.0823078   0.0077602
          41     4.59619   0.0545539  0.00585684
          41      4.8319   0.0313672   0.0049782
          41      5.0676   0.0224985  0.00317357
          41      5.3033   0.0110022  0.00205016
          41       5.539  0.00860965  0.00202869
          41     5.77471  0.00378872  0.00151137
          41     6.01041  0.00145996 0.000793935
          41     6.24611 7.04076e-05 6.95436e-05
          41     6.48181           0           0
          41     6.71751           0           0
          41     6.95322           0           0
          42    0.117851  0.00610022  0.00250647
          42    0.353553   0.0451331  0.00568815
          42    0.589256   0.0874689  0.00691461
          42    0.824958    0.189308   0.0117932
          42     1.06066    0.291678   0.0173391
          42     1.29636    0.397266   0.0179552
          42     1.53206     0.45548   0.0204591
          42     1.76777    0.498485   0.0222045
          42     2.00347    0.493489   0.0197087
          42     2.23917    0.533804   0.0265035
          42     2.47487    0.624187   0.0774546
          42     2.71058    0.494144   0.0323191
          42     2.94628    0.424205   0.0189104
          42     3.18198     0.31907   0.0161296
          42     3.41768    0.292288   0.0135393
          42     3.65339    0.233414   0.0118939
          42     3.88909    0.159897  0.00904586
          42     4.12479     0.12154  0.00947662
          42     4.36049   0.0832166  0.00762847
          42     4.59619   0.0545778  0.00571744
          42      4.8319   0.0311664  0.00486372
          42      5.0676   0.0220977  0.00312322
          42      5.3033   0.0107402  0.00201802
          42       5.539  0.00840466  0.00199072
          42     5.77471  0.00369852  0.00147807
          42     6.01041   0.0014252 0.000775792
          42     6.24611 6.87312e-05  6.7908e-05
          42     6.48181           0           0
          42     6.71751           0           0
          42     6.95322           0           0
          43    0.117851  0.00685768  0.00256008
          43    0.353553   0.0449866  0.00555775
          43    0.589256   0.0876729  0.00675682
          43    0.824958    0.189573   0.0115219
          43     1.06066    0.292865   0.0169764
          43     1.29636    0.399326   0.0176554
          43     1.53206    0.450469    0.020588
          43     1.76777    0.502906   0.0221237
          43     2.00347    0.497054   0.0195701
          43     2.23917    0.529845   0.0261812
          43     2.47487    0.619847   0.0757748
          43     2.71058    0.498347   0.0318397
          43     2.94628    0.417523   0.0196158
          43     3.18198    0.321001   0.0158698
          43     3.41768    0.291492   0.0132479
          43     3.65339    0.231987   0.0117026
          43     3.88909     0.16352  0.00953345
          43     4.12479     0.12056  0.00930674
          43     4.36049   0.0828381  0.00746045
          43     4.59619   0.0554365  0.00564859
          43      4.8319   0.0320109  0.00482339
          43      5.0676   0.0224642  0.00307201
          43      5.3033   0.0104904  0.00198648
          43       5.539   0.0082092  0.00195399
          43     5.77471   0.0036125   0.0014462
          43     6.01041  0.00139206 0.000758458
          43     6.24611 6.71328e-05 6.63476e-05
          43     6.48181           0           0
          43     6.71751           0           0
          43     6.95322           0           0
          44    0.117851  0.00672163  0.00250551
          44    0.353553   0.0444184   0.0054604
          44    0.589256   0.0869863  0.00663805
          44    0.824958     0.18888   0.0112808
          44     1.06066    0.292054   0.0166099
          44     1.29636    0.400173   0.0172745
          44     1.53206    0.451962   0.0201742
          44     1.76777    0.510938   0.0230329
          44     2.00347    0.497202   0.0191259
          44     2.23917     0.52909    0.025597
          44     2.47487    0.613574   0.0743118
          44     2.71058    0.500031   0.0311606
          44     2.94628    0.413371   0.0196043
          44     3.18198    0.322066   0.0155448
          44     3.41768    0.290903   0.0129599
          44     3.65339    0.231833   0.0114376
          44     3.88909    0.163813  0.00932129
          44     4.12479    0.121117  0.00911184
          44     4.36049   0.0815607  0.00739944
          44     4.59619   0.0567365  0.00566783
          44      4.8319   0.0320286   0.0047138
          44      5.0676    0.022908  0.00303408
          44      5.3033   0.0105454   0.0019421
          44       5.539  0.00821078  0.00190958
          44     5.77471  0.00371856  0.00141722
          44     6.01041  0.00144336 0.000742953
          44     6.24611 6.56071e-05 6.48572e-05
          44     6.48181           0           0
          44     6.71751           0           0
          44     6.95322           0           0
          45    0.117851  0.00657226  0.00245428
          45    0.353553   0.0439107  0.00536261
          45    0.589256   0.0861414  0.00654409
          45    0.824958    0.189024   0.0110311
          45     1.06066    0.292992   0.0162673
          45     1.29636    0.399697   0.0168972
          45     1.53206    0.451478   0.0197317
          45     1.76777    0.515947   0.0230592
          45     2.00347    0.501885   0.0192655
          45     2.23917    0.525733   0.0252473
          45     2.47487    0.611243    0.072697
          45     2.71058    0.497854   0.0305441
          45     2.94628     0.41114   0.0192952
          45     3.18198    0.321627   0.0152056
          45     3.41768    0.291968   0.0127155
          45     3.65339    0.232061   0.0111857
          45     3.88909     0.16363  0.00911596
          45     4.12479    0.122337  0.00899071
          45     4.36049   0.0808267  0.00727133
          45     4.59619   0.0577729  0.00563585
          45      4.8319   0.0314452  0.00464501
          45      5.0676   0.0224958  0.00299453
          45      5.3033   0.0103195  0.00191203
          45       5.539  0.00861172  0.00190877
          45     5.77471  0.00416485   0.0014543
          45     6.01041  0.00141128 0.000727135
          45     6.24611 6.41491e-05 6.34323e-05
          45     6.48181           0           0
          45     6.71751           0           0
          45     6.95322           0           0
          46    0.117851  0.00642938  0.00240508
          46    0.353553    0.043972  0.00524638
          46    0.589256   0.0864083  0.00640727
          46    0.824958    0.187935    0.010845
          46     1.06066    0.291304    0.016001
          46     1.29636    0.398229   0.0165935
          46     1.53206    0.450757   0.0193159
          46     1.76777    0.522725   0.0235332
          46     2.00347    0.504819   0.0190688
          46     2.23917    0.525961   0.0246995
          46     2.47487    0.608694   0.0711613
          46     2.71058    0.495962   0.0299386
          46     2.94628    0.406826    0.019352
          46     3.18198    0.321898   0.0148774
          46     3.41768    0.291864   0.0124395
          46     3.65339    0.232495   0.0109509
          46     3.88909    0.164565  0.00896562
          46     4.12479    0.123031  0.00882198
          46     4.36049   0.0826774    0.007345
          46     4.59619   0.0584612   0.0055552
          46      4.8319   0.0312944  0.00454648
          46      5.0676   0.0220067   0.0029691
          46      5.3033   0.0100952  0.00188358
          46       5.539  0.00842451  0.00187644
          46     5.77471  0.00407431   0.0014255
          46     6.01041   0.0013806 0.000711975
          46     6.24611 6.27546e-05 6.20687e-05
          46     6.48181           0           0
          46     6.71751           0           0
          46     6.95322           0           0
          47    0.117851  0.00629259  0.00235779
          47    0.353553   0.0434409  0.00516157
          47    0.589256   0.0864217  0.00627095
          47    0.824958    0.190165   0.0108411
          47     1.06066    0.290193   0.0156991
          47     1.29636    0.392902    0.017074
          47     1.53206    0.452811   0.0190139
          47     1.76777    0.522155   0.0230394
          47     2.00347    0.510016   0.0193583
          47     2.23917    0.528799   0.0243364
          47     2.47487    0.606745    0.069674
          47     2.71058    0.494252   0.0293504
          47     2.94628    0.407887   0.0189694
          47     3.18198    0.322053   0.0145617
          47     3.41768    0.290036   0.0123085
          47     3.65339    0.231514   0.0107618
          47     3.88909    0.164021  0.00879135
          47     4.12479    0.123664  0.00865696
          47     4.36049   0.0817376   0.0072486
          47     4.59619   0.0590333  0.00546638
          47      4.8319   0.0319485  0.00449655
          47      5.0676    0.022483  0.00294387
          47      5.3033   0.0101377  0.00184398
          47       5.539  0.00824526  0.00184505
          47     5.77471  0.00398762   0.0013978
          47     6.01041  0.00135123 0.000697432
          47     6.24611 6.14194e-05 6.07625e-05
          47     6.48181           0           0
          47     6.71751           0           0
          47     6.95322           0           0
          48    0.117851  0.00629425  0.00230867
          48    0.353553   0.0439474  0.00507884
          48    0.589256   0.0854428  0.00621625
          48    0.824958    0.192765   0.0109227
          48     1.06066    0.290591   0.0153771
          48     1.29636    0.391612    0.016767
          48     1.53206    0.456651   0.0190014
          48     1.76777    0.517967   0.0229369
          48     2.00347     0.51088   0.0189743
          48     2.23917    0.530335   0.0238778
          48     2.47487    0.606405   0.0682232
          48     2.71058    0.492236   0.0288081
          48     2.94628    0.408396    0.018581
          48     3.18198    0.323216   0.0143047
          48     3.41768    0.286324   0.0125993
          48     3.65339    0.229749   0.0106814
          48     3.88909    0.161912   0.0088575
          48     4.12479    0.126279  0.00886276
          48     4.36049   0.0821044  0.00710686
          48     4.59619   0.0592456  0.00535662
          48      4.8319   0.0338927  0.00480486
          48      5.0676   0.0224367  0.00288291
          48      5.3033  0.00994916  0.00181517
          48       5.539  0.00813022   0.0018102
          48     5.77471  0.00420752  0.00138587
          48     6.01041  0.00132308  0.00068347
          48     6.24611 6.01398e-05   5.951e-05
          48     6.48181           0           0
          48     6.71751           0           0
          48     6.95322           0           0
          49    0.117851   0.0061658  0.00226513
          49    0.353553   0.0435641  0.00498963
          49    0.589256   0.0861322   0.0061275
          49    0.824958    0.193753   0.0107443
          49     1.06066    0.292668   0.0152029
          49     1.29636    0.390034   0.0164989
          49     1.53206    0.457278    0.018624
          49     1.76777    0.517772   0.0224697
          49     2.00347    0.510505   0.0185908
          49     2.23917    0.532644   0.0235019
          49     2.47487     0.60537   0.0668388
          49     2.71058    0.490228   0.0282901
          49     2.94628    0.408737   0.0182049
          49     3.18198    0.323936   0.0140309
          49     3.41768    0.283324   0.0126943
          49     3.65339     0.22983   0.0104637
          49     3.88909    0.160352  0.00881309
          49     4.12479    0.126993  0.00871061
          49     4.36049   0.0818005  0.00696832
          49     4.59619   0.0596683  0.00526395
          49      4.8319   0.0345538  0.00475206
          49      5.0676   0.0227447  0.00284047
          49      5.3033  0.00974612  0.00178945
          49       5.539  0.00906696    0.002001
          49     5.77471  0.00413054  0.00135972
          49     6.01041  0.00129607 0.000670055
          49     6.24611 5.89125e-05 5.83082e-05
          49     6.48181           0           0
          49     6.71751           0           0
          49     6.95322           0           0
          50    0.117851  0.00619826  0.00222006
          50    0.353553   0.0433333  0.00489518
          50    0.589256   0.0865142  0.00601684
          50    0.824958    0.195963   0.0107543
          50     1.06066    0.292084   0.0149101
          50     1.29636    0.391211   0.0162109
          50     1.53206    0.458129   0.0182709
          50     1.76777    0.515534   0.0221314
          50     2.00347    0.507742   0.0184232
          50     2.23917    0.538444   0.0237368
          50     2.47487     0.60249    0.065564
          50     2.71058    0.491113   0.0277381
          50     2.94628    0.406525   0.0179747
          50     3.18198    0.321901   0.0138971
          50     3.41768     0.28168   0.0125465
          50     3.65339    0.232157     0.01051
          50     3.88909    0.160789  0.00864764
          50     4.12479    0.128523  0.00866971
          50     4.36049   0.0807418   0.0069089
          50     4.59619    0.058781  0.00523292
          50      4.8319   0.0346961  0.00465915
          50      5.0676   0.0235501  0.00289561
          50      5.3033  0.00961874  0.00175819
          50       5.539  0.00892266  0.00196618
          50     5.77471  0.00431481  0.00134495
          50     6.01041  0.00133987 0.000658084
          50     6.24611 5.77342e-05 5.71539e-05
          50     6.48181           0           0
          50     6.71751           0           0
          50     6.95322           0           0
          51    0.117851  0.00613653  0.00217739
          51    0.353553   0.0436542  0.00480969
          51    0.589256   0.0865372  0.00589891
          51    0.824958    0.198337   0.0108023
          51     1.06066     0.28989   0.0147783
          51     1.29636    0.393861   0.0161082
          51     1.53206    0.457438   0.0179257
          51     1.76777    0.516714   0.0217289
          51     2.00347    0.506885   0.0180819
          51     2.23917     0.53858   0.0232718
