#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.801638    0.801638           0
           2    0.826262     0.81395  0.00870557
           3    0.826369     0.81809  0.00671626
           4    0.832015    0.821571  0.00587056
           5    0.801215      0.8175  0.00594273
           6    0.816369    0.817312  0.00495526
           7    0.811169    0.816434  0.00432436
           8    0.825162    0.817525  0.00391901
           9    0.802254    0.815828  0.00383333
          10    0.840877    0.818333   0.0041892
          11    0.813431    0.817887    0.003832
          12    0.829992    0.818896  0.00364302
          13    0.783469    0.816171  0.00426187
          14    0.793708    0.814566  0.00424876
          15    0.808823    0.814184  0.00398273
          16    0.840454    0.815825  0.00405816
          17      0.8257    0.816406  0.00386079
          18    0.876031    0.819719  0.00486399
          19    0.873138     0.82253  0.00535933
          20    0.863331     0.82457  0.00546585
          21    0.851262    0.825841  0.00535131
          22    0.796046    0.824487  0.00527667
          23    0.845446    0.825398  0.00512533
          24    0.810538    0.824779  0.00494903
          25    0.820862    0.824622  0.00475355
          26    0.815277    0.824263  0.00458429
          27      0.8161    0.823961  0.00442446
          28    0.821085    0.823858  0.00426764
          29    0.831577    0.824124  0.00412877
          30    0.812992    0.823753  0.00400778
          31    0.789777    0.822657  0.00402557
          32    0.826969    0.822792  0.00390203
          33    0.842692    0.823395   0.0038301
          34      0.8044    0.822836  0.00375797
          35    0.841308    0.823364  0.00368748
          36    0.808646    0.822955  0.00360764
          37    0.817731    0.822814   0.0035129
          38    0.823123    0.822822  0.00342046
          39    0.787938    0.821928  0.00344772
          40    0.836731    0.822298  0.00338133
          41    0.859085    0.823195  0.00341583
          42    0.839523    0.823584  0.00335655
          43    0.844215    0.824064  0.00331261
          44    0.848046    0.824609  0.00328186
          45    0.816531    0.824429  0.00321383
          46    0.862608    0.825259  0.00324937
          47      0.8551    0.825894  0.00324167
          48    0.792277    0.825194  0.00324891
          49      0.8151    0.824988  0.00318913
          50    0.791962    0.824327  0.00319302
          51    0.817915    0.824201  0.00313288
          52      0.8392     0.82449  0.00308588
          53    0.808477    0.824188  0.00304241
          54    0.839208    0.824466  0.00299876
          55    0.885208     0.82557  0.00314103
          56    0.849969    0.826006  0.00311501
          57    0.798862     0.82553  0.00309655
          58    0.830946    0.825623  0.00304457
          59    0.844292     0.82594  0.00300936
          60    0.854062    0.826408  0.00299548
          61    0.822892    0.826351  0.00294693
          62      0.8448    0.826648  0.00291439
          63    0.805231    0.826308  0.00288789
          64    0.784515    0.825655  0.00291566
          65    0.834077    0.825785  0.00287368
          66    0.854992    0.826227  0.00286401
          67    0.830438     0.82629  0.00282195
          68    0.834792    0.826415  0.00278322
          69    0.828892    0.826451  0.00274312
          70    0.849108    0.826775  0.00272296
          71    0.857762    0.827211  0.00271936
          72    0.810577     0.82698  0.00269139
          73    0.826062    0.826968  0.00265455
          74    0.825769    0.826951  0.00261872
          75    0.845638    0.827201  0.00259563
          76    0.802192    0.826871  0.00258225
          77    0.798908    0.826508  0.00257413
          78    0.826677     0.82651  0.00254113
          79      0.7843    0.825976  0.00256452
          80    0.816208    0.825854  0.00253537
          81    0.845131    0.826092  0.00251521
          82    0.819069    0.826006    0.002486
          83    0.836492    0.826133  0.00245925
          84    0.843631    0.826341  0.00243878
          85    0.818831    0.826253  0.00241169
          86    0.852808    0.826561  0.00240333
          87    0.836254    0.826673  0.00237829
          88    0.805185    0.826429  0.00236377
          89      0.8491    0.826683  0.00235089
          90    0.845285     0.82689  0.00233384
          91    0.868223    0.827344  0.00235198
          92    0.811162    0.827168  0.00233298
          93    0.849892    0.827413  0.00232065
          94    0.814046    0.827271  0.00230032
          95    0.830869    0.827308  0.00227642
          96    0.788746    0.826907  0.00228787
          97    0.833808    0.826978  0.00226539
          98    0.830531    0.827014  0.00224256
          99    0.849815    0.827244  0.00223171
         100    0.863308    0.827605  0.00223834
