#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.00399     3.00399           0
           2     3.14297     3.07348   0.0491389
           3     2.97199     3.03965   0.0428508
           4     2.88947      3.0021   0.0457168
           5     2.77764     2.95721   0.0543126
           6     2.84627     2.93872   0.0483054
           7      3.0576      2.9557   0.0442894
           8      2.9668     2.95709    0.038775
           9     2.89229     2.94989   0.0351289
          10     2.97067     2.95197   0.0316774
          11     2.76257     2.93475   0.0331483
          12      3.1403     2.95188   0.0345291
          13      2.8176     2.94155   0.0333823
          14     3.13183     2.95514   0.0336511
          15     2.77777     2.94332   0.0334207
          16     3.15339     2.95645   0.0338126
          17     2.92523     2.95461   0.0318735
          18     2.89899     2.95152   0.0302521
          19     3.06046     2.95725   0.0291982
          20     2.84649     2.95171   0.0282587
          21     2.88449     2.94851   0.0270938
          22     3.00724     2.95118   0.0259934
          23     2.79174     2.94425   0.0257711
          24     2.71234     2.93459   0.0264468
          25     2.70463     2.92539   0.0269411
          26     2.88969     2.92402   0.0259399
          27     3.01873     2.92752   0.0252152
          28     3.06156     2.93231   0.0247649
          29      2.9769     2.93385   0.0239586
          30     3.10489     2.93955   0.0238287
          31     3.09116     2.94444   0.0235565
          32     2.71663     2.93732   0.0238719
          33     3.09709     2.94216   0.0236344
          34     2.71196     2.93539   0.0238894
          35      3.0206     2.93783   0.0233306
          36     2.94737     2.93809    0.022684
          37     2.88369     2.93662   0.0221185
          38     3.06579     2.94002   0.0217961
          39     3.02607     2.94223   0.0213486
          40     3.01131     2.94395   0.0208846
          41     2.70583     2.93815   0.0211674
          42     3.01064     2.93987   0.0207337
          43     2.85407     2.93788   0.0203473
          44     2.79781     2.93469   0.0201323
          45     2.93169     2.93463    0.019685
          46     2.92207     2.93435    0.019259
          47     2.96884     2.93509   0.0188632
          48     2.82266     2.93275   0.0186151
          49     2.90643     2.93221   0.0182429
          50     3.01767     2.93392    0.017958
          51     2.95869      2.9344   0.0176124
          52      2.8898     2.93355   0.0172946
          53      3.0385     2.93553   0.0170813
          54     2.87576     2.93442   0.0168008
          55     2.90024      2.9338   0.0165068
          56     2.88103     2.93286   0.0162389
          57     3.01073     2.93422   0.0160114
          58     2.77427     2.93146    0.015971
          59     3.03641     2.93324   0.0157991
          60     2.98919     2.93417   0.0155633
          61     3.00827     2.93539   0.0153555
          62      3.0615     2.93742   0.0152419
          63     2.86064      2.9362   0.0150486
          64     3.04604     2.93792    0.014911
          65     2.95004     2.93811   0.0146828
          66     2.95466     2.93836   0.0144625
          67     2.62659      2.9337   0.0149765
          68     2.92564     2.93359   0.0147568
          69      2.9891     2.93439   0.0145648
          70     2.99779      2.9353   0.0143849
          71     2.60786     2.93068   0.0149032
          72     2.46713     2.92425   0.0160267
          73     2.86777     2.92347   0.0158258
          74     3.20564     2.92729   0.0160648
          75     2.87847     2.92664   0.0158637
          76     2.81244     2.92513    0.015726
          77     2.97429     2.92577   0.0155347
          78     3.02213     2.92701   0.0153846
          79     3.03759     2.92841   0.0152534
          80     2.69296     2.92546    0.015344
          81     2.84936     2.92452   0.0151833
          82     2.88867     2.92409   0.0150045
          83     2.92424     2.92409   0.0148237
          84     3.00324     2.92503   0.0146771
          85     2.93077      2.9251   0.0145046
          86     2.99926     2.92596   0.0143616
          87     3.20531     2.92917    0.014551
          88     2.88589     2.92868    0.014394
          89     3.02434     2.92975   0.0142723
          90     2.94263      2.9299   0.0141145
          91      3.0433     2.93114   0.0140143
          92     2.88719     2.93067   0.0138701
          93     2.93933     2.93076   0.0137213
          94     2.94786     2.93094   0.0135765
          95     2.92879     2.93092   0.0134336
          96     2.88393     2.93043   0.0133026
          97     2.83819     2.92948   0.0131994
          98     2.76691     2.92782   0.0131685
          99     2.87611      2.9273   0.0130459
         100      2.8166     2.92619   0.0129623
