#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.04142     1.04142           0
           2     1.03778      1.0396  0.00128509
           3     1.03566     1.03829  0.00137236
           4     1.02526     1.03503  0.00300218
           5     1.02148     1.03232  0.00341256
           6     1.05213     1.03562  0.00414388
           7    0.984261     1.02828  0.00766555
           8     1.03551     1.02919   0.0067604
           9     1.03947     1.03033  0.00610501
          10     1.03217     1.03051  0.00549726
          11     1.02377      1.0299  0.00503163
          12    0.974574     1.02529  0.00638429
          13     1.03437     1.02599  0.00593124
          14     1.01857     1.02546  0.00553117
          15     1.06221     1.02791  0.00567918
          16     1.01761     1.02726  0.00536059
          17     1.03703     1.02784  0.00507598
          18      1.0972     1.03169  0.00608323
          19     1.01628     1.03088  0.00581691
          20     1.01298     1.02999  0.00559449
          21     1.03672     1.03031  0.00533727
          22     1.04845     1.03113    0.005158
          23     1.10646     1.03441  0.00588235
          24     1.02747     1.03412  0.00564435
          25      1.0602     1.03516  0.00551415
          26     1.04869     1.03568  0.00532655
          27    0.964861     1.03306  0.00573888
          28      1.0448     1.03348  0.00554922
          29      1.1207     1.03649  0.00611896
          30     1.04298      1.0367  0.00591882
          31     1.03223     1.03656  0.00572965
          32     1.06944     1.03759    0.005642
          33      1.0691     1.03854  0.00555129
          34     1.00413     1.03753   0.0054795
          35     1.04621     1.03778  0.00532855
          36    0.980478     1.03619  0.00541302
          37     1.01698     1.03567  0.00529155
          38      1.0009     1.03475  0.00523077
          39     1.12099     1.03696  0.00554439
          40       1.102     1.03859  0.00563915
          41     1.02363     1.03822  0.00551339
          42    0.999704     1.03731  0.00545787
          43     1.00609     1.03658  0.00537901
          44    0.994261     1.03562  0.00534206
          45     1.03654     1.03564  0.00522339
          46     1.01434     1.03518  0.00513032
          47     1.02722     1.03501  0.00502396
          48     1.05017     1.03532  0.00492921
          49     1.03754     1.03537  0.00482882
          50    0.958478     1.03383  0.00497108
          51     1.04908     1.03413  0.00488259
          52     1.04416     1.03432   0.0047925
          53     1.05307     1.03468  0.00471511
          54      1.0717     1.03536  0.00467739
          55     1.05952      1.0358  0.00461293
          56      1.0348     1.03578  0.00453059
          57     1.03309     1.03574  0.00445135
          58     1.01131     1.03531  0.00439448
          59     1.02185     1.03509  0.00432591
          60     1.04271     1.03521  0.00425568
          61     1.08956      1.0361  0.00427815
          62     1.05117     1.03635  0.00421604
          63    0.990443     1.03562  0.00421161
          64     1.02076     1.03539   0.0041522
          65     1.10276     1.03642   0.0042157
          66     1.02828      1.0363  0.00415363
          67     1.02012     1.03606  0.00409865
          68     1.09306      1.0369  0.00412321
          69     1.03692      1.0369  0.00406345
          70     1.03183     1.03682  0.00400604
          71    0.991409     1.03618  0.00400036
          72     1.01247     1.03586  0.00395834
          73      1.0499     1.03605  0.00390879
          74     1.03376     1.03602  0.00385609
          75     1.07282     1.03651  0.00383577
          76    0.977783     1.03573  0.00386234
          77     1.02436     1.03559  0.00381501
          78     1.03466     1.03558  0.00376612
          79     1.06329     1.03593  0.00373474
          80      1.0711     1.03637  0.00371384
          81     1.04342     1.03645  0.00366901
          82      1.0873     1.03707  0.00367631
          83     1.04403     1.03716  0.00363297
          84     1.03602     1.03714  0.00358975
          85     1.03278     1.03709  0.00354788
          86      1.0609     1.03737  0.00351741
          87     1.02252      1.0372  0.00348112
          88      1.1265     1.03821  0.00358641
          89     1.08417     1.03873   0.0035831
          90     1.06774     1.03905  0.00355776
          91     1.04901     1.03916  0.00352035
          92     1.01337     1.03888  0.00349322
          93    0.970278     1.03814  0.00353269
          94     1.09294     1.03873  0.00354288
          95     1.04265     1.03877  0.00350582
          96      1.0395     1.03877  0.00346931
          97     1.08173     1.03922  0.00346169
          98     1.03943     1.03922  0.00342637
          99     1.07149     1.03955  0.00340723
         100    0.992765     1.03908  0.00340512
