#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     0.88108     0.88108           0
           2    0.896176    0.888628  0.00533724
           3    0.821784    0.866347   0.0185373
           4    0.953536    0.888144   0.0234443
           5    0.903776     0.89127   0.0189628
           6    0.918376    0.895788   0.0163316
           7    0.913216    0.898278    0.014187
           8    0.890072    0.897252   0.0124506
           9    0.874248    0.894696   0.0113266
          10    0.866072    0.891834   0.0105494
          11    0.889912    0.891659   0.0095918
          12    0.871432    0.889973  0.00893936
          13    0.926304    0.892768  0.00867757
          14     0.90644    0.893745  0.00811251
          15    0.848792    0.890748  0.00810633
          16    0.854968    0.888512  0.00790212
          17    0.894776     0.88888  0.00744587
          18     0.91516     0.89034  0.00717392
          19    0.896712    0.890675  0.00680418
          20    0.908528    0.891568  0.00652226
          21      0.9404    0.893893  0.00661322
          22    0.897136    0.894041  0.00631426
          23    0.926888    0.895469  0.00619913
          24    0.938904    0.897279  0.00619939
          25    0.906912    0.897664  0.00596337
          26     0.87276    0.896706  0.00581043
          27    0.876568     0.89596   0.0056429
          28     0.85128    0.894365  0.00566249
          29    0.902992    0.894662  0.00547505
          30    0.904264    0.894982  0.00530189
          31    0.893064     0.89492  0.00513122
          32    0.943832    0.896449  0.00519354
          33    0.905688    0.896729   0.0050437
          34    0.923704    0.897522  0.00495736
          35    0.908616    0.897839  0.00482585
          36    0.897536    0.897831   0.0046918
          37    0.890704    0.897638  0.00456895
          38    0.961256    0.899312  0.00474554
          39    0.880648    0.898834  0.00464792
          40    0.905216    0.898993  0.00453446
          41     0.86608     0.89819  0.00449436
          42    0.874752    0.897632  0.00442187
          43    0.846752    0.896449  0.00447455
          44    0.910352    0.896765    0.004384
          45    0.867888    0.896123  0.00433329
          46    0.895528     0.89611   0.0042391
          47    0.903264    0.896263  0.00415164
          48    0.906992    0.896486  0.00407116
          49    0.887704    0.896307  0.00399202
          50      0.8582    0.895545  0.00398427
          51    0.910104     0.89583  0.00391636
          52     0.93528    0.896589  0.00391383
          53    0.899704    0.896648  0.00384043
          54      0.8882    0.896491   0.0037725
          55    0.928168    0.897067  0.00374761
          56    0.906232    0.897231  0.00368426
          57    0.926968    0.897753  0.00365638
          58    0.896384    0.897729  0.00359341
          59    0.911016    0.897954  0.00353956
          60    0.889176    0.897808  0.00348359
          61     0.88516    0.897601  0.00343264
          62    0.844944    0.896751  0.00348076
          63    0.844208    0.895917  0.00352401
          64    0.918536    0.896271  0.00348662
          65    0.882456    0.896058  0.00343946
          66    0.847456    0.895322  0.00346528
          67    0.912024    0.895571  0.00342251
          68    0.918488    0.895908  0.00338873
          69    0.907032    0.896069  0.00334345
          70    0.875224    0.895771  0.00330893
          71    0.896656    0.895784  0.00326234
          72    0.887688    0.895671  0.00321897
          73     0.85808    0.895156   0.0032158
          74    0.895456    0.895161  0.00317235
          75     0.83912    0.894413  0.00321684
          76    0.877008    0.894184  0.00318266
          77    0.903664    0.894307  0.00314371
          78    0.904728    0.894441  0.00310624
          79    0.917048    0.894727  0.00308007
          80    0.917032    0.895006  0.00305417
          81    0.891288     0.89496   0.0030168
          82    0.863912    0.894581  0.00300368
          83    0.895168    0.894589   0.0029675
          84    0.882672    0.894447  0.00293556
          85    0.868128    0.894137  0.00291731
          86    0.858616    0.893724  0.00291248
          87     0.87024    0.893454  0.00289148
          88    0.866456    0.893147  0.00287486
          89    0.874752    0.892941  0.00284998
          90     0.93836    0.893445  0.00286264
          91     0.95012    0.894068  0.00289814
          92     0.88208    0.893938  0.00286957
          93    0.899344    0.893996   0.0028393
          94    0.860568     0.89364  0.00283128
          95     0.90736    0.893785  0.00280516
          96    0.867968    0.893516   0.0027888
          97    0.898488    0.893567  0.00276052
          98    0.911792    0.893753   0.0027386
          99    0.926864    0.894087  0.00273129
         100    0.886304     0.89401  0.00270508
