#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.801571    0.801571           0
           2    0.720893    0.761232   0.0285242
           3    0.731057    0.751174   0.0207138
           4    0.711593    0.741279   0.0177421
           5    0.694843    0.731991   0.0164457
           6    0.725107    0.730844   0.0137447
           7    0.718793    0.729122   0.0118885
           8    0.712171    0.727004   0.0105896
           9    0.701336    0.724152   0.0097895
          10       0.734    0.725136  0.00885995
          11    0.732957    0.725847  0.00808298
          12    0.729007    0.726111  0.00741368
          13    0.738186     0.72704  0.00690134
          14    0.723007    0.726752  0.00641439
          15    0.763107    0.729175  0.00642838
          16    0.748629    0.730391  0.00614051
          17    0.710143      0.7292  0.00589369
          18     0.73265    0.729392  0.00556938
          19    0.721207    0.728961  0.00529289
          20    0.756593    0.730343  0.00520544
          21    0.742229    0.730909  0.00498824
          22     0.74975    0.731765  0.00483446
          23    0.739429    0.732098  0.00463573
          24    0.737843    0.732338  0.00444875
          25    0.751329    0.733097  0.00433518
          26      0.7257    0.732813  0.00417776
          27    0.772993    0.734301  0.00427988
          28    0.704307     0.73323  0.00425897
          29    0.724079    0.732914  0.00412378
          30    0.733914    0.732947  0.00398646
          31    0.724386    0.732671  0.00386742
          32    0.720093    0.732278  0.00376648
          33    0.708729    0.731565  0.00371934
          34    0.746779    0.732012  0.00363676
          35     0.72475    0.731804  0.00353877
          36    0.734714    0.731885  0.00344139
          37    0.721043    0.731592  0.00336084
          38    0.754314     0.73219  0.00332516
          39    0.734471    0.732249  0.00324041
          40    0.744921    0.732566  0.00317485
          41      0.7125    0.732076  0.00313491
          42    0.758764    0.732712  0.00312401
          43     0.73125    0.732678  0.00305154
          44    0.725679    0.732519  0.00298633
          45    0.725829     0.73237  0.00292367
          46    0.734114    0.732408  0.00286035
          47    0.742486    0.732622  0.00280752
          48    0.689621    0.731726  0.00288842
          49    0.695557    0.730988  0.00292227
          50     0.74775    0.731323  0.00288299
          51      0.7208    0.731117  0.00283384
          52    0.747114    0.731425  0.00279599
          53      0.7598     0.73196  0.00279402
          54    0.719379    0.731727  0.00275198
          55    0.761414    0.732267  0.00275437
          56    0.748429    0.732555  0.00272026
          57    0.724364    0.732412  0.00267633
          58    0.687529    0.731638  0.00273978
          59    0.737243    0.731733  0.00269499
          60    0.713314    0.731426   0.0026675
          61      0.7513    0.731752  0.00264359
          62    0.699057    0.731224  0.00265303
          63    0.735086    0.731286  0.00261162
          64    0.733929    0.731327  0.00257114
          65    0.735864    0.731397  0.00253253
          66    0.703529    0.730975  0.00252912
          67    0.773179    0.731604  0.00256862
          68    0.768021     0.73214  0.00258607
          69    0.726064    0.732052  0.00255009
          70     0.71925    0.731869  0.00252021
          71    0.712714    0.731599  0.00249911
          72     0.72275    0.731476  0.00246742
          73      0.7446    0.731656  0.00244016
          74    0.726179    0.731582  0.00240831
          75    0.719329    0.731419  0.00238173
          76    0.747221    0.731627  0.00235945
          77    0.726771    0.731564  0.00232965
          78    0.734536    0.731602   0.0023001
          79      0.7141     0.73138  0.00228163
          80    0.749443    0.731606  0.00226425
          81    0.749729     0.73183  0.00224732
          82    0.710879    0.731574  0.00223439
          83    0.711093    0.731327  0.00222106
          84    0.733686    0.731356  0.00219479
          85    0.697607    0.730958  0.00220459
          86    0.750929    0.731191  0.00219115
          87      0.7046    0.730885  0.00218718
          88    0.753871    0.731146  0.00217787
          89     0.70835     0.73089  0.00216841
          90    0.775614    0.731387  0.00220052
          91    0.706593    0.731115  0.00219314
          92     0.74335    0.731248  0.00217333
          93    0.750607    0.731456  0.00215991
          94    0.700179    0.731123  0.00216241
          95    0.759964    0.731427  0.00216085
          96    0.770107     0.73183  0.00217558
          97    0.728021     0.73179  0.00215351
          98    0.727629    0.731748  0.00213195
          99    0.742929    0.731861  0.00211341
         100    0.732479    0.731867  0.00209228
