#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.58191     2.58191           0
           2     2.63077     2.60634    0.017277
           3     2.66021      2.6243   0.0186454
           4     2.33047     2.55084   0.0651352
           5     2.59677     2.56003    0.052752
           6     2.61071     2.56847   0.0446311
           7     2.51471     2.56079   0.0389106
           8     2.41451     2.54251   0.0381019
           9     2.31959     2.51774   0.0411387
          10     2.30177     2.49614   0.0423155
          11     2.37613     2.48523   0.0398503
          12       2.655     2.49938   0.0389598
          13     2.54831     2.50314   0.0361442
          14     2.58424     2.50894   0.0340235
          15     2.44759     2.50485   0.0320002
          16     2.72657      2.5187   0.0328641
          17     2.54588      2.5203   0.0309698
          18     2.36873     2.51188   0.0303724
          19     2.70388     2.52199   0.0304085
          20     2.34931     2.51335   0.0300888
          21     2.76645     2.52541    0.030976
          22     2.61219     2.52935   0.0298181
          23     2.45797     2.52625   0.0286827
          24     2.51359     2.52572   0.0274924
          25     2.21107     2.51313   0.0291316
          26     2.51317     2.51313   0.0280111
          27     2.65451     2.51837   0.0274587
          28     2.60432     2.52144   0.0266491
          29     2.57928     2.52343   0.0258047
          30     2.65516     2.52783   0.0253153
          31     2.37619     2.52293   0.0249668
          32     2.41509     2.51956    0.024413
          33     2.69521     2.52489   0.0242465
          34     2.53387     2.52515   0.0235348
          35     2.72809     2.53095   0.0235658
          36     2.49112     2.52984   0.0229372
          37     2.42931     2.52713   0.0224776
          38      2.6324      2.5299   0.0220562
          39     2.49571     2.52902   0.0215081
          40     2.59655     2.53071   0.0210365
          41     2.51155     2.53024   0.0205286
          42     2.52307     2.53007   0.0200405
          43     2.36103     2.52614   0.0199563
          44     2.31047     2.52124   0.0200957
          45     2.53448     2.52153   0.0196513
          46     2.69171     2.52523   0.0195692
          47     2.36281     2.52177   0.0194556
          48     2.64061     2.52425   0.0192072
          49     2.73735      2.5286   0.0193012
          50     2.52032     2.52843   0.0189159
          51     2.71925     2.53218   0.0189114
          52     2.43424     2.53029   0.0186413
          53      2.3786     2.52743    0.018508
          54     2.28763     2.52299   0.0186904
          55     2.56611     2.52377    0.018367
          56     2.40297     2.52162   0.0181653
          57     2.66492     2.52413   0.0180197
          58     2.60337      2.5255   0.0177608
          59     2.57281      2.5263   0.0174778
          60     2.43148     2.52472   0.0172578
          61     2.47368     2.52388   0.0169952
          62     2.45208     2.52272   0.0167605
          63     2.51685     2.52263   0.0164947
          64     2.35035     2.51994   0.0164552
          65     2.67569     2.52233   0.0163756
          66     2.65003     2.52427   0.0162413
          67     2.37617     2.52206   0.0161486
          68     2.53307     2.52222    0.015912
          69     2.52591     2.52227   0.0156814
          70      2.5034       2.522   0.0154597
          71     2.57661     2.52277   0.0152611
          72     2.52325     2.52278   0.0150492
          73     2.50167     2.52249   0.0148458
          74     2.37159     2.52045   0.0147846
          75     2.59327     2.52142   0.0146193
          76     2.41049     2.51996   0.0144996
          77      2.4232     2.51871   0.0143656
          78     2.58901     2.51961   0.0142097
          79     2.52093     2.51962   0.0140299
          80       2.575     2.52032   0.0138716
          81     2.46977     2.51969   0.0137143
          82     2.58363     2.52047   0.0135692
          83     2.45763     2.51972   0.0134268
          84     2.51079     2.51961   0.0132674
          85     2.54984     2.51996   0.0131161
          86     2.55041     2.52032   0.0129684
          87     2.54035     2.52055   0.0128214
          88     2.58216     2.52125   0.0126948
          89     2.87103     2.52518   0.0131464
          90     2.53824     2.52532   0.0130011
          91      2.5852     2.52598   0.0128749
          92     2.62512     2.52706     0.01278
          93     2.61088     2.52796   0.0126743
          94     2.53209       2.528   0.0125395
          95     2.58589     2.52861   0.0124223
          96     2.43293     2.52762   0.0123329
          97      2.5534     2.52788   0.0122086
          98     2.68888     2.52953    0.012194
          99     2.37543     2.52797   0.0121698
         100     2.61507     2.52884   0.0120792
