#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.18421     2.18421           0
           2     2.27665     2.23043   0.0326816
           3     2.21469     2.22518   0.0222051
           4      2.3906     2.26654   0.0394965
           5     2.14808     2.24285   0.0380454
           6      2.2606      2.2458   0.0318194
           7     2.26214     2.24814   0.0273592
           8     1.98803     2.21562   0.0387054
           9     2.10734     2.20359   0.0362266
          10     2.14813     2.19805   0.0330259
          11     2.29495     2.20685   0.0311763
          12      2.3057     2.21509   0.0296465
          13     2.10289     2.20646   0.0285948
          14     2.19166      2.2054   0.0265719
          15     2.08075     2.19709   0.0260675
          16     2.26565     2.20138    0.024788
          17     2.08742     2.19468   0.0242192
          18     2.06339     2.18738   0.0239468
          19     2.13806     2.18479   0.0228267
          20       2.267      2.1889   0.0220524
          21     2.07662     2.18355   0.0216406
          22     2.23651     2.18596   0.0207904
          23     2.32946      2.1922   0.0208017
          24     2.15761     2.19076   0.0199848
          25     2.26634     2.19378   0.0194127
          26     2.09787     2.19009   0.0190133
          27     2.03645      2.1844   0.0191417
          28     2.21921     2.18564   0.0184984
          29     2.18855     2.18574   0.0178608
          30     2.04877     2.18118   0.0178394
          31     2.15284     2.18026   0.0172874
          32     2.05899     2.17647   0.0171575
          33     2.14069     2.17539   0.0166719
          34     2.25746      2.1778   0.0163553
          35       2.239     2.17955   0.0159812
          36     2.11103     2.17765   0.0156502
          37     2.17415     2.17755   0.0152276
          38     2.33592     2.18172   0.0153866
          39     2.32413     2.18537   0.0154192
          40     2.07714     2.18267   0.0152693
          41     2.28221     2.18509   0.0150887
          42     2.15916     2.18448   0.0147421
          43     2.25889     2.18621   0.0145004
          44     2.10367     2.18433   0.0142917
          45     2.33352     2.18765   0.0143535
          46     2.16512     2.18716   0.0140498
          47     2.13139     2.18597   0.0138009
          48     2.28259     2.18798   0.0136594
          49     2.12541     2.18671   0.0134402
          50     2.16884     2.18635   0.0131761
          51     2.18797     2.18638   0.0129178
          52     2.10106     2.18474   0.0127732
          53     2.12861     2.18368    0.012576
          54     2.17775     2.18357   0.0123436
          55     2.12409     2.18249   0.0121664
          56      2.1284     2.18152   0.0119875
          57      2.1464     2.18091    0.011793
          58      2.1709     2.18074   0.0115909
          59     2.35285     2.18365   0.0117558
          60     2.24955     2.18475   0.0116111
          61     2.17084     2.18452    0.011423
          62     2.17377     2.18435   0.0112401
          63     2.10116     2.18303   0.0111389
          64      2.2011     2.18331   0.0109685
          65     2.14639     2.18274   0.0108144
          66     2.19845     2.18298   0.0106532
          67     2.22673     2.18363   0.0105142
          68      2.2504     2.18462   0.0104053
          69     2.14696     2.18407   0.0102688
          70     2.18173     2.18404   0.0101221
          71     2.38342     2.18685   0.0103618
          72     2.02756     2.18463   0.0104514
          73     2.14474     2.18409   0.0103225
          74     2.21425     2.18449   0.0101911
          75      2.2709     2.18565   0.0101201
          76     2.14419      2.1851   0.0100016
          77     2.06709     2.18357  0.00998847
          78       1.909     2.18005   0.0104623
          79     2.19685     2.18026    0.010332
          80     2.21966     2.18075   0.0102146
          81     2.11589     2.17995   0.0101199
          82     2.35172     2.18205    0.010211
          83     2.11409     2.18123   0.0101207
          84     2.03811     2.17952   0.0101426
          85     2.13359     2.17898   0.0100377
          86     2.10837     2.17816  0.00995449
          87     2.22735     2.17873  0.00985611
          88     2.21024     2.17909  0.00975061
          89     2.18543     2.17916  0.00964131
          90     2.09534     2.17823  0.00957906
          91     2.33335     2.17993  0.00962428
          92     2.07139     2.17875  0.00959171
          93     2.17216     2.17868  0.00948884
          94     2.18397     2.17874  0.00938806
          95     2.22506     2.17922  0.00930189
          96     2.07885     2.17818  0.00926357
          97     2.17014      2.1781  0.00916844
          98     2.15075     2.17782  0.00907913
          99     2.14512     2.17749  0.00899343
         100     2.08506     2.17656  0.00895086
