#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     5.47538     5.47538           0
           2     5.27531     5.37535   0.0707364
           3      6.0126     5.58776    0.179735
           4     5.32525     5.52214    0.146293
           5     6.38731     5.69517    0.194036
           6     5.74064     5.70275    0.161844
           7     5.52778     5.67775    0.140641
           8     5.98578     5.71626    0.128223
           9     6.24931     5.77548     0.12692
          10     5.54493     5.75243    0.116303
          11      5.2572     5.70741    0.114112
          12     6.04291     5.73537    0.107973
          13     5.84584     5.74386    0.100001
          14     6.44651     5.79405    0.104698
          15      5.2958     5.76084    0.102853
          16     5.48507      5.7436   0.0978577
          17      5.5358     5.73138   0.0928617
          18     5.28113     5.70636   0.0910093
          19     5.16655     5.67795   0.0905456
          20     5.75356     5.68173   0.0860972
          21     5.08613     5.65337   0.0865429
          22     5.31291      5.6379   0.0839814
          23     5.11155     5.61501   0.0833898
          24     5.54695     5.61217   0.0799634
          25     5.40869     5.60403    0.077178
          26       5.415     5.59676   0.0745513
          27     5.35122     5.58767   0.0723427
          28     5.87931     5.59809   0.0705049
          29     5.81613      5.6056   0.0684734
          30     5.29905     5.59539    0.066949
          31     5.54382     5.59372     0.06481
          32     5.19798     5.58136   0.0639538
          33     5.39567     5.57573   0.0622628
          34     5.42202     5.57121   0.0605955
          35     6.49158      5.5975   0.0643174
          36     5.29522     5.58911   0.0630766
          37     5.56687     5.58851   0.0613747
          38     6.07938     5.60142   0.0611038
          39      5.5026     5.59889   0.0595896
          40     5.57915      5.5984   0.0581019
          41     5.43756     5.59447   0.0568171
          42     5.66956     5.59626   0.0554924
          43     5.66827     5.59794   0.0542271
          44     5.97647     5.60654   0.0536728
          45     5.87551     5.61252   0.0528118
          46     5.79313     5.61644   0.0518095
          47     5.48536     5.61365   0.0507822
          48     5.25582      5.6062   0.0502684
          49     5.61216     5.60632   0.0492427
          50     5.71053     5.60841   0.0483019
          51     5.53376     5.60694    0.047377
          52     6.16707     5.61771   0.0476747
          53     5.15627     5.60901   0.0475635
          54     5.98322     5.61594   0.0471849
          55     5.45045     5.61293   0.0464228
          56     5.64009     5.61341   0.0455963
          57      5.4676     5.61085   0.0448681
          58     5.05907     5.60134   0.0450918
          59     5.67207     5.60254   0.0443435
          60     5.23358     5.59639   0.0440287
          61     5.51502     5.59506   0.0433272
          62     6.15769     5.60413   0.0435683
          63     5.89818      5.6088    0.043126
          64     4.84111      5.5968   0.0440888
          65     6.01062     5.60317   0.0438678
          66     5.48811     5.60143   0.0432377
          67     5.54644     5.60061   0.0426002
          68     6.09407     5.60786   0.0425873
          69     5.79236     5.61054    0.042054
          70     5.60382     5.61044   0.0414533
          71     5.38816     5.60731   0.0409875
          72     5.46044     5.60527    0.040469
          73     5.78285      5.6077   0.0399877
          74     5.17747     5.60189   0.0398677
          75     5.50684     5.60062   0.0393563
          76      5.0464     5.59333   0.0395082
          77     5.93215     5.59773   0.0392394
          78     5.95369     5.60229   0.0390008
          79     5.11471     5.59612   0.0389925
          80     5.78845     5.59853   0.0385791
          81     5.26051     5.59435   0.0383278
          82     4.99053     5.58699   0.0385613
          83     6.37947     5.59654    0.039261
          84     5.39469     5.59413   0.0388671
          85     5.46004     5.59256   0.0384418
          86     5.39511     5.59026   0.0380633
          87     5.53893     5.58967   0.0376304
          88       6.013     5.59448    0.037509
          89     5.24116     5.59051    0.037297
          90     5.55898     5.59016   0.0368843
          91     6.18324     5.59668   0.0370503
          92     5.20884     5.59246   0.0368866
          93     6.33016     5.60039   0.0373331
          94     6.08464     5.60555   0.0372897
          95     5.68456     5.60638   0.0369064
          96     5.44485      5.6047   0.0365603
          97     6.41676     5.61307   0.0371296
          98     5.44275     5.61133   0.0367913
          99     5.67464     5.61197   0.0364253
         100     5.43155     5.61016   0.0361057
