#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     166.644     166.644           0
           2     166.667     166.656  0.00784889
           3     166.654     166.655  0.00525633
           4     166.667     166.658  0.00468724
           5     166.667      166.66  0.00406567
           6     166.667     166.661  0.00355272
           7     166.667     166.662  0.00314213
           8     166.667     166.662   0.0028113
           9     166.632     166.659  0.00405419
          10     166.667      166.66  0.00372263
          11     166.613     166.655  0.00527398
          12      166.44     166.637   0.0178496
          13     166.667      166.64   0.0166172
          14     166.667     166.642   0.0155413
          15     166.667     166.643   0.0145944
          16     166.667     166.645    0.013755
          17     166.667     166.646   0.0130061
          18     166.667     166.647   0.0123338
          19     166.667     166.648   0.0117271
          20     166.667     166.649   0.0111769
          21     166.667      166.65   0.0106757
          22     166.667     166.651   0.0102173
          23     166.657     166.651  0.00977673
          24     166.667     166.652  0.00939109
          25     166.667     166.652  0.00903459
          26     166.667     166.653  0.00870405
          27     166.654     166.653  0.00838177
          28     166.667     166.653  0.00809691
          29     166.667     166.654   0.0078307
          30     166.667     166.654  0.00758139
          31     166.667     166.655  0.00734742
          32     166.667     166.655  0.00712741
          33     166.667     166.655  0.00692016
          34     166.667     166.656   0.0067246
          35     166.667     166.656  0.00653976
          36     166.667     166.656  0.00636478
          37     166.644     166.656  0.00620081
          38     166.667     166.656  0.00604399
          39     166.667     166.657  0.00589489
          40     166.667     166.657  0.00575295
          41     166.667     166.657  0.00561767
          42     166.631     166.656  0.00551732
          43     166.667     166.657  0.00539415
          44     166.651     166.657  0.00527302
          45     166.667     166.657  0.00516065
          46     166.667     166.657  0.00505295
          47     166.667     166.657  0.00494965
          48     166.667     166.657  0.00485047
          49     166.667     166.658  0.00475519
          50     166.667     166.658  0.00466356
          51     166.667     166.658   0.0045754
          52     166.667     166.658   0.0044905
          53     166.667     166.658  0.00440869
          54     166.667     166.658  0.00432979
          55     166.667     166.659  0.00425367
          56     166.667     166.659  0.00418018
          57     166.667     166.659  0.00410917
          58     166.667     166.659  0.00404054
          59     166.667     166.659  0.00397416
          60     166.667     166.659  0.00390991
          61     166.667     166.659  0.00384771
          62     166.667     166.659  0.00378746
          63     166.667      166.66  0.00372906
          64     166.667      166.66  0.00367243
          65     166.667      166.66   0.0036175
          66     166.667      166.66  0.00356418
          67     166.667      166.66  0.00351241
          68     166.667      166.66  0.00346212
          69     166.667      166.66  0.00341325
          70     166.667      166.66  0.00336574
          71     166.663      166.66  0.00331862
          72     166.654      166.66  0.00327379
          73     166.667      166.66  0.00323013
          74     166.667      166.66  0.00318761
          75     166.613      166.66  0.00320755
          76     166.638      166.66  0.00317806
          77     166.667      166.66  0.00313814
          78     166.667      166.66  0.00309922
          79     166.667      166.66  0.00306125
          80     166.667      166.66  0.00302419
          81     164.754     166.636   0.0235759
          82     166.667     166.637   0.0232913
          83     166.667     166.637   0.0230134
          84     166.667     166.637   0.0227422
          85     166.657     166.638   0.0224758
          86     166.667     166.638    0.022217
          87     166.667     166.638    0.021964
          88     166.667     166.639   0.0217168
          89     166.667     166.639   0.0214751
          90     166.667     166.639   0.0212387
          91     166.667      166.64   0.0210074
          92     166.667      166.64   0.0207812
          93     164.117     166.613   0.0339205
          94     166.667     166.613   0.0335645
          95     166.667     166.614   0.0332159
          96     166.667     166.614   0.0328745
          97     166.667     166.615     0.03254
          98     166.667     166.615   0.0322122
          99     166.667     166.616    0.031891
         100     166.667     166.616   0.0315761
