#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.659553    0.659553           0
           2    0.652013    0.655783  0.00266579
           3    0.658007    0.656524  0.00187739
           4     0.64628    0.653963  0.00262717
           5    0.652393    0.653649  0.00212042
           6    0.663307    0.655259   0.0022981
           7    0.663987    0.656506  0.00228311
           8    0.639107    0.654331  0.00285127
           9     0.63314    0.651976  0.00336918
          10     0.63714    0.650493    0.003343
          11    0.640873    0.649618  0.00315139
          12     0.61926    0.647088  0.00376986
          13     0.63544    0.646192  0.00358477
          14    0.649953    0.646461  0.00333877
          15    0.647907    0.646557  0.00311757
          16    0.621173    0.644971  0.00330182
          17    0.661487    0.645942  0.00324738
          18    0.667227    0.647125  0.00327518
          19    0.655927    0.647588   0.0031354
          20    0.645847    0.647501  0.00297983
          21     0.65992    0.648092  0.00289603
          22      0.6249    0.647038  0.00295003
          23    0.641707    0.646806  0.00283086
          24    0.648207    0.646865  0.00271351
          25    0.674453    0.647968  0.00282045
          26    0.641247     0.64771   0.0027238
          27     0.63422     0.64721  0.00266834
          28      0.6341    0.646742   0.0026138
          29    0.664767    0.647363  0.00259652
          30     0.66108    0.647821  0.00254991
          31     0.66136    0.648257  0.00250478
          32    0.647033    0.648219  0.00242679
          33    0.649293    0.648252  0.00235347
          34    0.641727     0.64806  0.00229206
          35    0.674087    0.648803   0.0023441
          36     0.64764    0.648771  0.00227921
          37     0.62372    0.648094  0.00231599
          38      0.6589    0.648378  0.00227244
          39    0.672127    0.648987   0.0022943
          40    0.671833    0.649558  0.00230694
          41    0.642333    0.649382   0.0022574
          42    0.665627    0.649769  0.00223654
          43     0.66184     0.65005  0.00220207
          44      0.6484    0.650012  0.00215234
          45    0.622347    0.649397  0.00219056
          46     0.64408    0.649282  0.00214599
          47     0.64246    0.649137  0.00210523
          48    0.630913    0.648757  0.00209532
          49    0.630793     0.64839  0.00208439
          50     0.65046    0.648432  0.00204311
          51    0.675973    0.648972  0.00207319
          52    0.636767    0.648737  0.00204657
          53     0.62604    0.648309  0.00205227
          54     0.63336    0.648032  0.00203285
          55    0.673447    0.648494  0.00204773
          56    0.654767    0.648606  0.00201423
          57    0.648713    0.648608  0.00197889
          58    0.618647    0.648091  0.00201106
          59      0.6431    0.648007  0.00197876
          60    0.640967     0.64789  0.00194925
          61    0.653907    0.647988  0.00191979
          62     0.61492    0.647455  0.00196152
          63     0.67502    0.647892  0.00197858
          64    0.669827    0.648235  0.00197713
          65     0.65916    0.648403  0.00195384
          66    0.655627    0.648513   0.0019273
          67     0.66528    0.648763  0.00191471
          68     0.66014     0.64893  0.00189385
          69    0.633567    0.648708  0.00187945
          70    0.671467    0.649033  0.00188051
          71    0.667547    0.649293  0.00187202
          72    0.642313    0.649196  0.00184852
          73    0.633427     0.64898  0.00183578
          74     0.63328    0.648768  0.00182319
          75    0.672513    0.649085  0.00182617
          76     0.64084    0.648976  0.00180536
          77     0.67626    0.649331  0.00181635
          78    0.644333    0.649267  0.00179419
          79     0.65088    0.649287   0.0017716
          80    0.641453    0.649189  0.00175216
          81    0.624607    0.648886  0.00175661
          82       0.631    0.648668  0.00174868
          83    0.631667    0.648463  0.00173957
          84    0.668333    0.648699  0.00173487
          85    0.636353    0.648554  0.00172053
          86    0.661607    0.648706   0.0017072
          87    0.658073    0.648813  0.00169097
          88    0.624687    0.648539  0.00169383
          89    0.674413     0.64883  0.00169957
          90    0.668427    0.649048  0.00169457
          91    0.633193    0.648874  0.00168489
          92    0.661047    0.649006  0.00167176
          93     0.65274    0.649046  0.00165427
          94    0.622533    0.648764  0.00166054
          95    0.671387    0.649002  0.00166005
          96    0.663313    0.649151  0.00164943
          97    0.667707    0.649342  0.00164348
          98    0.673147    0.649585  0.00164457
          99    0.658287    0.649673   0.0016303
         100    0.678333     0.64996    0.001639
