#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     6.41918     6.41918           0
           2      8.0567     7.23794    0.578951
           3     7.64672      7.3742    0.401682
           4     7.31274     7.35884    0.301555
           5     7.28024     7.34312    0.241654
           6     7.28224     7.33297    0.201591
           7     7.88516     7.41185    0.187592
           8     7.55196     7.42937    0.164959
           9      6.5739     7.33432    0.171847
          10     7.42154     7.34304    0.154883
          11     7.40352     7.34854    0.140901
          12      7.6924     7.37719    0.132041
          13     7.57044     7.39206    0.122718
          14     7.48376     7.39861    0.114127
          15      7.4987     7.40528    0.106713
          16     8.38262     7.46636    0.116219
          17     7.59628     7.47401    0.109633
          18      8.2493     7.51708    0.111683
          19     8.13194     7.54944    0.110394
          20      7.4644     7.54519    0.104956
          21      7.5688     7.54631   0.0999644
          22     7.76148     7.55609   0.0958978
          23       6.796     7.52304   0.0972561
          24     7.61412     7.52684   0.0932777
          25     7.84404     7.53953   0.0904054
          26      7.0607     7.52111   0.0887843
          27      7.1705     7.50813   0.0864404
          28     8.33228     7.53756   0.0882224
          29     7.05398     7.52088   0.0867418
          30      8.1324     7.54127   0.0862122
          31      7.7882     7.54923   0.0837984
          32     6.84274     7.52716   0.0840377
          33     7.73672     7.53351   0.0817307
          34     7.94798      7.5457   0.0802308
          35     5.90932     7.49894    0.090542
          36     6.24424     7.46409   0.0944972
          37     7.08168     7.45375   0.0925067
          38     7.60708     7.45779   0.0901603
          39     6.96226     7.44508   0.0887393
          40      7.9568     7.45788   0.0874381
          41     7.29578     7.45392   0.0853948
          42     8.25656     7.47303   0.0854732
          43     6.84566     7.45844   0.0847215
          44      7.8594     7.46756   0.0832847
          45     7.18134      7.4612   0.0816764
          46     6.91648     7.44935   0.0807547
          47     7.59056     7.45236   0.0790924
          48     8.41636     7.47244   0.0799538
          49      8.0844     7.48493   0.0792915
          50     7.06612     7.47655   0.0781468
          51      7.8251     7.48339   0.0769128
          52       6.893     7.47203   0.0762671
          53     7.30988     7.46898   0.0748894
          54     7.36142     7.46698    0.073529
          55     7.07768     7.45991    0.072532
          56     7.45988      7.4599   0.0712368
          57     7.40236      7.4589   0.0699942
          58     7.89872     7.46648    0.069197
          59      7.1369     7.46089   0.0682493
          60     7.10056     7.45489   0.0673755
          61     7.61942     7.45758   0.0663249
          62      7.4899     7.45811   0.0652572
          63     6.99132      7.4507   0.0646406
          64     7.28584     7.44812   0.0636819
          65     6.78914     7.43798   0.0635041
          66     7.28154     7.43561   0.0625861
          67     8.55232     7.45228   0.0638328
          68     6.21018     7.43401   0.0654554
          69     8.58702     7.45072   0.0666056
          70     6.64882     7.43927    0.066632
          71     8.36276     7.45227    0.066951
          72       7.314     7.45035   0.0660486
          73     8.10302     7.45929   0.0657462
          74     7.71024     7.46269   0.0649451
          75     8.53876     7.47703   0.0656449
          76     6.94152     7.46999   0.0651582
          77     7.57984     7.47141   0.0643276
          78     7.78934     7.47549   0.0636319
          79     7.44666     7.47512   0.0628275
          80      7.1925     7.47159   0.0621414
          81     7.85798     7.47636    0.061557
          82      7.1836     7.47279   0.0609098
          83     6.99706     7.46706    0.060445
          84     6.82734     7.45944   0.0602033
          85     7.54488     7.46045   0.0595034
          86     6.89398     7.45386    0.059175
          87     8.19678      7.4624   0.0591077
          88      7.5069     7.46291   0.0584382
          89     7.30204      7.4611   0.0578095
          90     7.19108      7.4581    0.057245
          91      8.0972     7.46512   0.0570451
          92     6.85958     7.45854   0.0568035
          93      7.7359     7.46152    0.056271
          94     8.02486     7.46752   0.0559906
          95     7.75808     7.47057   0.0554847
          96      6.8349     7.46395   0.0553004
          97     7.74614     7.46686   0.0548068
          98      7.9963     7.47226   0.0545131
          99     7.72078     7.47478   0.0540203
         100     7.68916     7.47692   0.0535226
