#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.50465     1.50465           0
           2     1.62288     1.56377   0.0418012
           3     1.50091     1.54281   0.0327004
           4     1.50593     1.53359   0.0257929
           5     1.43978     1.51483   0.0265971
           6     1.43057     1.50079   0.0256048
           7     1.43665     1.49162   0.0235291
           8     1.54723     1.49858   0.0215903
           9     1.46229     1.49454    0.019564
          10     1.44645     1.48973   0.0181891
          11     1.46446     1.48744     0.01668
          12     1.49947     1.48844   0.0153201
          13     1.47182     1.48716   0.0141949
          14     1.58154      1.4939   0.0146947
          15     1.49799     1.49418   0.0137176
          16     1.54992     1.49766   0.0132953
          17     1.56349     1.50153    0.013065
          18     1.59847     1.50692   0.0134034
          19     1.54169     1.50875   0.0128223
          20     1.45183      1.5059    0.012493
          21     1.44657     1.50308   0.0122134
          22     1.58115     1.50663   0.0121629
          23     1.62764     1.51189   0.0127213
          24     1.52289     1.51235   0.0121995
          25     1.40206     1.50793   0.0124836
          26     1.46893     1.50643   0.0120933
          27     1.48201     1.50553   0.0116792
          28     1.38325     1.50116   0.0120509
          29     1.45802     1.49967   0.0117268
          30     1.50446     1.49983    0.011337
          31     1.53617     1.50101   0.0110317
          32     1.57393     1.50329   0.0109198
          33     1.48469     1.50272   0.0106034
          34     1.42522     1.50044   0.0105337
          35     1.60747      1.5035   0.0106674
          36     1.53107     1.50427   0.0103985
          37     1.49627     1.50405   0.0101198
          38     1.50981      1.5042  0.00985458
          39     1.53714     1.50505  0.00963801
          40     1.47755     1.50436  0.00942155
          41     1.59889     1.50666   0.0094697
          42     1.52656     1.50714  0.00925607
          43     1.51185     1.50725  0.00904146
          44     1.51605     1.50745  0.00883818
          45     1.52416     1.50782  0.00864958
          46      1.4312     1.50615  0.00862043
          47     1.61492     1.50847   0.0087421
          48     1.48396     1.50796  0.00857487
          49     1.47087      1.5072   0.0084332
          50     1.46325     1.50632  0.00831022
          51     1.49125     1.50603  0.00815252
          52     1.57898     1.50743  0.00811556
          53     1.45343     1.50641  0.00802613
          54     1.50682     1.50642   0.0078775
          55     1.48982     1.50612  0.00774005
          56     1.55393     1.50697  0.00764878
          57     1.49004     1.50667  0.00752035
          58       1.552     1.50745  0.00743119
          59     1.47575     1.50692  0.00732464
          60     1.58198     1.50817  0.00730862
          61     1.62021        1.51  0.00741602
          62     1.58792     1.51126  0.00740211
          63     1.46963      1.5106  0.00731405
          64     1.56036     1.51138  0.00724097
          65     1.51157     1.51138  0.00712957
          66     1.61085     1.51289  0.00717908
          67     1.56305     1.51364  0.00711087
          68     1.59253      1.5148   0.0071003
          69     1.55715     1.51541  0.00702388
          70     1.45137      1.5145  0.00698287
          71     1.49455     1.51421  0.00689017
          72     1.39802      1.5126   0.0069809
          73     1.51962      1.5127  0.00688594
          74     1.47708     1.51222  0.00680968
          75     1.47333      1.5117   0.0067386
          76     1.50309     1.51158  0.00665088
          77     1.50506      1.5115  0.00656505
          78     1.43079     1.51046  0.00656192
          79     1.53689      1.5108  0.00648738
          80     1.59776     1.51189  0.00649671
          81     1.44898     1.51111  0.00646276
          82     1.47384     1.51066   0.0063999
          83     1.46347     1.51009  0.00634799
          84     1.52074     1.51021  0.00627369
          85     1.47438     1.50979  0.00621403
          86     1.45605     1.50917  0.00617311
          87     1.51933     1.50928  0.00610326
          88     1.45758      1.5087  0.00606212
          89     1.55763     1.50925  0.00601889
          90     1.45666     1.50866   0.0059803
          91     1.58264     1.50947  0.00596959
          92     1.46182     1.50896  0.00592713
          93     1.54851     1.50938  0.00587863
          94     1.50157      1.5093  0.00581668
          95     1.54221     1.50965  0.00576576
          96     1.42981     1.50881  0.00576536
          97     1.49967     1.50872   0.0057067
          98     1.48285     1.50846  0.00565457
          99     1.53821     1.50876  0.00560543
         100     1.51064     1.50878  0.00554941
