#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     4.37575     4.37575           0
           2     4.61283     4.49429   0.0838216
           3      4.3625     4.45036   0.0664025
           4     3.97682     4.33198    0.113981
           5     5.12512      4.4906    0.168657
           6     4.45887     4.48531     0.14063
           7     4.13788     4.43568    0.129002
           8     4.21843     4.40853    0.115699
           9     4.43495     4.41146    0.102881
          10     4.11967     4.38228   0.0966425
          11     4.13205     4.35953   0.0904945
          12     4.33777     4.35772   0.0829715
          13     4.48622      4.3676   0.0771756
          14     4.82705     4.40042   0.0783304
          15     4.27067     4.39177   0.0735845
          16     4.56657      4.4027   0.0697917
          17      4.4287     4.40423   0.0657031
          18      4.4809     4.40849   0.0621908
          19     4.65027     4.42121   0.0602055
          20     4.16005     4.40815   0.0585942
          21     4.09617      4.3933   0.0576566
          22      3.9592     4.37356   0.0583146
          23     4.49988     4.37906   0.0560372
          24      3.8678     4.35775   0.0576092
          25     4.56623     4.36609   0.0559051
          26     4.51078     4.37166   0.0540312
          27     4.06105     4.36015   0.0532407
          28     4.22868     4.35546   0.0515458
          29     4.64773     4.36554   0.0507441
          30     4.38442     4.36617   0.0490565
          31     4.51613       4.371    0.047712
          32     4.50263     4.37512    0.046398
          33     5.06192     4.39593   0.0494398
          34     4.36365     4.39498   0.0479948
          35     4.33112     4.39316   0.0466582
          36     4.22908      4.3886   0.0455842
          37      4.4571     4.39045   0.0443898
          38     4.36432     4.38976    0.043227
          39     4.84693     4.40148   0.0436791
          40     4.83595     4.41235   0.0439168
          41     3.98058     4.40182   0.0440902
          42     4.45712     4.40313   0.0430601
          43     4.54667     4.40647   0.0421879
          44     4.71143      4.4134   0.0417945
          45     4.27502     4.41033   0.0409787
          46     4.61318     4.41474   0.0403245
          47     4.27435     4.41175    0.039577
          48     4.87078     4.42131   0.0398912
          49      4.4644     4.42219   0.0390867
          50     4.40967     4.42194   0.0383058
          51     4.24623      4.4185   0.0377093
          52     4.73613      4.4246   0.0374756
          53     4.25027     4.42131   0.0369126
          54      4.5131     4.42301   0.0362682
          55     4.42278     4.42301   0.0356087
          56      4.8171     4.43005   0.0356615
          57     4.46168      4.4306   0.0350402
          58      4.2276      4.4271   0.0346104
          59     4.29338     4.42484   0.0340979
          60     4.50498     4.42617   0.0335558
          61     4.29157     4.42397   0.0330781
          62      4.6045     4.42688   0.0326725
          63      4.7512     4.43202    0.032557
          64     4.48985     4.43293   0.0320608
          65     4.21362     4.42955   0.0317446
          66     4.57512     4.43176   0.0313401
          67     4.46372     4.43224    0.030876
          68     4.41845     4.43203   0.0304226
          69      4.0722     4.42682   0.0304254
          70     4.43748     4.42697   0.0299911
          71     4.57088       4.429   0.0296371
          72     4.31078     4.42736   0.0292709
          73     4.82673     4.43283   0.0293768
          74      4.4092     4.43251   0.0289815
          75      4.7191     4.43633   0.0288459
          76      4.5814     4.43824   0.0285295
          77     4.30688     4.43653   0.0282099
          78     5.02825     4.44412   0.0288502
          79      4.5307     4.44521   0.0285059
          80     4.94962     4.45152   0.0288384
          81     4.30605     4.44972   0.0285382
          82      4.5987     4.45154    0.028248
          83      4.2205     4.44876   0.0280445
          84     4.47445     4.44906   0.0277123
          85      4.3591       4.448   0.0274064
          86     4.14888     4.44453   0.0273076
          87     4.16493     4.44131   0.0271821
          88     4.46612     4.44159   0.0268747
          89     4.03693     4.43705   0.0269546
          90     4.38857     4.43651   0.0266605
          91     3.95548     4.43122   0.0268865
          92      4.0163     4.42671   0.0269698
          93     4.89318     4.43173   0.0271422
          94     4.52422     4.43271   0.0268713
          95     4.47028     4.43311   0.0265914
          96     4.39657     4.43273   0.0263171
          97      4.5841     4.43429    0.026092
          98     4.56957     4.43567   0.0258623
          99     3.74353     4.42868   0.0265292
         100     4.49498     4.42934   0.0262722
