100 0 0
98.485 3.31489 -1.59866
96.4913 3.20677 -0.426326
97.0385 -1.1226 -0.848581
93.3937 -2.57395 -0.444063
93.6888 1.74703 1.80582
93.6476 3.91734 1.84992
92.3967 4.6155 0.578852
92.6075 6.30436 -0.495982
92.3378 9.57004 2.94692
89.7248 10.1978 5.34956
89.6372 8.64012 3.29837
89.3873 10.0395 2.56194
87.9584 9.09305 3.10662
86.477 9.66604 -0.96672
86.477 9.66604 -0.96672
84.2005 6.85353 -0.068551
80.733 10.7803 -0.201967
79.2222 10.2396 -2.38003
72.977 12.975 1.23901
72.977 12.975 1.23901
70.0065 12.6915 -2.38885
70.0065 12.6915 -2.38885
65.5309 11.9369 -0.299263
63.2508 8.17681 -1.84762
61.1181 8.76452 -2.86215
61.1181 8.76452 -2.86215
60.0582 8.17184 -0.889068
60.0456 7.6145 -0.111192
60.0456 7.6145 -0.111192
60.0456 7.6145 -0.111192
58.4089 9.19272 -2.02999
58.4089 9.19272 -2.02999
57.675 5.99873 -5.32286
57.675 5.99873 -5.32286
54.0757 8.90403 -2.39772
54.1238 6.13789 -2.96044
54.1872 5.79815 -4.35745
51.6144 7.3245 -2.63387
48.3143 5.98135 0.117
48.3143 5.98135 0.117
48.572 5.2042 1.45819
48.572 5.2042 1.45819
48.572 5.2042 1.45819
46.905 8.29689 0.397408
46.905 8.29689 0.397408
46.905 8.29689 0.397408
47.5822 8.48761 -0.905131
45.9306 7.60072 -0.122985
42.2781 5.19693 -1.8651
42.2781 5.19693 -1.8651
42.2781 5.19693 -1.8651
39.5483 11.5587 -5.91666
37.5476 10.5952 -6.17137
37.5476 10.5952 -6.17137
37.5476 10.5952 -6.17137
36.5501 10.6662 -6.48751
35.3732 10.0977 -5.58483
35.7239 9.39741 -2.90366
32.4317 10.1064 -4.53579
32.4317 10.1064 -4.53579
31.0288 13.1028 -2.5234
31.0288 13.1028 -2.5234
29.8491 13.8103 -5.73382
28.4278 16.5378 -6.86491
28.4278 16.5378 -6.86491
26.3001 16.3886 -8.9751
26.3001 16.3886 -8.9751
23.7073 15.52 -10.1915
22.9614 12.2675 -8.83584
22.3977 14.8596 -7.31967
24.0973 12.9725 -6.46817
20.5002 14.4526 -5.41288
22.7305 7.36234 -5.18115
22.7305 7.36234 -5.18115
22.7305 7.36234 -5.18115
22.7305 7.36234 -5.18115
20.8284 9.42336 -2.73276
20.6797 8.86316 -1.881
20.6797 8.86316 -1.881
20.3102 7.39113 -2.888
19.9213 6.09033 -0.717891
19.9213 6.09033 -0.717891
19.9213 6.09033 -0.717891
19.9213 6.09033 -0.717891
19.9213 6.09033 -0.717891
19.9213 6.09033 -0.717891
19.9213 6.09033 -0.717891
19.6477 5.45452 -3.79748
19.6477 5.45452 -3.79748
14.6543 6.93828 -3.45186
13.4975 4.90501 -3.26784
11.2075 7.13835 -0.406409
11.2075 7.13835 -0.406409
11.2075 7.13835 -0.406409
7.81765 -0.600733 1.7015
7.81765 -0.600733 1.7015
7.81765 -0.600733 1.7015
7.81765 -0.600733 1.7015
7.81765 -0.600733 1.7015
7.81765 -0.600733 1.7015
7.3499 -1.80878 1.52041
7.3499 -1.80878 1.52041
4.99842 0.412175 2.31467
5.47803 0.869321 0.32635
5.47803 0.869321 0.32635
5.47803 0.869321 0.32635
5.47803 0.869321 0.32635
0.753536 2.21067 2.91245
0.753536 2.21067 2.91245
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
0.811139 1.89053 1.18541
1.01301 -0.128536 -0.361819
1.01301 -0.128536 -0.361819
1.01301 -0.128536 -0.361819
1.01301 -0.128536 -0.361819
1.01301 -0.128536 -0.361819
1.01301 -0.128536 -0.361819
1.4451 -0.0719753 -0.162836
1.4451 -0.0719753 -0.162836
1.4451 -0.0719753 -0.162836
1.4451 -0.0719753 -0.162836
1.4451 -0.0719753 -0.162836
1.4451 -0.0719753 -0.162836
1.4451 -0.0719753 -0.162836
1.4451 -0.0719753 -0.162836
1.4451 -0.0719753 -0.162836
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
0.232298 0.841125 0.22037
-0.121248 -0.862133 0.532881
-0.121248 -0.862133 0.532881
-0.121248 -0.862133 0.532881
-0.705974 -0.329982 1.23315
-0.705974 -0.329982 1.23315
-1.59181 0.648191 -0.240501
-1.59181 0.648191 -0.240501
-1.59181 0.648191 -0.240501
-1.59181 0.648191 -0.240501
-1.59181 0.648191 -0.240501
-1.59181 0.648191 -0.240501
-1.59181 0.648191 -0.240501
-1.59181 0.648191 -0.240501
-1.59181 0.648191 -0.240501
-1.59181 0.648191 -0.240501
-0.864266 0.195841 -2.54445
-1.27753 0.191174 -1.38113
-1.27753 0.191174 -1.38113
-1.27753 0.191174 -1.38113
1.47591 0.428863 0.483267
1.47591 0.428863 0.483267
1.47591 0.428863 0.483267
1.47591 0.428863 0.483267
1.47591 0.428863 0.483267
1.47591 0.428863 0.483267
0.793314 1.21069 0.507073
0.793314 1.21069 0.507073
-0.342294 2.06946 1.97333
1.49351 1.46533 0.0616592
1.49351 1.46533 0.0616592
1.92515 1.51017 -1.57688
1.92515 1.51017 -1.57688
1.92515 1.51017 -1.57688
2.10376 0.648357 1.91896
2.10376 0.648357 1.91896
2.10376 0.648357 1.91896
2.10376 0.648357 1.91896
-1.60415 1.13132 2.90309
-1.60415 1.13132 2.90309
-1.60415 1.13132 2.90309
-1.60415 1.13132 2.90309
-1.60415 1.13132 2.90309
-1.60415 1.13132 2.90309
-1.60415 1.13132 2.90309
-1.60415 1.13132 2.90309
-1.60415 1.13132 2.90309
1.17817 -0.851358 3.72561
1.17817 -0.851358 3.72561
2.12789 0.772599 2.66763
2.12789 0.772599 2.66763
2.12789 0.772599 2.66763
2.12789 0.772599 2.66763
2.12789 0.772599 2.66763
2.12789 0.772599 2.66763
2.12789 0.772599 2.66763
1.79075 1.00876 0.572464
1.79075 1.00876 0.572464
1.79075 1.00876 0.572464
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
0.19931 0.930148 0.0726731
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.910327 -0.986569 -0.0994492
-0.572202 0.93218 0.041764
-1.10796 1.24471 0.348992
-1.10796 1.24471 0.348992
-1.10796 1.24471 0.348992
-1.10796 1.24471 0.348992
-1.10796 1.24471 0.348992
1.31113 1.19955 0.0770781
1.31113 1.19955 0.0770781
-0.755187 0.809364 -0.880777
-0.755187 0.809364 -0.880777
-0.755187 0.809364 -0.880777
-1.08244 0.904219 -1.90648
-0.777798 2.16249 0.232378
-0.777798 2.16249 0.232378
-0.777798 2.16249 0.232378
-0.777798 2.16249 0.232378
2.13747 0.659829 0.778637
2.13747 0.659829 0.778637
