1 1.35033 1.35033 0
2 1.43546 1.52059 0.0851303
3 1.48892 1.59583 0.0726188
4 1.46084 1.3766 0.0585256
5 1.49215 1.61738 0.0550948
6 1.47116 1.36625 0.0496376
7 1.50371 1.69898 0.0530957
8 1.50633 1.5247 0.0460571
9 1.53581 1.77164 0.050188
10 1.51089 1.28663 0.0513421
11 1.51293 1.53332 0.0464854
12 1.50114 1.37138 0.0440442
13 1.50784 1.58829 0.0410657
14 1.51131 1.55639 0.0381773
15 1.51242 1.52804 0.0355586
16 1.51008 1.4749 0.0333446
17 1.52514 1.76606 0.0347532
18 1.53011 1.61471 0.0331414
19 1.53231 1.57191 0.0314257
20 1.52528 1.39168 0.030631
21 1.51521 1.31383 0.0308268
22 1.52444 1.71816 0.0308058
23 1.53098 1.67501 0.0301551
24 1.52075 1.28547 0.03063
25 1.52951 1.73973 0.0306572
26 1.5246 1.40189 0.0298607
27 1.52208 1.45652 0.0288439
28 1.51877 1.42946 0.0279908
29 1.51495 1.40782 0.027278
30 1.50913 1.34033 0.0269883
31 1.50676 1.43575 0.0262103
32 1.50459 1.43741 0.0254703
33 1.50889 1.64633 0.0250573
34 1.51313 1.65317 0.0246768
35 1.51387 1.53891 0.0239727
36 1.51766 1.65051 0.0236044
37 1.52055 1.62432 0.0231378
38 1.52117 1.54435 0.0225294
39 1.51775 1.38778 0.0222091
40 1.51689 1.48316 0.021664
41 1.51659 1.50449 0.0211312
42 1.51215 1.33042 0.0210929
43 1.51457 1.61588 0.0207373
44 1.50951 1.29227 0.020881
45 1.51123 1.58688 0.020484
46 1.51094 1.49753 0.0200359
47 1.51179 1.55095 0.0196235
48 1.50752 1.30678 0.0196793
49 1.50509 1.38867 0.0194255
50 1.50886 1.69338 0.019402
51 1.50551 1.33827 0.0193097
52 1.50963 1.71968 0.0193774
53 1.51225 1.64836 0.0191877
54 1.51079 1.43358 0.0188853
55 1.51229 1.59312 0.0185991
56 1.5107 1.4236 0.0183325
57 1.51397 1.69689 0.0183018
58 1.51307 1.46201 0.0180058
59 1.51517 1.63647 0.0178211
60 1.51684 1.61548 0.0176012
61 1.52081 1.75907 0.0177599
62 1.51895 1.40544 0.0175699
