1 42.7905 42.7905 0
2 38.7051 34.6198 32.7254
3 45.4164 58.839 23.1352
4 45.1718 44.4381 18.4478
5 46.291 50.7676 15.3004
6 46.7879 49.2724 13.5235
7 47.2799 50.2321 12.098
8 46.2265 38.8528 11.3664
9 44.9592 34.8205 10.5888
10 46.2973 58.3407 9.91041
11 46.3678 47.0725 9.4188
12 45.1762 32.0685 9.04913
13 44.969 42.4828 8.56918
14 43.7865 28.4135 8.26138
15 45.0541 62.8006 7.91161
16 44.905 42.6682 7.61527
17 44.6611 40.7588 7.31828
18 45.0925 52.4263 7.0117
19 44.9488 42.362 6.83863
20 44.3651 33.2758 6.62625
21 43.8981 34.5571 6.48182
22 43.9026 43.9983 6.31693
23 44.0397 47.055 6.12029
24 44.1064 45.6402 5.96875
25 44.0967 43.8653 5.84737
26 44.0463 42.7844 5.73303
27 43.9757 42.1407 5.62599
28 43.4644 29.6609 5.51682
29 42.9963 29.888 5.41423
30 42.7733 36.3078 5.29761
31 42.8151 44.0666 5.16457
32 42.7632 41.1566 5.06513
33 42.3097 27.7953 4.96889
34 42.0171 32.362 4.87199
35 42.0506 43.1888 4.77593
36 42.0497 42.0208 4.69388
37 41.4863 21.2034 4.62686
38 41.0687 25.6185 4.5583
39 40.5602 21.235 4.50033
40 40.2562 28.3994 4.42878
41 39.947 27.5792 4.36601
42 39.566 23.9452 4.3074
43 39.4632 35.1471 4.24596
44 39.2341 29.3822 4.18656
45 38.8846 23.5079 4.13376
46 38.3363 13.6609 4.09424
47 37.9155 18.5608 4.04576
48 37.5233 19.091 4.00072
49 37.2006 21.7093 3.95512
50 36.8527 19.8046 3.90802
51 36.5878 23.3421 3.85654
52 36.2467 18.8507 3.81515
53 35.9934 22.8209 3.76334
54 35.752 22.9577 3.7186
55 35.3813 15.3679 3.67829
56 34.9805 12.9326 3.641
57 34.653 16.3157 3.60072
58 34.2897 13.5827 3.56439
59 33.916 12.2372 3.52793
60 33.5356 11.0917 3.49295
61 33.2011 13.1304 3.45812
62 32.8474 11.2732 3.42559
63 32.6042 17.5284 3.38501
64 32.2443 9.5671 3.35371
65 31.9684 14.3136 3.31711
66 31.5951 7.33049 3.28895
67 31.2839 10.7448 3.2575
68 30.9604 9.28336 3.22787
69 30.6969 12.7775 3.19515
70 30.3744 8.12856 3.1675
71 30.0724 8.92579 3.13918
72 29.7878 9.58717 3.11033
73 29.4874 7.85955 3.08383
74 29.2197 9.67695 3.05535
75 28.9513 9.08864 3.0285
76 28.6877 8.91643 3.00105
77 28.4207 8.13064 2.97577
78 28.1333 6.00401 2.95234
79 27.8788 8.02239 2.92668
80 27.6292 7.90942 2.902
81 27.4144 10.2349 2.87567
82 27.1761 7.87129 2.85091
83 26.9796 10.8647 2.82517
84 26.7506 7.75004 2.80161
85 26.5692 11.3311 2.77531
86 26.3459 7.36731 2.75271
87 26.143 8.68566 2.72913
88 25.9016 4.9003 2.7091
89 25.6878 6.88066 2.68736
90 25.4828 7.23412 2.66564
91 25.2854 7.52118 2.644
92 25.0671 5.2041 2.62439
93 24.8735 7.05597 2.60345
94 24.6649 5.27109 2.58436
95 24.4622 5.40273 2.56517
96 24.254 4.4802 2.54695
97 24.0693 6.33636 2.52778
98 23.875 5.02892 2.50948
99 23.6966 6.20985 2.4906
100 23.5128 5.31953 2.4725
101 23.3232 4.3619 2.45529
102 23.1425 4.89353 2.43787
103 22.9761 6.00444 2.4199
104 22.8033 5.0025 2.40282
105 22.6443 6.10166 2.38523
106 22.487 5.97796 2.36809
107 22.3106 3.61351 2.35253
108 22.1473 4.67111 2.33643
109 21.9802 3.93632 2.32095
110 21.813 3.58041 2.30588
111 21.665 5.387 2.28987
112 21.5069 3.95996 2.27491
113 21.3715 6.21075 2.25888
114 21.2253 4.705 2.24382
115 21.0839 4.96115 2.22875
116 20.9499 5.53411 2.21365
117 20.8093 4.50845 2.19923
118 20.6733 4.75891 2.18483
119 20.5355 4.2783 2.1709
120 20.4178 6.4115 2.15606
121 20.2895 4.88592 2.14211
122 20.1708 5.81533 2.12787
123 20.0447 4.66056 2.11433
124 19.9184 4.37306 2.10111
125 19.7945 4.44229 2.08797
126 19.6715 4.29702 2.07504
127 19.5589 5.36525 2.06176
128 19.4486 5.43472 2.04868
129 19.3274 3.82612 2.03637
130 19.2121 4.33416 2.02395
131 19.1048 5.15158 2.01137
132 19.0044 5.85637 1.99867
133 18.8963 4.62303 1.98656
134 18.7894 4.57018 1.97463
135 18.6795 3.95847 1.96305
136 18.5723 4.10015 1.95155
137 18.4683 4.31761 1.94009
138 18.379 6.14662 1.9282
