1 5.49524 5.49524 0
2 4.84747 4.1997 2.26351
3 4.86796 4.90893 1.69561
4 4.8277 4.70693 1.33573
5 4.81875 4.78292 1.09807
6 4.89636 5.28446 0.962091
7 4.9618 5.35444 0.848985
8 5.14957 6.46394 0.857449
9 5.1271 4.94734 0.786772
10 5.05916 4.44771 0.728433
11 5.11388 5.66104 0.689725
12 5.04716 4.31324 0.646981
13 4.93651 3.60872 0.614694
14 4.90599 4.50923 0.58322
15 4.8414 3.93709 0.553252
16 4.76786 3.66484 0.532101
17 4.78316 5.02793 0.513656
18 4.72296 3.69959 0.495291
19 4.70715 4.42258 0.474765
20 4.77096 5.98328 0.477959
21 4.78176 4.99776 0.47126
22 4.75363 4.16289 0.454668
23 4.80521 5.93995 0.449945
24 4.79314 4.5155 0.442948
25 4.82412 5.56773 0.438606
26 4.81247 4.52125 0.425454
27 4.76117 3.42736 0.414995
28 4.76648 4.90993 0.405666
29 4.75861 4.53817 0.395947
30 4.7609 4.8273 0.389137
31 4.75959 4.72018 0.380508
32 4.76691 4.99381 0.373146
33 4.80952 6.17302 0.367549
34 4.90101 7.92042 0.386154
35 4.89471 4.68035 0.378397
36 4.8936 4.85495 0.369501
37 4.90053 5.1498 0.365985
38 4.91015 5.26631 0.362285
39 4.96063 6.87861 0.365049
40 4.92734 3.62898 0.358397
41 4.90906 4.17808 0.352524
42 4.88563 3.92481 0.346197
43 4.90792 5.84406 0.342413
44 4.9034 4.70921 0.33898
45 4.88459 4.05677 0.333424
46 4.87769 4.56745 0.32849
47 4.86591 4.32395 0.323041
48 4.85248 4.22141 0.317877
49 4.85286 4.87117 0.313367
50 4.8485 4.63444 0.308872
51 4.8549 5.1752 0.305266
52 4.85657 4.94184 0.301158
53 4.83917 3.93406 0.297121
54 4.84167 4.97412 0.292781
55 4.84688 5.12816 0.290673
56 4.84088 4.51125 0.286625
57 4.84177 4.89157 0.283525
58 4.83172 4.25867 0.280398
59 4.82261 4.29454 0.277489
60 4.83628 5.6425 0.275356
61 4.81955 3.81571 0.272318
62 4.81294 4.40963 0.269024
63 4.81309 4.82236 0.265723
64 4.83429 6.16984 0.266739
65 4.83066 4.59866 0.263997
66 4.81319 3.67735 0.26146
67 4.83337 6.16552 0.260568
68 4.8367 5.06009 0.258601
69 4.83112 4.4511 0.256248
70 4.82769 4.59127 0.253616
71 4.84926 6.3592 0.257551
72 4.84712 4.69517 0.255534
73 4.85766 5.61656 0.254045
74 4.87565 6.1891 0.252307
75 4.87416 4.76386 0.249923
76 4.85361 3.31258 0.248028
77 4.84603 4.26962 0.245668
78 4.8684 6.59059 0.24586
79 4.8623 4.38699 0.243863
80 4.86444 5.03305 0.242132
81 4.86838 5.18361 0.240312
82 4.88192 5.97888 0.238947
83 4.88789 5.3777 0.237268
84 4.89095 5.1447 0.235472
85 4.89056 4.85789 0.233767
86 4.92783 8.09535 0.236209
87 4.95168 7.00321 0.237731
88 4.94682 4.52371 0.235626
89 4.93655 4.03311 0.233688
90 4.93923 5.17762 0.232803
91 4.92948 4.05163 0.231097
92 4.95556 7.32869 0.232568
93 4.95047 4.4823 0.230681
94 4.95954 5.80362 0.229385
95 4.95043 4.09344 0.228059
96 4.96443 6.29474 0.227943
97 4.9682 5.33069 0.226129
98 4.95698 3.86817 0.224838
99 4.94286 3.559 0.223244
100 4.92783 3.44022 0.221855
101 4.9431 6.4696 0.22223
102 4.94177 4.80811 0.22129
103 4.95823 6.63656 0.220733
104 4.95468 4.58954 0.219694
105 4.95068 4.53413 0.218103
106 4.94744 4.60703 0.216664
107 4.94203 4.36866 0.215426
108 4.93503 4.18631 0.214541
109 4.93462 4.89077 0.213247
110 4.93882 5.39628 0.212752
111 4.94117 5.19934 0.2124
112 4.94253 5.09327 0.21147
113 4.93459 4.04626 0.210184
114 4.92707 4.07743 0.208954
115 4.9271 4.92955 0.20794
116 4.92153 4.28174 0.206729
117 4.93432 6.41726 0.207178
118 4.95514 7.39141 0.209019
119 4.95804 5.30072 0.208615
120 4.95299 4.35201 0.207416
121 4.97194 7.24597 0.208179
122 4.96692 4.35887 0.207274
123 4.9658 4.8292 0.205981
124 4.95884 4.10302 0.204783
125 4.96046 5.16072 0.203586
126 4.95835 4.6948 0.202589
127 4.96198 5.41983 0.201528
128 4.96514 5.36573 0.200267
129 4.9649 4.93536 0.19954
130 4.96821 5.3949 0.198816
131 4.96312 4.30114 0.197728
132 4.96175 4.78251 0.197262
133 4.95455 4.00323 0.196215
134 4.9669 6.60976 0.195657
135 4.9665 4.9134 0.194555
136 4.95985 4.06247 0.193589
137 4.95684 4.54631 0.192797
138 4.9505 4.08302 0.19177
139 4.95604 5.72009 0.190864
140 4.9524 4.44585 0.18992
141 4.95692 5.59069 0.189346
142 4.96144 5.59899 0.188462
143 4.95977 4.72219 0.187358
144 4.95732 4.60633 0.186478
145 4.95069 3.99656 0.185617
146 4.94529 4.16217 0.184747
147 4.93901 4.02279 0.183972
148 4.93812 4.80663 0.183018
149 4.94299 5.66439 0.182587
150 4.95756 7.12715 0.18264
151 4.96213 5.64784 0.181983
152 4.9653 5.44472 0.181445
153 4.95957 4.08793 0.180634
154 4.95297 3.94343 0.179922
155 4.95601 5.4249 0.180035
156 4.95263 4.42854 0.179365
157 4.9516 4.79124 0.178603
158 4.95363 5.27118 0.177721
159 4.94992 4.36376 0.176877
160 4.9443 4.05157 0.176038
161 4.94051 4.33332 0.17515
162 4.92902 3.0795 0.17454
163 4.93251 5.49758 0.173886
164 4.94274 6.61 0.17348
165 4.94949 6.05671 0.173371
166 4.95368 5.64503 0.172854
