1 49.2043 49.2043 0
2 51.0278 52.8513 1.82351
3 52.4076 55.1671 1.73555
4 56.6613 69.4223 4.42716
5 54.3325 45.0174 4.14525
6 54.3478 54.4244 3.38461
7 53.6198 49.2516 2.95171
8 51.0389 32.9727 3.63255
9 51.6315 56.3724 3.25796
10 51.4082 49.3982 2.92255
11 50.979 46.6876 2.67815
12 51.5532 57.8687 2.51132
13 51.6531 52.8519 2.31224
14 52.6184 65.1681 2.34831
15 51.464 35.302 2.47225
16 51.4024 50.4777 2.3134
17 51.2482 48.782 2.17852
18 51.0219 47.1749 2.06636
19 51.2933 56.1778 1.97332
20 51.0213 45.8525 1.89172
21 50.7038 44.354 1.82718
22 50.9782 56.7414 1.76363
23 50.3175 35.7821 1.8101
24 50.4541 53.5951 1.73841
25 50.036 40.0031 1.71903
26 49.8722 45.7768 1.65969
27 49.6308 43.3542 1.61518
28 49.4094 43.431 1.5721
29 49.3711 48.2992 1.51741
30 48.9759 37.5147 1.51829
31 48.7115 40.7812 1.4921
32 48.4921 41.6885 1.4613
33 48.6313 53.0858 1.42315
34 48.5556 46.0571 1.38273
35 48.2991 39.5809 1.36691
36 47.8367 31.6519 1.40658
37 47.6714 41.7185 1.378
38 47.3693 36.1946 1.37483
39 46.9715 31.8532 1.39696
40 46.6925 35.8117 1.38988
41 46.4591 37.1235 1.3755
42 46.1479 33.3877 1.37796
43 45.7908 30.7945 1.3921
44 45.4209 29.5134 1.40951
45 45.1604 33.7001 1.40223
46 45.0177 38.5931 1.37882
47 44.6856 29.4093 1.38943
48 44.5614 38.7277 1.36583
49 44.3345 33.4419 1.35678
50 43.9697 26.0925 1.37852
51 43.8245 36.5672 1.359
52 43.9401 49.8342 1.33761
53 43.7685 34.8433 1.32331
54 43.6945 39.777 1.30067
55 43.6839 43.1099 1.27685
56 43.3698 26.093 1.29259
57 43.1603 31.4311 1.28687
58 42.8133 23.0339 1.31124
59 42.5953 29.9485 1.30713
60 42.4493 33.8342 1.29343
61 42.1815 26.114 1.29993
62 41.856 22.0046 1.31956
63 41.6532 29.0768 1.31419
64 41.5186 33.037 1.30048
65 41.3316 29.3685 1.29389
66 41.118 27.2306 1.29192
67 40.9922 32.6931 1.27869
68 40.8237 29.5326 1.27097
69 40.7796 37.7819 1.25319
70 40.756 39.1236 1.23538
71 40.5501 26.1358 1.23515
72 40.4695 34.7512 1.22053
73 40.4251 37.2233 1.20452
74 40.206 24.2161 1.20815
75 40.1126 33.2012 1.19559
76 39.966 28.9729 1.18882
77 39.8356 29.9204 1.18051
78 39.6699 26.9127 1.177
79 39.5341 28.9421 1.16991
80 39.403 29.0494 1.1626
81 39.4123 40.1528 1.1482
82 39.3537 34.6086 1.13562
83 39.1954 26.2096 1.13298
84 39.0445 26.5227 1.12953
85 39.0078 35.9278 1.11676
86 38.8534 25.7302 1.11445
87 38.6671 22.6401 1.11722
88 38.4978 23.7699 1.11735
89 38.3243 23.0538 1.11827
90 38.1926 26.4775 1.11358
91 38.0973 29.5208 1.10539
92 37.9283 22.5417 1.10631
93 37.7108 17.7087 1.11573
94 37.546 22.2171 1.11604
95 37.4002 23.691 1.11382
96 37.2294 21.0024 1.11531
97 37.0588 20.6834 1.11686
98 36.8101 12.6902 1.13302
99 36.5977 15.7788 1.14146
100 36.3681 13.6353 1.15309
101 36.2014 19.533 1.15372
102 35.988 14.4334 1.16211
103 35.8501 21.7844 1.15901
104 35.7038 20.6379 1.15709
105 35.5023 14.5482 1.1636
106 35.3584 20.2485 1.16152
107 35.2184 20.3762 1.1591
108 35.0831 20.6085 1.15626
109 34.9608 21.7531 1.15211
110 34.8219 19.6839 1.15
111 34.6545 16.2354 1.15183
112 34.4969 17.0048 1.15233
113 34.3327 15.939 1.15383
114 34.1688 15.6564 1.15534
115 34.0283 18.0031 1.15384
116 33.8468 12.9772 1.15816
117 33.6779 14.089 1.16057
118 33.5092 13.7647 1.163
119 33.3397 13.3367 1.16558
120 33.2477 22.3105 1.15947
121 33.1568 22.2463 1.15344
122 32.9912 12.9508 1.15587
123 32.8261 12.6775 1.15827
124 32.6743 14.0141 1.15887
125 32.5512 17.2862 1.15613
126 32.496 25.5878 1.14825
127 32.3639 15.7164 1.14681
128 32.2 11.3946 1.14955
129 32.0703 15.4621 1.14796
130 31.9053 10.6276 1.15097
131 31.7824 15.7993 1.14875
132 31.659 15.4977 1.14667
133 31.5229 13.5527 1.14613
134 31.3735 11.501 1.14732
135 31.2382 13.11 1.14679
136 31.1045 13.0533 1.14616
137 30.9874 15.0705 1.14376
138 30.8752 15.5017 1.14098
139 30.7327 11.0723 1.14166
140 30.6071 13.1445 1.14042
141 30.4976 15.1681 1.13758
142 30.3678 12.0606 1.13698
143 30.2507 13.6189 1.13506
144 30.1198 11.4018 1.13473
145 29.9972 12.3493 1.13352
146 29.8944 14.9852 1.13042
147 29.7758 12.4678 1.12894
148 29.6382 9.40919 1.1297
149 29.5263 12.9582 1.12766
150 29.3993 10.4723 1.1273
151 29.2995 14.3384 1.12424
