#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00263564  0.00263564           0
           2   0.0026243  0.00262997 4.00833e-06
           3  0.00254525  0.00260173 2.32108e-05
           4  0.00251776  0.00258074 2.51702e-05
           5  0.00251755   0.0025681 2.30919e-05
           6  0.00261445  0.00257582 2.04946e-05
           7  0.00255861  0.00257336 1.77137e-05
           8   0.0024953  0.00256361 1.79877e-05
           9  0.00257924  0.00256534 1.60727e-05
          10  0.00255387   0.0025642 1.45064e-05
          11  0.00249868  0.00255824 1.43584e-05
          12  0.00250097  0.00255347 1.39324e-05
          13  0.00266468  0.00256202 1.52629e-05
          14  0.00256946  0.00256255 1.41819e-05
          15  0.00243001  0.00255372 1.57505e-05
          16  0.00259169  0.00255609 1.49439e-05
          17  0.00260722   0.0025591 1.43642e-05
          18  0.00255498  0.00255887  1.3568e-05
          19   0.0025245  0.00255706 1.29739e-05
          20  0.00254882  0.00255665 1.23318e-05
          21  0.00260251  0.00255883 1.19364e-05
          22  0.00256225  0.00255899 1.13948e-05
          23  0.00260847  0.00256114 1.11006e-05
          24  0.00260969  0.00256316 1.08209e-05
          25    0.002621  0.00256548 1.06325e-05
          26  0.00254988  0.00256488 1.02404e-05
          27  0.00261136   0.0025666 1.00048e-05
          28  0.00246495  0.00256297 1.02851e-05
          29  0.00256647  0.00256309 9.93111e-06
          30  0.00253646   0.0025622 9.63965e-06
          31  0.00247076  0.00255925 9.76953e-06
          32  0.00255947  0.00255926 9.46424e-06
          33  0.00257797  0.00255982 9.19442e-06
          34  0.00258979  0.00256071 8.96615e-06
          35  0.00256509  0.00256083 8.71084e-06
          36  0.00264679  0.00256322 8.79001e-06
          37  0.00244571  0.00256004 9.10818e-06
          38  0.00263165  0.00256193 9.06134e-06
          39  0.00259846  0.00256286 8.87729e-06
          40  0.00258069  0.00256331 8.66654e-06
          41  0.00267675  0.00256608 8.88582e-06
          42  0.00253419  0.00256532 8.70662e-06
          43  0.00251795  0.00256422 8.57353e-06
          44  0.00245093  0.00256164 8.75673e-06
          45  0.00248678  0.00255998 8.71874e-06
          46  0.00265816  0.00256211  8.7866e-06
          47  0.00254682  0.00256179 8.60567e-06
          48  0.00265129  0.00256365 8.62603e-06
          49  0.00263523  0.00256511 8.57278e-06
          50  0.00258862  0.00256558 8.41421e-06
          51  0.00251438  0.00256458 8.30891e-06
          52  0.00261803  0.00256561 8.21247e-06
          53  0.00249396  0.00256425 8.16801e-06
          54  0.00255211  0.00256403 8.01984e-06
          55  0.00259245  0.00256455 7.89065e-06
          56  0.00250705  0.00256352 7.81627e-06
          57  0.00256497  0.00256354 7.67919e-06
          58  0.00253955  0.00256313 7.55792e-06
          59   0.0025994  0.00256375 7.45478e-06
          60  0.00260224  0.00256439  7.3581e-06
          61  0.00263538  0.00256555 7.32892e-06
          62  0.00252847  0.00256495 7.23507e-06
          63    0.002506  0.00256402  7.1805e-06
          64  0.00255486  0.00256387 7.06973e-06
          65  0.00251376   0.0025631 7.00288e-06
          66  0.00257371  0.00256326 6.89862e-06
          67    0.002517  0.00256257 6.83013e-06
          68   0.0024677  0.00256118  6.8707e-06
          69  0.00253472  0.00256079 6.78182e-06
          70  0.00259253  0.00256125 6.70007e-06
          71  0.00259552  0.00256173 6.62307e-06
          72  0.00256453  0.00256177  6.5312e-06
          73  0.00261401  0.00256249 6.48082e-06
          74  0.00255428  0.00256237 6.39419e-06
          75   0.0025705  0.00256248 6.30985e-06
          76   0.0024946  0.00256159 6.28972e-06
          77  0.00260777  0.00256219 6.23656e-06
          78  0.00248888  0.00256125 6.22703e-06
          79   0.0025716  0.00256138 6.14958e-06
          80  0.00253861   0.0025611  6.0793e-06
          81  0.00264183  0.00256209 6.08541e-06
          82  0.00245539  0.00256079 6.14874e-06
          83  0.00254813  0.00256064 6.07655e-06
          84  0.00252581  0.00256022 6.01835e-06
          85  0.00251648  0.00255971 5.96951e-06
          86  0.00254664  0.00255956 5.90203e-06
          87  0.00256725  0.00255965 5.83485e-06
          88   0.0024904  0.00255886 5.82136e-06
          89  0.00268097  0.00256023 5.91542e-06
          90  0.00260265   0.0025607 5.86844e-06
          91  0.00258481  0.00256097 5.80992e-06
          92   0.0025911  0.00256129   5.756e-06
          93  0.00255981  0.00256128 5.69413e-06
          94  0.00255884  0.00256125 5.63361e-06
          95  0.00250666  0.00256068 5.60355e-06
          96   0.0025827  0.00256091 5.54987e-06
          97  0.00261281  0.00256144 5.51839e-06
          98  0.00256036  0.00256143 5.46209e-06
          99  0.00265668  0.00256239   5.491e-06
         100  0.00254083  0.00256218 5.44032e-06
