#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00621028  0.00621028           0
           2  0.00610563  0.00615796 3.69981e-05
           3  0.00621473  0.00617688 2.91054e-05
           4  0.00643811  0.00624219 6.06236e-05
           5  0.00630706  0.00625516 4.98681e-05
           6  0.00624687  0.00625378 4.15759e-05
           7  0.00652689  0.00629279 5.07416e-05
           8  0.00626632  0.00628948 4.45067e-05
           9  0.00640809  0.00630266 4.14667e-05
          10  0.00625101   0.0062975 3.76404e-05
          11  0.00608382  0.00627807 3.89095e-05
          12  0.00661042  0.00630577 4.44438e-05
          13   0.0062532  0.00630172 4.12085e-05
          14  0.00641129  0.00630955 3.90012e-05
          15  0.00599316  0.00628846 4.17168e-05
          16  0.00591412  0.00626506 4.51966e-05
          17  0.00642367  0.00627439 4.34903e-05
          18  0.00607877  0.00626352 4.24103e-05
          19   0.0065195    0.006277  4.2264e-05
          20   0.0063501  0.00628065 4.03085e-05
          21  0.00601318  0.00626791 4.03511e-05
          22  0.00618091  0.00626396 3.87103e-05
          23  0.00637224  0.00626867 3.73125e-05
          24  0.00633494  0.00627143 3.58598e-05
          25  0.00629704  0.00627245   3.444e-05
          26  0.00649218   0.0062809 3.41366e-05
          27  0.00632202  0.00628243 3.29062e-05
          28  0.00620823  0.00627978 3.18375e-05
          29  0.00630134  0.00628052 3.07483e-05
          30  0.00646969  0.00628683 3.03631e-05
          31  0.00640931  0.00629078 2.96396e-05
          32  0.00639592  0.00629406 2.88949e-05
          33  0.00651797  0.00630085 2.88049e-05
          34  0.00651165  0.00630705 2.86172e-05
          35  0.00637084  0.00630887 2.78575e-05
          36   0.0061512  0.00630449 2.74258e-05
          37  0.00633599  0.00630534 2.66978e-05
          38  0.00638303  0.00630739 2.60734e-05
          39  0.00638458  0.00630937 2.54799e-05
          40  0.00642355  0.00631222 2.50022e-05
          41  0.00664355   0.0063203 2.56652e-05
          42  0.00648743  0.00632428 2.53608e-05
          43  0.00638727  0.00632575 2.48132e-05
          44  0.00617541  0.00632233 2.44834e-05
          45  0.00609199  0.00631721 2.44685e-05
          46  0.00621411  0.00631497  2.4039e-05
          47  0.00639074  0.00631658 2.35816e-05
          48  0.00627133  0.00631564 2.31091e-05
          49  0.00649933  0.00631939 2.29396e-05
          50  0.00613416  0.00631568 2.27779e-05
          51  0.00620444   0.0063135 2.24355e-05
          52   0.0063962  0.00631509 2.20603e-05
          53  0.00638658  0.00631644 2.16853e-05
          54  0.00644842  0.00631889  2.1421e-05
          55  0.00664307  0.00632478 2.18274e-05
          56  0.00649201  0.00632777  2.1641e-05
          57   0.0064529  0.00632996 2.13724e-05
          58  0.00602855  0.00632476 2.16264e-05
          59  0.00641006  0.00632621 2.13082e-05
          60  0.00628332   0.0063255  2.0965e-05
          61  0.00642602  0.00632714  2.0686e-05
          62  0.00597807  0.00632151 2.11046e-05
          63  0.00665661  0.00632683 2.14294e-05
          64  0.00626367  0.00632585 2.11173e-05
          65  0.00684929   0.0063339 2.22751e-05
          66  0.00621804  0.00633214 2.20066e-05
          67   0.0063735  0.00633276 2.16868e-05
          68    0.006458   0.0063346  2.1446e-05
          69  0.00614113   0.0063318 2.13177e-05
          70  0.00603914  0.00632762 2.14192e-05
          71  0.00631306  0.00632741 2.11185e-05
          72   0.0065926   0.0063311 2.11439e-05
          73  0.00609659  0.00632788 2.10969e-05
          74  0.00647396  0.00632986  2.0904e-05
          75  0.00585394  0.00632351 2.15669e-05
          76  0.00650802  0.00632594 2.14193e-05
          77  0.00635737  0.00632635  2.1145e-05
          78  0.00613829  0.00632394 2.10109e-05
          79  0.00616446  0.00632192 2.08417e-05
          80  0.00637531  0.00632258 2.05919e-05
          81  0.00620057  0.00632108 2.03927e-05
          82  0.00627508  0.00632052 2.01517e-05
          83   0.0064924  0.00632259 2.00151e-05
          84  0.00644073  0.00632399 1.98261e-05
          85  0.00666403    0.006328 1.99924e-05
          86  0.00622738  0.00632683 1.97941e-05
          87  0.00641231  0.00632781  1.9591e-05
          88  0.00612616  0.00632552 1.95019e-05
          89  0.00597198  0.00632154 1.96832e-05
          90  0.00632578  0.00632159 1.94645e-05
          91  0.00640997  0.00632256 1.92749e-05
          92  0.00618221  0.00632104 1.91256e-05
          93  0.00639359  0.00632182 1.89359e-05
          94  0.00601926   0.0063186  1.9006e-05
          95  0.00636008  0.00631904  1.8811e-05
          96   0.0064944  0.00632086 1.87035e-05
          97  0.00634487  0.00632111 1.85123e-05
          98  0.00630186  0.00632091 1.83245e-05
          99  0.00667526  0.00632449 1.84856e-05
         100  0.00617012  0.00632295 1.83651e-05
