#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00767129  0.00767129           0
           2  0.00875987  0.00821558 0.000384871
           3  0.00823508  0.00822208 0.000256635
           4  0.00852439  0.00829766 0.000203301
           5  0.00881969  0.00840207 0.000187544
           6  0.00796068   0.0083285 0.000170103
           7  0.00797855  0.00827851 0.000152973
           8   0.0088705  0.00835251  0.00015069
           9  0.00853937  0.00837327  0.00013537
          10  0.00867847  0.00840379 0.000125226
          11  0.00873893  0.00843426  0.00011749
          12  0.00858175  0.00844655  0.00010834
          13  0.00837031  0.00844068 0.000100165
          14  0.00763599  0.00838321 0.000108253
          15  0.00837453  0.00838263 0.000101037
          16  0.00841564  0.00838469 9.47435e-05
          17  0.00875775  0.00840664 9.16766e-05
          18   0.0082338  0.00839703 8.70848e-05
          19  0.00876267  0.00841628  8.4601e-05
          20   0.0082391  0.00840742 8.08334e-05
          21  0.00797017   0.0083866 7.96207e-05
          22  0.00819199  0.00837775 7.64914e-05
          23  0.00843608  0.00838029 7.32077e-05
          24  0.00826816  0.00837562 7.03063e-05
          25  0.00886582  0.00839522 7.01751e-05
          26  0.00899799  0.00841841 7.12027e-05
          27  0.00860313  0.00842525 6.88934e-05
          28  0.00809873  0.00841359 6.74127e-05
          29   0.0079487  0.00839756  6.6967e-05
          30  0.00828857  0.00839392 6.48333e-05
          31  0.00812017  0.00838509 6.33404e-05
          32  0.00850662  0.00838889 6.14748e-05
          33  0.00782119  0.00837169 6.19722e-05
          34  0.00884588  0.00838564 6.16989e-05
          35  0.00806322  0.00837642 6.06199e-05
          36  0.00848604  0.00837947 5.90124e-05
          37  0.00844181  0.00838115 5.74415e-05
          38  0.00761758  0.00836106 5.93405e-05
          39  0.00772697   0.0083448  6.0005e-05
          40  0.00876281  0.00835525 5.94079e-05
          41  0.00865536  0.00836257 5.84081e-05
          42  0.00894663  0.00837648 5.86495e-05
          43  0.00857475  0.00838109 5.74666e-05
          44  0.00838855  0.00838126 5.61608e-05
          45  0.00865363  0.00838731 5.52379e-05
          46  0.00806907  0.00838039 5.44686e-05
          47  0.00809925  0.00837441 5.36372e-05
          48  0.00839814   0.0083749  5.2522e-05
          49  0.00834067  0.00837421 5.14548e-05
          50  0.00805747  0.00836787 5.08141e-05
          51  0.00865681  0.00837354 5.01326e-05
          52  0.00818324  0.00836988 4.93019e-05
          53  0.00850879   0.0083725 4.84413e-05
          54  0.00791839  0.00836409 4.82687e-05
          55  0.00887337  0.00837335 4.82711e-05
          56  0.00832816  0.00837254 4.74158e-05
          57  0.00810501  0.00836785 4.68157e-05
          58  0.00932942  0.00838443  4.8856e-05
          59   0.0086847  0.00838952 4.82923e-05
          60   0.0082592  0.00838734 4.75362e-05
          61   0.0082177  0.00838456 4.68382e-05
          62  0.00831036  0.00838337  4.6098e-05
          63  0.00773142  0.00837302 4.65133e-05
          64  0.00840397   0.0083735 4.57891e-05
          65  0.00797176  0.00836732 4.54999e-05
          66  0.00846799  0.00836885  4.4836e-05
          67  0.00861919  0.00837258 4.43222e-05
          68  0.00873487  0.00837791 4.39895e-05
          69  0.00856856  0.00838067 4.34387e-05
          70  0.00823883  0.00837865 4.28653e-05
          71  0.00842181  0.00837926 4.22659e-05
          72  0.00829278  0.00837805  4.1696e-05
          73  0.00813824  0.00837477  4.1254e-05
          74  0.00852751  0.00837683 4.07481e-05
          75   0.0087094  0.00838127 4.04453e-05
          76  0.00857024  0.00838375 3.99895e-05
          77  0.00808041  0.00837981 3.96638e-05
          78  0.00827772  0.00837851 3.91768e-05
          79   0.0080517  0.00837437 3.88987e-05
          80  0.00833116  0.00837383 3.84162e-05
          81  0.00872173  0.00837812 3.81813e-05
          82  0.00845779   0.0083791  3.7728e-05
          83  0.00884593  0.00838472 3.76904e-05
          84  0.00794537  0.00837949 3.76029e-05
          85   0.0084765  0.00838063 3.71778e-05
          86  0.00821059  0.00837865  3.6798e-05
          87  0.00866323  0.00838192 3.65202e-05
          88  0.00828348  0.00838081 3.61223e-05
          89  0.00891904  0.00838685 3.62191e-05
          90  0.00889573  0.00839251 3.62553e-05
          91  0.00840707  0.00839267 3.58573e-05
          92  0.00824455  0.00839106 3.55037e-05
          93  0.00842573  0.00839143 3.51239e-05
          94  0.00838346  0.00839135 3.47503e-05
          95  0.00822799  0.00838963  3.4427e-05
          96  0.00854373  0.00839123 3.41058e-05
          97  0.00894378  0.00839693 3.42266e-05
          98  0.00901133   0.0084032 3.44468e-05
          99  0.00827129  0.00840186 3.41246e-05
         100  0.00839319  0.00840178 3.37834e-05
