#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00229506  0.00229506           0
           2  0.00221402  0.00225454 2.86509e-05
           3  0.00222948  0.00224619 2.02812e-05
           4  0.00224234  0.00224523 1.52337e-05
           5  0.00223806  0.00224379 1.22542e-05
           6  0.00222443  0.00224056 1.06283e-05
           7  0.00231486  0.00225118 1.33996e-05
           8  0.00227629  0.00225432 1.20867e-05
           9   0.0022208  0.00225059 1.13027e-05
          10  0.00225351  0.00225088 1.01762e-05
          11  0.00226681  0.00225233 9.35353e-06
          12  0.00224112   0.0022514  8.6206e-06
          13  0.00226781  0.00225266 8.04936e-06
          14  0.00230334  0.00225628 8.24839e-06
          15  0.00219206    0.002252 8.73918e-06
          16  0.00224055  0.00225128  8.2222e-06
          17  0.00224394  0.00225085 7.74988e-06
          18  0.00222415  0.00224937 7.45995e-06
          19  0.00222509  0.00224809 7.17592e-06
          20  0.00222013  0.00224669 6.95201e-06
          21  0.00232605  0.00225047 7.57875e-06
          22  0.00217659  0.00224711 7.94348e-06
          23  0.00221737  0.00224582 7.70268e-06
          24  0.00221532  0.00224455 7.48582e-06
          25  0.00232052  0.00224759 7.77871e-06
          26  0.00224036  0.00224731 7.48449e-06
          27  0.00225055  0.00224743 7.20825e-06
          28  0.00224404  0.00224731 6.95182e-06
          29  0.00221663  0.00224625  6.7921e-06
          30  0.00225189  0.00224644  6.5683e-06
          31  0.00222052   0.0022456 6.40939e-06
          32  0.00226807  0.00224631 6.24742e-06
          33  0.00229753  0.00224786 6.24798e-06
          34  0.00231661  0.00224988 6.38306e-06
          35  0.00223756  0.00224953 6.21038e-06
          36  0.00220784  0.00224837  6.1449e-06
          37  0.00216682  0.00224617 6.36181e-06
          38  0.00225477  0.00224639 6.19842e-06
          39  0.00232308  0.00224836  6.3437e-06
          40  0.00231785   0.0022501 6.41856e-06
          41  0.00225747  0.00225028 6.26453e-06
          42  0.00224192  0.00225008 6.11854e-06
          43  0.00220897  0.00224912 6.05046e-06
          44  0.00223981  0.00224891 5.91665e-06
          45  0.00224255  0.00224877 5.78685e-06
          46  0.00233738  0.00225069 5.97306e-06
          47  0.00225714  0.00225083 5.84755e-06
          48   0.0022938  0.00225173 5.79383e-06
          49  0.00228664  0.00225244 5.71923e-06
          50  0.00221173  0.00225162 5.66249e-06
          51  0.00211135  0.00224887 6.18351e-06
          52  0.00224325  0.00224877 6.06554e-06
          53  0.00224295  0.00224866 5.95209e-06
          54  0.00220115  0.00224778 5.90653e-06
          55   0.0023255  0.00224919 5.96579e-06
          56  0.00224511  0.00224912 5.85971e-06
          57   0.0022108  0.00224844 5.79533e-06
          58  0.00227252  0.00224886 5.71025e-06
          59  0.00230559  0.00224982 5.69385e-06
          60  0.00216963  0.00224848 5.75369e-06
          61  0.00227717  0.00224895 5.67856e-06
          62  0.00214961  0.00224735 5.80863e-06
          63  0.00224877  0.00224738 5.71647e-06
          64  0.00228557  0.00224797 5.65822e-06
          65  0.00230375  0.00224883 5.63587e-06
          66  0.00228097  0.00224932 5.57148e-06
          67  0.00224756  0.00224929 5.48838e-06
          68  0.00222534  0.00224894 5.41896e-06
          69  0.00218365  0.00224799 5.42241e-06
          70  0.00222191  0.00224762 5.35774e-06
          71  0.00232055  0.00224865 5.37985e-06
          72  0.00217143  0.00224757 5.41097e-06
          73  0.00225137  0.00224763  5.3371e-06
          74  0.00226388  0.00224785 5.26949e-06
          75  0.00225805  0.00224798 5.20099e-06
          76  0.00218255  0.00224712 5.20334e-06
          77  0.00229102  0.00224769 5.16689e-06
          78  0.00219554  0.00224702 5.14372e-06
          79  0.00221257  0.00224659 5.09707e-06
          80  0.00228236  0.00224703 5.05293e-06
          81  0.00225853  0.00224718 4.99254e-06
          82  0.00216133  0.00224613 5.04023e-06
          83  0.00222444  0.00224587 4.98627e-06
          84  0.00227749  0.00224624  4.9411e-06
          85  0.00227998  0.00224664 4.89889e-06
          86  0.00229544  0.00224721 4.87468e-06
          87  0.00223347  0.00224705 4.82121e-06
          88  0.00229708  0.00224762 4.79982e-06
          89  0.00232413  0.00224848 4.82226e-06
          90  0.00225851  0.00224859 4.76997e-06
          91  0.00222266   0.0022483 4.72605e-06
          92  0.00223683  0.00224818 4.67633e-06
          93  0.00226439  0.00224835  4.6293e-06
          94  0.00224951  0.00224837 4.58006e-06
          95  0.00223624  0.00224824 4.53363e-06
          96  0.00232036  0.00224899 4.54823e-06
          97  0.00231326  0.00224965 4.54934e-06
          98  0.00229841  0.00225015 4.53004e-06
          99   0.0022111  0.00224976 4.50142e-06
         100  0.00224461   0.0022497  4.4567e-06
