#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00216148  0.00216148           0
           2  0.00206984  0.00211566 3.23988e-05
           3  0.00214396  0.00212509 2.29311e-05
           4  0.00209506  0.00211758 1.83868e-05
           5  0.00213442  0.00212095 1.50147e-05
           6  0.00204558  0.00210839 1.69724e-05
           7  0.00217522  0.00211794 1.70226e-05
           8  0.00210242    0.002116 1.50049e-05
           9  0.00216731   0.0021217   1.438e-05
          10  0.00212094  0.00212162 1.29422e-05
          11  0.00210327  0.00211995 1.18726e-05
          12  0.00206953  0.00211575  1.1603e-05
          13  0.00212774  0.00211667  1.0747e-05
          14   0.0021393  0.00211829 1.01002e-05
          15  0.00209505  0.00211674 9.54494e-06
          16  0.00208453  0.00211473 9.15818e-06
          17  0.00214495  0.00211651 8.79033e-06
          18  0.00207117  0.00211399 8.65527e-06
          19  0.00208693  0.00211256 8.31607e-06
          20  0.00209272  0.00211157 7.95922e-06
          21    0.002189  0.00211526 8.39083e-06
          22  0.00205428  0.00211249 8.45485e-06
          23  0.00215174  0.00211419 8.25775e-06
          24  0.00206457  0.00211213 8.16838e-06
          25  0.00217292  0.00211456 8.19561e-06
          26  0.00215888  0.00211626 8.05572e-06
          27  0.00211377  0.00211617 7.75789e-06
          28  0.00214874  0.00211733 7.56751e-06
          29  0.00211415  0.00211722 7.30736e-06
          30  0.00213906  0.00211795 7.09995e-06
          31  0.00206959  0.00211639 7.04019e-06
          32  0.00207309  0.00211504 6.94902e-06
          33  0.00216252  0.00211648 6.88582e-06
          34   0.0021091  0.00211626 6.68671e-06
          35  0.00213309  0.00211674 6.51293e-06
          36  0.00207046  0.00211546 6.45766e-06
          37  0.00213125  0.00211588 6.29723e-06
          38  0.00217567  0.00211746 6.32502e-06
          39  0.00215143  0.00211833 6.22253e-06
          40   0.0021797  0.00211986 6.25328e-06
          41  0.00217279  0.00212115 6.23258e-06
          42  0.00207501  0.00212005 6.18024e-06
          43  0.00211445  0.00211992 6.03789e-06
          44  0.00208876  0.00211921 5.94207e-06
          45  0.00206088  0.00211792 5.94975e-06
          46  0.00214439  0.00211849 5.84816e-06
          47  0.00211807  0.00211848 5.72374e-06
          48  0.00214052  0.00211894 5.62288e-06
          49  0.00221499   0.0021209 5.83981e-06
          50  0.00212223  0.00212093 5.72308e-06
          51  0.00205792   0.0021197 5.74267e-06
          52  0.00216747  0.00212061 5.70526e-06
          53  0.00215215  0.00212121 5.62856e-06
          54   0.0020355  0.00211962 5.74375e-06
          55  0.00212278  0.00211968  5.6396e-06
          56  0.00208763  0.00211911 5.56786e-06
          57  0.00210266  0.00211882 5.47765e-06
          58  0.00211967  0.00211883 5.38323e-06
          59  0.00220366  0.00212027 5.48061e-06
          60  0.00210995   0.0021201 5.39196e-06
          61  0.00214271  0.00212047 5.31629e-06
          62  0.00204641  0.00211927 5.36306e-06
          63  0.00214822  0.00211973 5.29757e-06
          64  0.00216427  0.00212043  5.2603e-06
          65  0.00212526   0.0021205  5.1799e-06
          66  0.00208675  0.00211999  5.1266e-06
          67  0.00211975  0.00211999 5.05008e-06
          68  0.00215247  0.00212047 4.99836e-06
          69  0.00216399   0.0021211 4.96555e-06
          70  0.00212021  0.00212109 4.89463e-06
          71  0.00217337  0.00212182 4.88078e-06
          72  0.00211424  0.00212172 4.81413e-06
          73  0.00210328  0.00212146  4.7548e-06
          74  0.00216283  0.00212202  4.7233e-06
          75  0.00215377  0.00212245 4.67925e-06
          76  0.00211195  0.00212231 4.61972e-06
          77  0.00220035  0.00212332 4.66959e-06
          78  0.00215105  0.00212368 4.62323e-06
          79  0.00211177  0.00212353 4.56717e-06
          80  0.00216633  0.00212406 4.54131e-06
          81  0.00216651  0.00212459 4.51537e-06
          82  0.00201572  0.00212326  4.6514e-06
          83  0.00207272  0.00212265 4.63504e-06
          84  0.00219792  0.00212355 4.66568e-06
          85  0.00210794  0.00212336  4.6144e-06
          86  0.00224147  0.00212473 4.76073e-06
          87  0.00209417  0.00212438 4.71896e-06
          88  0.00215265   0.0021247 4.67625e-06
          89  0.00217006  0.00212521  4.6514e-06
          90  0.00213703  0.00212535 4.60157e-06
          91  0.00220427  0.00212621 4.63201e-06
          92  0.00212284  0.00212618 4.58181e-06
          93  0.00207417  0.00212562 4.56653e-06
          94  0.00208216  0.00212515  4.5413e-06
          95  0.00210867  0.00212498 4.49681e-06
          96  0.00207136  0.00212442 4.48452e-06
          97  0.00219844  0.00212519 4.50274e-06
          98  0.00218123  0.00212576 4.49297e-06
          99  0.00204951  0.00212499 4.51311e-06
         100  0.00215792  0.00212532 4.47998e-06
