#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00400113  0.00400113           0
           2  0.00415581  0.00407847 5.46883e-05
           3  0.00422876  0.00412857 5.47932e-05
           4  0.00386053  0.00406156 7.11096e-05
           5  0.00389412  0.00402807 6.42912e-05
           6  0.00408256  0.00403715 5.42136e-05
           7  0.00415254  0.00405364 4.89108e-05
           8  0.00399564  0.00404639 4.33309e-05
           9  0.00397407  0.00403835 3.92544e-05
          10  0.00385917  0.00402043 3.92058e-05
          11  0.00400864  0.00401936 3.56563e-05
          12  0.00395848  0.00401429  3.3044e-05
          13  0.00394539  0.00400899 3.09242e-05
          14  0.00416178   0.0040199 3.05807e-05
          15  0.00383887  0.00400783 3.08317e-05
          16  0.00387536  0.00399955 2.99958e-05
          17  0.00388336  0.00399272 2.89996e-05
          18  0.00378994  0.00398145 2.94957e-05
          19   0.0040497  0.00398504 2.81611e-05
          20  0.00383609   0.0039776 2.77204e-05
          21  0.00389914  0.00397386  2.6651e-05
          22   0.0039632  0.00397338  2.5444e-05
          23  0.00382344  0.00396686  2.5159e-05
          24  0.00407268  0.00397127  2.4494e-05
          25  0.00388324  0.00396774  2.3766e-05
          26  0.00388876  0.00396471 2.30453e-05
          27  0.00392511  0.00396324 2.22383e-05
          28  0.00401784  0.00396519 2.15294e-05
          29  0.00390246  0.00396303 2.08954e-05
          30  0.00378494  0.00395709 2.10252e-05
          31  0.00385493   0.0039538 2.06036e-05
          32  0.00394439   0.0039535 1.99619e-05
          33  0.00396624  0.00395389 1.93607e-05
          34  0.00400966  0.00395553 1.88606e-05
          35  0.00389762  0.00395387 1.83942e-05
          36  0.00399175  0.00395493 1.79133e-05
          37  0.00403097  0.00395698 1.75467e-05
          38  0.00400685  0.00395829 1.71339e-05
          39  0.00404236  0.00396045 1.68296e-05
          40  0.00402025  0.00396194 1.64752e-05
          41  0.00396735  0.00396208 1.60739e-05
          42  0.00375711   0.0039572 1.64153e-05
          43  0.00412445  0.00396108 1.64879e-05
          44   0.0040005  0.00396198 1.61375e-05
          45  0.00388358  0.00396024 1.58727e-05
          46  0.00401234  0.00396137  1.5568e-05
          47  0.00387702  0.00395958 1.53398e-05
          48  0.00384435  0.00395718 1.52069e-05
          49  0.00395185  0.00395707  1.4897e-05
          50  0.00390159  0.00395596 1.46403e-05
          51  0.00380234  0.00395295 1.46598e-05
          52  0.00379744  0.00394995 1.46797e-05
          53  0.00396354  0.00395021  1.4405e-05
          54    0.003763  0.00394674 1.45494e-05
          55   0.0039154  0.00394617 1.42961e-05
          56  0.00388123  0.00394501 1.40877e-05
          57  0.00393245  0.00394479 1.38423e-05
          58  0.00398661  0.00394552 1.36224e-05
          59  0.00387924  0.00394439 1.34378e-05
          60  0.00403987  0.00394598 1.33077e-05
          61  0.00391411  0.00394546 1.30998e-05
          62  0.00392182  0.00394508  1.2894e-05
          63  0.00396495  0.00394539 1.26932e-05
          64  0.00389518  0.00394461 1.25191e-05
          65  0.00407216  0.00394657 1.24794e-05
          66  0.00389492  0.00394579 1.23148e-05
          67  0.00383883  0.00394419  1.2234e-05
          68  0.00408654  0.00394629 1.22319e-05
          69   0.0038873  0.00394543 1.20845e-05
          70  0.00394074  0.00394536  1.1912e-05
          71  0.00400295  0.00394618 1.17718e-05
          72  0.00384467  0.00394477 1.16924e-05
          73  0.00385473  0.00394353 1.15971e-05
          74  0.00387724  0.00394264  1.1475e-05
          75    0.003888  0.00394191 1.13451e-05
          76    0.003907  0.00394145 1.12051e-05
          77   0.0041072   0.0039436 1.12644e-05
          78  0.00395897   0.0039438 1.11217e-05
          79  0.00399493  0.00394445 1.09998e-05
          80  0.00388562  0.00394371 1.08868e-05
          81  0.00395179  0.00394381 1.07529e-05
          82  0.00396751   0.0039441 1.06256e-05
          83  0.00390515  0.00394363  1.0508e-05
          84  0.00393309   0.0039435 1.03836e-05
          85  0.00400317  0.00394421 1.02852e-05
          86  0.00382941  0.00394287 1.02518e-05
          87  0.00389387  0.00394231 1.01494e-05
          88  0.00375587  0.00394019 1.02528e-05
          89  0.00405724  0.00394151 1.02217e-05
          90  0.00398058  0.00394194 1.01173e-05
          91   0.0038744   0.0039412 1.00333e-05
          92  0.00390766  0.00394083 9.93086e-06
          93  0.00385637  0.00393992 9.86552e-06
          94   0.0039802  0.00394035 9.76987e-06
          95   0.0037586  0.00393844 9.85257e-06
          96  0.00401505  0.00393924 9.78221e-06
          97  0.00398896  0.00393975 9.69478e-06
          98   0.0038883  0.00393923 9.61006e-06
          99  0.00382528  0.00393807 9.58167e-06
         100  0.00408754  0.00393957 9.60173e-06
