#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00685424  0.00685424           0
           2  0.00728476   0.0070695 0.000152212
           3  0.00771353  0.00728418 0.000202537
           4  0.00441252  0.00656626  0.00064002
           5  0.00599529  0.00645207 0.000522104
           6  0.00551677  0.00629619 0.000457766
           7  0.00568956  0.00620952  0.00040049
           8   0.0074261   0.0063616   0.0003782
           9  0.00689887  0.00642129 0.000340857
          10  0.00628224  0.00640739 0.000307054
          11  0.00674503  0.00643808  0.00028067
          12  0.00644547   0.0064387 0.000257282
          13  0.00768256  0.00653438 0.000254662
          14  0.00801756  0.00664032 0.000257567
          15   0.0075776  0.00670281  0.00024786
          16   0.0074137  0.00674724 0.000236317
          17    0.006671  0.00674275 0.000222459
          18  0.00714399  0.00676504 0.000211214
          19  0.00622809  0.00673678 0.000201979
          20  0.00615516   0.0067077 0.000193962
          21  0.00651949  0.00669874 0.000184933
          22  0.00667676  0.00669774  0.00017653
          23  0.00450477  0.00660239 0.000192892
          24  0.00682187  0.00661154 0.000185072
          25  0.00719903  0.00663504 0.000179155
          26  0.00747581  0.00666738 0.000175158
          27  0.00557425  0.00662689 0.000173287
          28   0.0041495  0.00653841 0.000188336
          29  0.00794081  0.00658677 0.000187948
          30  0.00745404  0.00661568 0.000183893
          31  0.00745651   0.0066428  0.00017995
          32  0.00483324  0.00658625 0.000182996
          33    0.008715  0.00665076 0.000188478
          34  0.00654438  0.00664763  0.00018296
          35  0.00745103  0.00667059 0.000179167
          36  0.00548659   0.0066377 0.000177183
          37  0.00569803   0.0066123 0.000174205
          38  0.00694825  0.00662114 0.000169845
          39   0.0062021   0.0066104 0.000165829
          40  0.00630784  0.00660283 0.000161856
          41  0.00791026  0.00663472 0.000161019
          42  0.00819696  0.00667192 0.000161424
          43  0.00431987  0.00661722  0.00016668
          44  0.00693744   0.0066245 0.000163051
          45  0.00420336  0.00657069  0.00016807
          46  0.00503238  0.00653725  0.00016771
          47  0.00637197  0.00653374 0.000164179
          48  0.00426867  0.00648655 0.000167403
          49  0.00586388  0.00647384 0.000164468
          50  0.00665753  0.00647751  0.00016122
          51  0.00570755  0.00646242 0.000158764
          52  0.00438524  0.00642247 0.000160657
          53    0.006935  0.00643214 0.000157917
          54  0.00613824   0.0064267 0.000155086
          55  0.00476313  0.00639645 0.000155188
          56  0.00392768  0.00635237 0.000158555
          57   0.0073346   0.0063696 0.000156707
          58  0.00596384   0.0063626 0.000154161
          59    0.008279  0.00639508 0.000154932
          60  0.00361725  0.00634879 0.000159117
          61  0.00592197  0.00634179 0.000156662
          62  0.00632971  0.00634159 0.000154136
          63  0.00738605  0.00635817 0.000152578
          64  0.00507207  0.00633808 0.000151512
          65  0.00788156  0.00636182  0.00015103
          66   0.0056119  0.00635046 0.000149168
          67  0.00520518  0.00633337 0.000147918
          68  0.00677984  0.00633993 0.000145889
          69  0.00803696  0.00636453 0.000145833
          70  0.00722204  0.00637678 0.000144263
          71  0.00885919  0.00641174 0.000146407
          72   0.0076967  0.00642959 0.000145457
          73  0.00348005  0.00638918  0.00014897
          74  0.00215392  0.00633195 0.000157569
          75  0.00576407  0.00632438 0.000155649
          76  0.00610908  0.00632155 0.000153627
          77  0.00564736  0.00631279 0.000151881
          78   0.0051936  0.00629844  0.00015061
          79  0.00504771  0.00628261 0.000149534
          80  0.00571181  0.00627547 0.000147835
          81  0.00507565  0.00626066  0.00014675
          82  0.00411196  0.00623446 0.000147281
          83  0.00547295  0.00622528 0.000145792
          84  0.00638028  0.00622713 0.000144068
          85  0.00496064  0.00621223 0.000143142
          86  0.00853702  0.00623926 0.000144007
          87  0.00742514  0.00625289 0.000142996
          88  0.00701997  0.00626161 0.000141636
          89  0.00722034  0.00627238 0.000140454
          90  0.00577402  0.00626684 0.000139002
          91  0.00558064   0.0062593 0.000137679
          92  0.00443776   0.0062395 0.000137599
          93  0.00792655  0.00625764  0.00013731
          94  0.00483492  0.00624251 0.000136681
          95  0.00696326   0.0062501 0.000135452
          96  0.00889376  0.00627763 0.000136812
          97  0.00718842  0.00628702 0.000135723
          98  0.00534669  0.00627743 0.000134677
          99  0.00818682  0.00629671 0.000134691
         100  0.00658839  0.00629963 0.000133376
